player_id,name,grp,season_t,team_t,conf_t,p4_t,grade_t,vol_t,team_t1,conf_t1,p4_t1,grade_t1,vol_t1,moved,jump,stars
158794,Chris Johnson,DB,2024,sandiegostate,Mountain West,0,74.0,757.0,sandiegostate,Mountain West,0,91.6,634.0,0,stay,
158810,Trey White,DL,2024,sandiegostate,Mountain West,0,69.2,732.0,sandiegostate,Mountain West,0,82.9,642.0,0,stay,
158814,Camron Cooper,DL,2024,utsa,American Athletic,0,76.4,130.0,utsa,American Athletic,0,53.2,15.0,0,stay,
158821,Tai Leonard,DL,2024,utsa,American Athletic,0,51.1,83.0,utsa,American Athletic,0,67.5,224.0,0,stay,
158826,Owen Pewee,DB,2024,utsa,American Athletic,0,68.9,390.0,utsa,American Athletic,0,59.1,397.0,0,stay,
158829,Travon Sylvester,DL,2024,utsa,American Athletic,0,57.3,8.0,utsa,American Athletic,0,60.9,174.0,0,stay,
158931,Don Saunders,DB,2024,texasam,SEC,1,72.2,33.0,utah,Big 12,1,66.9,166.0,1,within,
158932,Jay'Vion Cole,DB,2024,texas,SEC,1,90.1,31.0,arizona,Big 12,1,86.3,381.0,1,within,3
158982,Ormanie Arnold,DB,2024,cincinnati,Big 12,1,61.0,372.0,cincinnati,Big 12,1,56.4,258.0,0,stay,
158999,Vincent Genatone,LB,2024,nebraska,Big Ten,1,63.6,1.0,nebraska,Big Ten,1,67.2,1.0,0,stay,
159396,Antoineo Harris Jr.,DL,2024,newmexico,Mountain West,0,64.4,347.0,uconn,FBS Independents,1,63.2,399.0,1,G5>P4,3
159429,Dalesean Staley,DB,2024,sandiegostate,Mountain West,0,58.2,516.0,sandiegostate,Mountain West,0,68.8,829.0,0,stay,
159431,Jahsiah Galvan,LB,2024,stanford,ACC,1,72.3,126.0,stanford,ACC,1,75.3,315.0,0,stay,
159486,Aakeem Snell,DB,2024,centralmichigan,Mid-American,0,62.5,89.0,centralmichigan,Mid-American,0,62.0,169.0,0,stay,
159665,Bryce Phillips,DB,2024,sandiegostate,Mountain West,0,64.5,719.0,sandiegostate,Mountain West,0,76.2,737.0,0,stay,
159892,Jason Chambers,DB,2024,appstate,Sun Belt,0,75.3,506.0,westvirginia,Big 12,1,62.6,641.0,1,G5>P4,3
160252,Rod Daniels,DL,2024,liberty,Conference USA,0,51.3,37.0,kennesawstate,Conference USA,0,66.7,545.0,1,within,
160267,Adrian Maddox,DB,2024,uab,American Athletic,0,82.3,393.0,georgia,SEC,1,71.1,67.0,1,G5>P4,3
160310,Justin Kirkland,DL,2024,oklahomastate,Big 12,1,70.8,368.0,byu,Big 12,1,64.6,107.0,1,within,3
160351,Myles Rowser,DB,2024,arizonastate,Big 12,1,66.2,866.0,arizonastate,Big 12,1,69.9,804.0,0,stay,
160381,Milon Jones,DB,2024,kennesawstate,Conference USA,0,64.6,533.0,kennesawstate,Conference USA,0,62.9,708.0,0,stay,
160387,Ugonna Nwoha,DL,2024,kennesawstate,Conference USA,0,67.5,117.0,kennesawstate,Conference USA,0,68.3,281.0,0,stay,
160395,Jayven Williams,DB,2024,kennesawstate,Conference USA,0,72.6,405.0,mississippistate,SEC,1,63.4,344.0,1,G5>P4,3
160445,Devon Marshall,DB,2024,ncstate,ACC,1,72.7,543.0,ncstate,ACC,1,89.8,706.0,0,stay,
160755,Tayvion Beasley,DB,2024,sandiegostate,Mountain West,0,56.1,14.0,byu,Big 12,1,62.2,305.0,1,G5>P4,3
160975,Wendol Philord,DB,2024,floridaatlantic,American Athletic,0,74.4,428.0,floridaatlantic,American Athletic,0,72.7,169.0,0,stay,
161375,Syeed Gibbs,DB,2024,georgiatech,ACC,1,54.1,343.0,kansas,Big 12,1,57.7,345.0,1,within,3
161406,Caleb Flagg,DB,2024,missouri,SEC,1,68.9,144.0,missouri,SEC,1,69.9,33.0,0,stay,
161671,Gerald Kilgore,DB,2024,southcarolina,SEC,1,59.9,21.0,southcarolina,SEC,1,66.6,214.0,0,stay,
162115,Jamel Johnson,DB,2024,temple,American Athletic,0,77.7,643.0,ncstate,ACC,1,68.8,458.0,1,G5>P4,3
162120,Bryce Llewellyn,LB,2024,easternmichigan,Mid-American,0,60.4,100.0,easternmichigan,Mid-American,0,71.7,716.0,0,stay,
162137,Jaden Dugger,DB,2024,louisiana,Sun Belt,0,69.8,318.0,louisiana,Sun Belt,0,63.3,894.0,0,stay,
162142,Mateen Ibirogba,DL,2024,wakeforest,ACC,1,53.1,23.0,wakeforest,ACC,1,77.3,395.0,0,stay,
162449,Melvin Jordan IV,LB,2024,oregonstate,Pac-12,0,72.9,457.0,georgiatech,ACC,1,76.6,148.0,1,G5>P4,3
162455,Tyree Blake,LB,2024,oregonstate,Pac-12,0,59.2,51.0,oregonstate,Pac-12,0,48.9,177.0,0,stay,
162465,Kamari Ramsey,DB,2024,usc,Big Ten,1,77.4,656.0,usc,Big Ten,1,72.5,483.0,0,stay,
162469,Croix Stewart,DB,2024,ucla,Big Ten,1,43.6,77.0,ucla,Big Ten,1,59.5,9.0,0,stay,
162470,Jalen Woods,LB,2024,ucla,Big Ten,1,66.1,186.0,ucla,Big Ten,1,61.7,414.0,0,stay,
162483,Tristan Dunn,LB,2024,washington,Big Ten,1,66.2,17.0,california,ACC,1,51.5,3.0,1,within,3
162486,Jay Green,DB,2024,stanford,ACC,1,66.0,156.0,stanford,ACC,1,76.5,631.0,0,stay,
162488,Austin Harnetiaux,LB,2024,nevada,Mountain West,0,59.6,306.0,nevada,Mountain West,0,50.7,298.0,0,stay,
162491,Lance Holtzclaw,DL,2024,washington,Big Ten,1,63.9,114.0,utah,Big 12,1,73.8,341.0,1,within,3
162497,Jayvon Parker,DL,2024,washington,Big Ten,1,70.2,121.0,washington,Big Ten,1,57.9,4.0,0,stay,
162510,A.J. Holmes Jr.,DL,2024,houston,Big 12,1,68.6,639.0,texastech,Big 12,1,85.3,564.0,1,within,
162519,DJ Bell,DB,2024,memphis,American Athletic,0,73.1,239.0,ucf,Big 12,1,68.2,314.0,1,G5>P4,3
162526,Donovan Mathena,LB,2024,memphis,American Athletic,0,68.3,11.0,memphis,American Athletic,0,69.0,51.0,0,stay,
162545,Andrew Duhart,DB,2024,navy,American Athletic,0,56.4,550.0,navy,American Athletic,0,54.8,271.0,0,stay,
162552,Kenneth Hall,DB,2024,navy,American Athletic,0,44.8,4.0,navy,American Athletic,0,62.8,5.0,0,stay,
162561,Chreign LaFond,DL,2024,navy,American Athletic,0,54.0,118.0,navy,American Athletic,0,58.8,89.0,0,stay,
162567,Kenneth McShan,LB,2024,navy,American Athletic,0,57.2,364.0,navy,American Athletic,0,68.6,263.0,0,stay,
162571,Tyler Narayan,DL,2024,navy,American Athletic,0,59.6,214.0,navy,American Athletic,0,60.9,3.0,0,stay,
162574,Luke Pirris,DL,2024,navy,American Athletic,0,71.6,747.0,navy,American Athletic,0,65.2,712.0,0,stay,
162580,Landon Robinson,DL,2024,navy,American Athletic,0,69.0,718.0,navy,American Athletic,0,78.2,713.0,0,stay,
162594,Kendall Whiteside,DL,2024,navy,American Athletic,0,59.9,384.0,navy,American Athletic,0,59.2,206.0,0,stay,
162609,Eddie Kelly Jr.,DL,2024,missouri,SEC,1,76.1,224.0,westvirginia,Big 12,1,62.5,393.0,1,within,3
162616,Michael Williams II,DL,2024,southflorida,American Athletic,0,62.8,452.0,southflorida,American Athletic,0,63.5,218.0,0,stay,
162623,Antwone Santiago,LB,2024,temple,American Athletic,0,69.4,145.0,virginiatech,ACC,1,54.1,114.0,1,G5>P4,3
162626,NuNu Campbell,DB,2024,tulsa,American Athletic,0,58.3,404.0,tulsa,American Athletic,0,62.3,182.0,0,stay,
162631,Vontroy Malone,DL,2024,tulsa,American Athletic,0,69.8,412.0,iowastate,Big 12,1,56.4,54.0,1,G5>P4,3
162633,Tai Newhouse,DL,2024,tulsa,American Athletic,0,62.6,409.0,tulsa,American Athletic,0,71.6,412.0,0,stay,
162638,Jackson Barker,DL,2024,eastcarolina,American Athletic,0,63.3,83.0,eastcarolina,American Athletic,0,66.0,179.0,0,stay,
162640,Preston Carr,DL,2024,eastcarolina,American Athletic,0,55.9,21.0,eastcarolina,American Athletic,0,75.6,408.0,0,stay,
162651,CJ Mims,DL,2024,eastcarolina,American Athletic,0,71.3,339.0,northcarolina,ACC,1,69.7,356.0,1,G5>P4,3
162658,CJ Clinkscales Jr.,DB,2024,charlotte,American Athletic,0,72.8,132.0,charlotte,American Athletic,0,64.3,471.0,0,stay,
162660,Bam Crouch,LB,2024,bostoncollege,ACC,1,68.4,692.0,bostoncollege,ACC,1,68.5,194.0,0,stay,
162662,Isaiah Farris,DB,2024,bostoncollege,ACC,1,62.9,63.0,bostoncollege,ACC,1,68.6,555.0,0,stay,
162676,Kwan Williams,DL,2024,bostoncollege,ACC,1,65.8,157.0,bostoncollege,ACC,1,65.4,378.0,0,stay,
162685,Michael Mankaka,DB,2024,clemson,ACC,1,57.5,16.0,clemson,ACC,1,60.0,1.0,0,stay,
162686,Levi Matthews,DL,2024,clemson,ACC,1,70.6,18.0,clemson,ACC,1,57.9,4.0,0,stay,
162691,Dawson Andrew,DB,2024,duke,ACC,1,65.3,8.0,duke,ACC,1,66.0,31.0,0,stay,
162692,Travis Bates,DB,2024,duke,ACC,1,66.7,22.0,duke,ACC,1,64.6,9.0,0,stay,
162704,Wesley Williams,DL,2024,duke,ACC,1,71.2,623.0,duke,ACC,1,71.9,639.0,0,stay,
162705,George Wright,DB,2024,duke,ACC,1,60.1,1.0,duke,ACC,1,50.0,6.0,0,stay,
162733,Chris Graves Jr.,DB,2024,olemiss,SEC,1,59.7,187.0,olemiss,SEC,1,64.7,683.0,0,stay,
162734,Jaden Harris,DB,2024,miami,ACC,1,57.1,661.0,georgia,SEC,1,60.6,56.0,1,within,3
162737,Ahmad Moten Sr.,DL,2024,miami,ACC,1,72.9,293.0,miami,ACC,1,77.6,471.0,0,stay,
162743,Marcus Allen,DB,2024,northcarolina,ACC,1,62.6,731.0,northcarolina,ACC,1,64.1,722.0,0,stay,
162751,Will Hardy,DB,2024,northcarolina,ACC,1,69.1,295.0,northcarolina,ACC,1,65.6,520.0,0,stay,
162754,Tayon Holloway,DB,2024,louisville,ACC,1,68.2,259.0,louisville,ACC,1,72.4,765.0,0,stay,
162756,Bryson Jennings,DL,2024,liberty,Conference USA,0,51.1,78.0,liberty,Conference USA,0,62.2,29.0,0,stay,
162770,Kyle Louis,LB,2024,pittsburgh,ACC,1,83.4,838.0,pittsburgh,ACC,1,73.1,668.0,0,stay,
162774,Jimmy Scott,DL,2024,pittsburgh,ACC,1,71.4,561.0,pittsburgh,ACC,1,66.6,531.0,0,stay,
162783,Venson Sneed,DL,2024,indiana,Big Ten,1,58.4,42.0,westernkentucky,Conference USA,0,57.3,389.0,1,P4>G5,
162792,Perry Fisher,DB,2024,maryland,Big Ten,1,57.4,501.0,uab,American Athletic,0,46.9,334.0,1,P4>G5,3
162801,Daniel Owens,DL,2024,maryland,Big Ten,1,58.4,104.0,maryland,Big Ten,1,61.8,56.0,0,stay,
162803,Lavain Scruggs,DB,2024,maryland,Big Ten,1,66.5,375.0,maryland,Big Ten,1,69.2,558.0,0,stay,
162806,Lionell Whitaker,DB,2024,maryland,Big Ten,1,56.8,90.0,coastalcarolina,Sun Belt,0,62.9,500.0,1,P4>G5,3
162807,Kellan Wyatt,DL,2024,maryland,Big Ten,1,72.2,428.0,indiana,Big Ten,1,68.7,243.0,1,within,3
162808,Nico Andrighetto,DB,2024,michigan,Big Ten,1,63.8,10.0,michigan,Big Ten,1,74.3,5.0,0,stay,
162809,Chibi Anwunah,DL,2024,michigan,Big Ten,1,51.3,7.0,michigan,Big Ten,1,74.3,22.0,0,stay,
162810,Zeke Berry,DB,2024,michigan,Big Ten,1,57.8,629.0,michigan,Big Ten,1,65.8,562.0,0,stay,
162825,Jimmy Rolder,LB,2024,michigan,Big Ten,1,83.0,200.0,michigan,Big Ten,1,72.2,531.0,0,stay,
162834,Dylan Parrott,DL,2024,nebraska,Big Ten,1,54.9,43.0,nebraska,Big Ten,1,74.0,28.0,0,stay,
162836,Braydon Brus,LB,2024,northwestern,Big Ten,1,59.8,104.0,northwestern,Big Ten,1,61.7,740.0,0,stay,
162839,Robert Fitzgerald,DB,2024,northwestern,Big Ten,1,74.6,368.0,northwestern,Big Ten,1,77.9,725.0,0,stay,
162840,Brendan Flakes,DL,2024,northwestern,Big Ten,1,65.4,120.0,northwestern,Big Ten,1,59.7,374.0,0,stay,
162849,Jason Reynolds II,LB,2024,northwestern,Big Ten,1,64.2,2.0,northwestern,Big Ten,1,62.7,6.0,0,stay,
162850,Anto Saka,DL,2024,northwestern,Big Ten,1,66.1,253.0,northwestern,Big Ten,1,72.7,347.0,0,stay,
162851,Evan Smith,DB,2024,northwestern,Big Ten,1,65.2,229.0,northwestern,Big Ten,1,70.1,82.0,0,stay,
162852,Kenny Soares Jr.,LB,2024,northwestern,Big Ten,1,75.6,267.0,ncstate,ACC,1,58.2,656.0,1,within,3
162854,Braden Turner,DB,2024,northwestern,Big Ten,1,67.9,389.0,northwestern,Big Ten,1,79.0,593.0,0,stay,
162868,Kenyatta Jackson Jr.,DL,2024,ohiostate,Big Ten,1,70.5,316.0,ohiostate,Big Ten,1,72.7,549.0,0,stay,
162870,Hero Kanu,DL,2024,ohiostate,Big Ten,1,59.0,124.0,texas,SEC,1,69.2,476.0,1,within,3
162876,Sonny Styles,LB,2024,ohiostate,Big Ten,1,71.4,897.0,ohiostate,Big Ten,1,88.6,663.0,0,stay,
162887,Hudson Miller,LB,2024,purdue,Big Ten,1,49.7,330.0,toledo,Mid-American,0,73.5,115.0,1,P4>G5,3
162888,Domanick Moon,LB,2024,westernmichigan,Mid-American,0,55.7,113.0,westernmichigan,Mid-American,0,82.6,136.0,0,stay,
162890,Roman Pitre,DL,2024,arizonastate,Big 12,1,61.1,45.0,arizonastate,Big 12,1,59.5,133.0,0,stay,
162894,DJ Allen,DL,2024,rutgers,Big Ten,1,75.4,34.0,rutgers,Big Ten,1,66.5,39.0,0,stay,
162903,Dariel Djabome,LB,2024,rutgers,Big Ten,1,65.1,780.0,rutgers,Big Ten,1,51.0,659.0,0,stay,
162906,Timmy Hinspeter,LB,2024,rutgers,Big Ten,1,62.8,138.0,massachusetts,Mid-American,0,76.2,330.0,1,P4>G5,3
162913,David Onuoha,DL,2024,rutgers,Big Ten,1,53.7,34.0,massachusetts,Mid-American,0,76.6,397.0,1,P4>G5,3
162919,Jordan Walker,DL,2024,rutgers,Big Ten,1,75.2,325.0,rutgers,Big Ten,1,67.1,337.0,0,stay,
162922,Zilan Williams,DB,2024,rutgers,Big Ten,1,64.8,11.0,rutgers,Big Ten,1,64.0,7.0,0,stay,
162949,Jamarrion Solomon,DL,2024,floridainternational,Conference USA,0,79.3,342.0,charlotte,American Athletic,0,61.6,353.0,1,within,3
162951,Joseph Auzenne,DL,2024,temple,American Athletic,0,57.2,131.0,temple,American Athletic,0,58.3,282.0,0,stay,
162955,Joshua Cobbs,DB,2024,louisianatech,Conference USA,0,62.4,5.0,louisianatech,Conference USA,0,60.1,232.0,0,stay,
162962,Zion Nason,DL,2024,louisianatech,Conference USA,0,27.7,43.0,louisianatech,Conference USA,0,59.5,434.0,0,stay,
162966,Jhamal Shelby Jr.,DB,2024,louisianatech,Conference USA,0,76.5,180.0,louisianatech,Conference USA,0,69.9,689.0,0,stay,
162971,Muaaz Byard,DL,2024,middletennessee,Conference USA,0,69.0,152.0,middletennessee,Conference USA,0,55.2,321.0,0,stay,
162973,Trevon Ferrell,DB,2024,middletennessee,Conference USA,0,53.0,145.0,middletennessee,Conference USA,0,59.5,38.0,0,stay,
162994,Tyson Flowers,DB,2024,rice,American Athletic,0,72.0,544.0,virginiatech,ACC,1,63.8,617.0,1,G5>P4,3
162997,Demone Green,DL,2024,rice,American Athletic,0,72.3,42.0,rice,American Athletic,0,37.7,46.0,0,stay,
163000,Daveon Hook,DB,2024,rice,American Athletic,0,66.5,589.0,rice,American Athletic,0,50.7,286.0,0,stay,
163005,Chibby Nwajuaku,DL,2024,rice,American Athletic,0,62.1,42.0,rice,American Athletic,0,74.5,311.0,0,stay,
163011,AJ Brown,DB,2024,uab,American Athletic,0,61.2,297.0,uab,American Athletic,0,53.4,350.0,0,stay,
163015,Brandon Franklin,LB,2024,uab,American Athletic,0,57.2,11.0,uab,American Athletic,0,64.0,8.0,0,stay,
163030,Amier Boyd,DB,2024,utep,Conference USA,0,68.6,360.0,texastech,Big 12,1,73.4,528.0,1,G5>P4,
163039,Anthony Brackenridge,LB,2024,westernkentucky,Conference USA,0,42.8,252.0,westernkentucky,Conference USA,0,58.6,581.0,0,stay,
163042,Alexander Ford,DB,2024,westernkentucky,Conference USA,0,64.5,172.0,kennesawstate,Conference USA,0,69.6,318.0,1,within,3
163049,Virgil Marshall,DB,2024,westernkentucky,Conference USA,0,63.1,86.0,westernkentucky,Conference USA,0,61.2,5.0,0,stay,
163050,Deante McCray,DL,2024,westernkentucky,Conference USA,0,75.4,519.0,floridastate,ACC,1,72.5,297.0,1,G5>P4,3
163054,Marcus Patterson,DL,2024,westernkentucky,Conference USA,0,59.7,365.0,kennesawstate,Conference USA,0,66.5,619.0,1,within,
163058,Hosea Wheeler,DL,2024,westernkentucky,Conference USA,0,65.7,619.0,indiana,Big Ten,1,70.7,420.0,1,G5>P4,3
163080,Jackson Constantine,DL,2024,ballstate,Mid-American,0,52.0,17.0,ballstate,Mid-American,0,56.7,12.0,0,stay,
163081,Dakari Frazier,DL,2024,ballstate,Mid-American,0,45.5,131.0,westernmichigan,Mid-American,0,63.6,140.0,1,within,3
163086,Caden Johnson,LB,2024,ballstate,Mid-American,0,77.7,69.0,ballstate,Mid-American,0,56.1,249.0,0,stay,
163087,Jalon Jones,DB,2024,ballstate,Mid-American,0,54.0,43.0,ballstate,Mid-American,0,35.3,59.0,0,stay,
163103,Myles Bradley,DL,2024,bowlinggreen,Mid-American,0,59.3,274.0,bowlinggreen,Mid-American,0,85.3,349.0,0,stay,
163106,Jalen Huskey,DB,2024,maryland,Big Ten,1,71.0,570.0,maryland,Big Ten,1,83.6,678.0,0,stay,
163110,Darius Lorfils,DB,2024,bowlinggreen,Mid-American,0,65.9,389.0,bowlinggreen,Mid-American,0,61.1,423.0,0,stay,
163113,Davonte Miles,DL,2024,bowlinggreen,Mid-American,0,51.0,208.0,southcarolina,SEC,1,61.4,142.0,1,G5>P4,3
163114,Joseph Sipp Jr.,LB,2024,bowlinggreen,Mid-American,0,67.3,669.0,kansas,Big 12,1,47.0,18.0,1,G5>P4,3
163123,Oliver Billotte,DL,2024,kentstate,Mid-American,0,67.8,203.0,rutgers,Big Ten,1,55.2,206.0,1,G5>P4,3
163126,Stephen Daley,DL,2024,kentstate,Mid-American,0,81.1,544.0,indiana,Big Ten,1,78.2,529.0,1,G5>P4,3
163143,Rocco Nicholl,LB,2024,kentstate,Mid-American,0,63.9,489.0,southflorida,American Athletic,0,77.8,42.0,1,within,3
163152,Nasir Bowers,DB,2024,toledo,Mid-American,0,77.7,741.0,toledo,Mid-American,0,71.8,515.0,0,stay,
163155,Emmanuel McNeil-Warren,DB,2024,toledo,Mid-American,0,83.6,558.0,toledo,Mid-American,0,91.9,654.0,0,stay,
163180,Kemari Copeland,DL,2024,virginiatech,ACC,1,68.0,48.0,virginiatech,ACC,1,75.3,471.0,0,stay,
163188,Eric Ford,DL,2024,army,American Athletic,0,62.9,237.0,army,American Athletic,0,64.8,670.0,0,stay,
163190,Kalib Fortner,LB,2024,army,American Athletic,0,68.6,606.0,army,American Athletic,0,55.8,802.0,0,stay,
163193,Deshontez Gray,DL,2024,army,American Athletic,0,69.8,179.0,army,American Athletic,0,59.4,174.0,0,stay,
163198,Casey Larkin,DB,2024,army,American Athletic,0,71.7,672.0,army,American Athletic,0,72.3,724.0,0,stay,
163199,Jack Latore,DL,2024,army,American Athletic,0,56.5,424.0,army,American Athletic,0,64.3,491.0,0,stay,
163200,Clev Lubin,DL,2024,coastalcarolina,Sun Belt,0,90.3,442.0,louisville,ACC,1,91.4,597.0,1,G5>P4,3
163203,Collin Matteson,DB,2024,army,American Athletic,0,61.3,101.0,army,American Athletic,0,68.5,679.0,0,stay,
163211,Donavon Platt,DB,2024,army,American Athletic,0,64.0,521.0,virginia,ACC,1,69.4,576.0,1,G5>P4,3
163219,Gavin Shields,DB,2024,army,American Athletic,0,63.0,126.0,army,American Athletic,0,62.7,675.0,0,stay,
163225,Andon Thomas,LB,2024,army,American Athletic,0,72.7,642.0,army,American Athletic,0,55.1,802.0,0,stay,
163227,Jacob Tuioti,DL,2024,army,American Athletic,0,61.0,206.0,army,American Athletic,0,47.2,264.0,0,stay,
163230,Jabril Williams,DB,2024,army,American Athletic,0,76.6,85.0,army,American Athletic,0,66.5,250.0,0,stay,
163232,CJ Bazile Jr.,DL,2024,liberty,Conference USA,0,67.1,518.0,liberty,Conference USA,0,73.9,347.0,0,stay,
163236,Sone Aupiu,LB,2024,newmexicostate,Conference USA,0,63.9,688.0,newmexicostate,Conference USA,0,69.0,483.0,0,stay,
163250,Evan Johnson,DB,2024,byu,Big 12,1,78.6,230.0,byu,Big 12,1,82.4,824.0,0,stay,
163256,Bodie Schoonover,DL,2024,byu,Big 12,1,65.9,71.0,byu,Big 12,1,69.6,455.0,0,stay,
163264,James Djonkam,LB,2024,easternmichigan,Mid-American,0,82.3,470.0,virginiatech,ACC,1,63.7,78.0,1,G5>P4,3
163270,Blazen Lono-Wong,DL,2024,arizonastate,Big 12,1,57.2,138.0,arizonastate,Big 12,1,51.0,333.0,0,stay,
163275,Jalil Rivera-Harvey,DL,2024,westernkentucky,Conference USA,0,66.0,88.0,marshall,Sun Belt,0,67.3,227.0,1,within,3
163288,Bryce Boettcher,LB,2024,oregon,Big Ten,1,89.8,467.0,oregon,Big Ten,1,77.6,777.0,0,stay,
163299,Sir Mells,DL,2024,georgiastate,Sun Belt,0,41.7,75.0,georgiastate,Sun Belt,0,44.3,10.0,0,stay,
163301,Ben Roberts,DL,2024,michiganstate,Big Ten,1,61.8,128.0,michiganstate,Big Ten,1,69.9,161.0,0,stay,
163310,Emar'rion Winston,DL,2024,oregon,Big Ten,1,65.7,245.0,baylor,Big 12,1,65.9,586.0,1,within,3
163318,Jace Bellah,DB,2024,coloradostate,Mountain West,0,61.3,3.0,coloradostate,Mountain West,0,58.7,443.0,0,stay,
163322,DeAndre Gill Jr.,DL,2024,coloradostate,Mountain West,0,57.8,74.0,coloradostate,Mountain West,0,49.2,166.0,0,stay,
163349,A.J. Haulcy,DB,2024,houston,Big 12,1,80.5,703.0,lsu,SEC,1,86.6,702.0,1,within,4
163354,Jermarius Lewis,DB,2024,utsa,American Athletic,0,53.2,450.0,utsa,American Athletic,0,65.9,281.0,0,stay,
163355,Zach Morris,DB,2024,utsa,American Athletic,0,46.4,92.0,utsa,American Athletic,0,48.7,108.0,0,stay,
163356,David Murphy,DB,2024,newmexico,Mountain West,0,53.9,20.0,newmexico,Mountain West,0,66.8,163.0,0,stay,
163360,Bryson Taylor,DB,2024,newmexico,Mountain West,0,55.5,702.0,utahstate,Mountain West,0,67.8,513.0,1,within,
163377,Mason Jacobsen,DL,2024,boisestate,Mountain West,0,60.1,1.0,boisestate,Mountain West,0,56.3,12.0,0,stay,
163387,Jake Ripp,DL,2024,boisestate,Mountain West,0,63.8,107.0,boisestate,Mountain West,0,62.0,428.0,0,stay,
163392,Jayden Virgin-Morgan,DL,2024,boisestate,Mountain West,0,68.1,762.0,boisestate,Mountain West,0,75.6,728.0,0,stay,
163397,Jayden Davis,DB,2024,fresnostate,Mountain West,0,59.1,624.0,fresnostate,Mountain West,0,67.1,285.0,0,stay,
163399,Julius Gandy,DL,2024,fresnostate,Mountain West,0,59.2,2.0,fresnostate,Mountain West,0,53.4,232.0,0,stay,
163401,Jacob Holmes,DL,2024,fresnostate,Mountain West,0,69.7,416.0,virginia,ACC,1,69.7,432.0,1,G5>P4,3
163403,Jahzon Jacks,DL,2024,fresnostate,Mountain West,0,59.1,448.0,fresnostate,Mountain West,0,64.2,480.0,0,stay,
163409,Sione Noa,DL,2024,fresnostate,Mountain West,0,60.5,303.0,fresnostate,Mountain West,0,61.5,96.0,0,stay,
163417,Tim Thomas,LB,2024,fresnostate,Mountain West,0,65.8,24.0,fresnostate,Mountain West,0,41.7,90.0,0,stay,
163420,Ryan Wilson,DB,2024,fresnostate,Mountain West,0,68.6,55.0,fresnostate,Mountain West,0,73.6,398.0,0,stay,
163422,Merhauti Xepera,DL,2024,fresnostate,Mountain West,0,56.3,74.0,fresnostate,Mountain West,0,67.1,377.0,0,stay,
163429,JD Drew,DB,2024,utahstate,Mountain West,0,59.9,672.0,tulsa,American Athletic,0,66.3,635.0,1,within,3
163487,Chams Diagne,DB,2024,georgiastate,Sun Belt,0,65.9,98.0,georgiastate,Sun Belt,0,59.6,346.0,0,stay,
163527,Jahleel Culbreath,LB,2024,olddominion,Sun Belt,0,64.4,574.0,olddominion,Sun Belt,0,66.4,626.0,0,stay,
163537,Koa Naotala,LB,2024,olddominion,Sun Belt,0,69.1,607.0,olddominion,Sun Belt,0,62.7,3.0,0,stay,
163543,Jaylon White-McClain,DL,2024,olddominion,Sun Belt,0,70.4,510.0,cincinnati,Big 12,1,56.8,289.0,1,G5>P4,3
163553,Christopher Wallace Jr.,DB,2024,southalabama,Sun Belt,0,60.1,141.0,southalabama,Sun Belt,0,61.6,595.0,0,stay,
163594,Isaiah Hastings,DL,2024,syracuse,ACC,1,50.6,201.0,syracuse,ACC,1,61.1,126.0,0,stay,
163598,Antonio Kite,DB,2024,auburn,SEC,1,60.0,196.0,olemiss,SEC,1,78.2,717.0,1,within,3
163601,Earl Little Jr.,DB,2024,floridastate,ACC,1,42.5,179.0,floridastate,ACC,1,69.1,674.0,0,stay,
163608,Jake Pope,DB,2024,georgia,SEC,1,58.4,11.0,unlv,Mountain West,0,51.3,781.0,1,P4>G5,4
163644,Keionte Scott,DB,2024,auburn,SEC,1,48.1,239.0,miami,ACC,1,89.6,756.0,1,within,3
163648,Tyler Banks,LB,2024,olemiss,SEC,1,71.0,101.0,olemiss,SEC,1,61.4,82.0,0,stay,
163652,Nick Cull,DB,2024,olemiss,SEC,1,58.0,59.0,olemiss,SEC,1,55.4,339.0,0,stay,
163658,Zxavian Harris,DL,2024,olemiss,SEC,1,74.4,368.0,olemiss,SEC,1,73.3,693.0,0,stay,
163670,Trip White,LB,2024,olemiss,SEC,1,51.3,18.0,oklahomastate,Big 12,1,69.5,294.0,1,within,3
163671,Jaron Willis,LB,2024,southcarolina,SEC,1,68.0,12.0,southcarolina,SEC,1,60.3,74.0,0,stay,
163676,Audavion Collins,DB,2024,pennstate,Big Ten,1,70.8,252.0,pennstate,Big Ten,1,68.3,538.0,0,stay,
163680,Kalvin Dinkins,DL,2024,mississippistate,SEC,1,61.5,9.0,mississippistate,SEC,1,57.4,395.0,0,stay,
163682,Tanner Johnson,DB,2024,mississippistate,SEC,1,61.4,67.0,mississippistate,SEC,1,74.8,99.0,0,stay,
163683,Javae Gilmore,LB,2024,mississippistate,SEC,1,70.9,33.0,marshall,Sun Belt,0,66.7,535.0,1,P4>G5,3
163688,Wesley Miller,DB,2024,southalabama,Sun Belt,0,66.1,767.0,southalabama,Sun Belt,0,57.4,526.0,0,stay,
163693,DonTerry Russell,LB,2024,mississippistate,SEC,1,73.5,19.0,texasstate,Sun Belt,0,64.9,298.0,1,P4>G5,3
163695,Avery Sledge,LB,2024,southernmiss,Sun Belt,0,56.6,122.0,southernmiss,Sun Belt,0,65.3,115.0,0,stay,
163699,Trevion Williams,DL,2024,mississippistate,SEC,1,57.5,322.0,mississippistate,SEC,1,61.8,296.0,0,stay,
