player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Amari Powell,165320,QB,STTHOM,3,37.5,8,8,8.3,2.41,0,0,0.0,37.5,3,0,4,0.0,10,0,-0.23,2,1129,71.6,64.0,41.3,75.8,0,0,10,0,30.0,25.0,45.8,10.0,1,1,0,0,0,0,0.0,24,3.0
Rasean McKay,88321,QB,FL A&M,2,62.5,8,8,12.1,2.73,0,0,0.0,25.0,2,0,5,60.0,12,3,-1.38,2,164,21.1,45.2,46.2,55.3,0,1,13,0,25.0,20.0,0.0,8.3,1,3,0,0,0,1,7.7,19,2.4
Cameron Sapp,102361,QB,FL A&M,2,87.5,8,8,4.8,2.34,0,0,0.0,87.5,7,0,2,0.0,8,0,0.01,2,164,67.2,77.1,85.9,58.6,0,0,8,1,37.5,0.0,92.7,0.0,0,0,0,0,0,0,0.0,50,6.3
Tison Hill,169051,QB,TEXAS STHN,3,66.7,6,7,7.7,3.11,0,0,0.0,42.9,3,0,3,25.0,9,1,-0.89,1,313,69.8,59.9,56.2,61.7,1,0,9,0,22.2,33.3,59.8,11.1,1,1,0,0,0,0,0.0,37,5.3
Deveon Bryant,89422,QB,TENN STATE,2,71.4,7,7,12.3,2.96,0,0,0.0,57.1,4,0,5,20.0,8,1,0.21,2,308,71.0,68.7,61.0,67.0,0,0,9,0,37.5,0.0,105.4,0.0,0,1,0,0,1,0,0.0,27,3.9
Ja'Shawn Scroggins,160545,QB,HOWARD,3,57.1,7,7,13.0,3.68,0,1,12.5,57.1,4,0,5,0.0,12,0,0.27,3,184,68.6,56.0,55.0,59.7,0,0,13,0,41.7,40.0,86.0,16.7,2,2,0,0,0,1,7.7,61,8.7
Daniel Shoch,159832,QB,MERCER,4,71.4,7,7,8.9,2.83,0,0,0.0,57.1,4,0,2,20.0,8,1,0.06,5,219,22.4,63.2,63.1,59.1,0,0,8,0,50.0,0.0,120.2,0.0,0,1,0,0,1,0,0.0,52,7.4
Kahliq Paulette,147557,QB,CAL POLY,3,60.0,5,7,8.0,2.7,1,0,0.0,42.9,3,0,3,0.0,9,0,-0.16,2,129,30.7,55.4,45.8,61.1,1,0,9,0,44.4,0.0,97.6,0.0,0,1,0,0,1,0,0.0,34,4.9
Parish Metzger,159987,QB,W CAROLINA,2,42.9,7,7,9.0,2.1,0,0,0.0,42.9,3,0,0,0.0,7,0,-0.21,3,344,64.9,52.9,52.0,,0,0,8,0,42.9,,98.8,0.0,0,0,0,0,1,0,0.0,36,5.1
Lem Wash,149229,QB,TENN TECH,2,71.4,7,7,2.4,2.26,0,0,0.0,71.4,5,0,0,0.0,7,0,-0.15,3,309,68.1,73.3,72.3,63.1,0,0,7,0,42.9,,118.5,0.0,0,0,0,0,1,0,0.0,29,4.1
Walter Simmons III,151059,QB,BETH COOK,3,85.7,7,7,1.6,2.45,0,0,0.0,85.7,6,0,2,0.0,11,0,-0.15,3,119,68.7,65.7,56.1,69.1,0,1,14,0,45.5,100.0,59.8,18.2,2,2,0,0,0,1,7.1,55,7.9
Jake Kupchella,103961,TE,ROB MORRIS,4,20.0,5,6,-0.6,2.45,1,0,0.0,16.7,1,1,5,0.0,8,0,-0.88,1,277,38.5,48.4,40.1,70.7,0,0,8,3,12.5,20.0,39.6,12.5,1,0,0,0,0,0,0.0,12,2.0
Rett Files,91405,QB,N ALABAMA,1,66.7,6,6,10.0,2.98,0,0,0.0,50.0,3,0,6,25.0,10,1,-0.43,1,389,21.0,56.7,64.2,58.2,0,0,11,0,30.0,66.7,67.4,40.0,4,0,0,0,0,0,0.0,34,5.7
Keaton Heide,103940,QB,S DAK ST,4,83.3,6,6,0.2,2.64,0,0,0.0,83.3,5,0,2,0.0,7,0,-0.87,0,292,72.1,60.5,60.5,58.2,0,0,7,0,28.6,50.0,79.2,14.3,1,0,0,0,0,0,0.0,14,2.3
Eddie Schott,98216,QB,BUTLER,3,16.7,6,6,17.2,2.74,0,0,0.0,16.7,1,0,2,0.0,7,0,-0.75,0,127,71.0,50.8,51.0,55.4,0,0,7,0,14.3,0.0,39.6,0.0,0,1,0,0,0,1,14.3,8,1.3
Brody Palhegyi,150004,QB,W CAROLINA,2,66.7,6,6,4.3,2.53,0,0,0.0,66.7,4,0,1,0.0,9,0,0.46,3,344,66.3,78.7,57.9,78.1,0,0,9,0,55.6,0.0,120.1,0.0,0,3,0,0,1,0,0.0,33,5.5
Quincy Vaughn,138259,QB,N DAKOTA,7,20.0,5,6,5.0,3.25,0,0,0.0,16.7,1,0,4,0.0,10,0,-1.5,0,249,78.6,81.4,26.9,87.4,0,0,11,0,0.0,25.0,39.6,10.0,1,3,0,1,0,1,9.1,1,0.2
Logan Brabham,149647,QB,MARIST,3,80.0,5,6,9.6,3.13,0,2,33.3,66.7,4,0,2,0.0,6,0,0.35,3,213,64.2,89.3,89.5,,0,0,6,0,50.0,0.0,100.7,0.0,0,0,0,1,0,0,0.0,62,10.3
Grady Robison,123463,QB,SO UTAH,4,60.0,5,6,8.0,3.23,0,0,0.0,50.0,3,0,3,0.0,6,0,-0.83,0,298,73.5,52.2,32.8,65.0,0,0,7,0,16.7,0.0,56.3,0.0,0,0,0,1,0,1,14.3,13,2.2
Jeff Widener,104774,QB,N ARIZONA,2,40.0,5,5,11.4,3.32,0,0,0.0,40.0,2,0,2,0.0,6,0,-0.71,1,252,68.9,66.4,46.2,73.7,0,0,6,0,16.7,0.0,47.9,0.0,0,1,0,0,0,0,0.0,5,1.0
Zach Zebrowski,104784,QB,S ILLINOIS,2,80.0,5,5,6.2,2.71,0,0,0.0,80.0,4,0,2,0.0,7,0,0.72,5,295,66.2,71.2,60.4,71.2,0,0,8,0,71.4,0.0,137.1,0.0,0,2,0,0,1,0,0.0,37,7.4
Chance Amie,77619,QB,GRAMBLING,3,60.0,5,5,14.2,3.85,0,1,16.7,40.0,2,0,7,33.3,10,1,-0.36,2,177,73.0,77.1,71.2,69.7,0,0,11,0,40.0,28.6,54.6,20.0,2,3,0,0,0,0,0.0,23,4.6
Coulter Cleland,165212,QB,DAVIDSON,2,80.0,5,5,11.2,2.0,0,0,0.0,80.0,4,0,1,0.0,5,0,1.77,3,149,23.7,79.5,73.4,69.7,0,0,5,0,60.0,0.0,158.3,0.0,0,0,0,0,2,0,0.0,83,16.6
Chris Herron,99472,WR,PRVIEW A&M,4,80.0,5,5,4.2,2.92,0,0,0.0,60.0,3,0,6,25.0,11,1,-0.06,4,270,26.6,70.1,35.7,80.1,0,1,11,1,54.5,33.3,84.6,18.2,2,4,0,0,1,1,9.1,39,7.8
Liam O'Brien,164675,QB,PENN,1,80.0,5,5,13.8,2.7,0,1,20.0,80.0,4,0,0,0.0,5,0,0.78,2,267,63.8,85.3,84.5,,0,0,5,0,60.0,,118.8,0.0,0,0,0,0,0,0,0.0,70,14.0
Dylan Earney,102349,QB,CAMPBELL,1,80.0,5,5,6.8,2.79,0,0,0.0,80.0,4,0,1,0.0,7,0,-1.23,1,131,64.6,35.8,36.9,56.3,0,1,7,0,14.3,100.0,39.6,14.3,1,1,0,0,0,1,14.3,8,1.6
Grant Wilson,143041,QB,FORDHAM,3,80.0,5,5,7.4,3.82,0,1,20.0,80.0,4,0,6,0.0,10,0,0.43,4,168,69.9,84.2,70.6,75.7,0,0,11,0,60.0,50.0,140.4,30.0,3,2,0,0,2,0,0.0,41,8.2
Austin Ewing,87542,QB,SO UTAH,2,80.0,5,5,1.0,2.88,0,0,0.0,60.0,3,0,1,25.0,5,1,-0.65,0,298,63.8,53.6,52.4,,0,0,5,0,40.0,0.0,67.1,0.0,0,0,0,0,0,1,20.0,18,3.6
Tommy Brown,159515,QB,WAGNER,1,33.3,3,5,5.3,2.64,1,0,0.0,20.0,1,0,1,0.0,5,0,-1.23,0,338,14.7,29.6,42.2,45.7,0,0,5,0,20.0,0.0,39.6,0.0,0,0,0,1,0,1,20.0,7,1.4
Matt O'Connor,108972,QB,VILLANOVA,3,25.0,4,5,9.5,3.05,0,0,0.0,0.0,0,0,4,100.0,8,1,-0.94,0,334,16.7,31.2,29.2,57.8,1,0,9,0,0.0,50.0,39.6,25.0,2,1,0,0,0,1,11.1,0,0.0
Luke Gombert,121888,QB,INCAR WORD,1,100.0,5,5,8.6,2.26,0,1,20.0,60.0,3,0,0,40.0,5,2,0.96,1,189,63.8,92.7,92.5,,0,0,5,0,60.0,,129.2,0.0,0,0,0,0,1,0,0.0,45,9.0
Kannon Williams,150070,QB,INCAR WORD,1,80.0,5,5,3.0,1.74,0,0,0.0,80.0,4,0,0,0.0,5,0,-0.27,2,189,63.8,41.2,40.2,,0,0,5,0,40.0,,83.3,0.0,0,0,0,0,0,1,20.0,20,4.0
Tyler Szalkowski,148497,QB,ALBANY,3,50.0,4,4,10.5,2.12,0,0,0.0,50.0,2,0,1,0.0,5,0,-0.15,1,106,15.4,35.2,34.1,58.2,0,0,6,0,40.0,100.0,112.5,20.0,1,0,0,0,1,2,33.3,28,7.0
Aidan Dunne,148181,QB,N IOWA,3,100.0,3,4,2.3,2.88,0,0,0.0,75.0,3,0,1,0.0,5,0,-0.04,1,255,71.7,62.9,69.7,57.4,0,0,5,0,60.0,0.0,87.5,0.0,0,1,0,1,0,0,0.0,22,5.5
Skyler Locklear,164027,QB,AUSTINPEAY,1,25.0,4,4,16.0,2.65,0,0,0.0,25.0,1,0,0,0.0,4,0,-0.05,1,116,65.2,45.0,46.0,58.1,0,0,4,0,25.0,,39.6,0.0,0,0,0,0,0,0,0.0,11,2.8
Gunnor Faulk,78470,QB,UC DAVIS,1,100.0,4,4,6.0,3.2,0,1,25.0,100.0,4,0,0,0.0,5,0,0.87,3,322,7.7,55.8,91.0,36.9,0,0,5,0,80.0,,118.8,0.0,0,1,0,0,0,1,20.0,50,12.5
Lan Larison,142157,HB,UC DAVIS,5,25.0,4,4,29.3,4.24,0,0,0.0,25.0,1,0,1,0.0,5,0,0.04,2,322,84.3,81.4,48.8,80.1,0,0,5,0,40.0,0.0,81.3,0.0,0,1,0,0,1,0,0.0,14,3.5
Trey Goodman,149142,WR,AUSTINPEAY,4,25.0,4,4,35.5,3.48,0,0,0.0,25.0,1,0,1,0.0,4,0,0.37,1,116,36.8,60.5,41.7,,0,0,4,0,25.0,0.0,67.7,0.0,0,0,0,0,0,1,25.0,39,9.8
Samuel Cornett,159943,QB,W CAROLINA,1,100.0,4,4,13.3,2.24,0,1,20.0,100.0,4,0,1,0.0,5,0,0.63,2,344,64.2,80.4,79.9,,0,0,6,0,80.0,100.0,158.3,20.0,1,0,0,0,1,0,0.0,64,16.0
Kevin Conway,159592,QB,E ILLINOIS,1,0.0,3,4,16.7,2.97,1,0,0.0,0.0,0,0,3,,6,0,-0.86,0,158,64.2,35.6,36.0,56.3,0,0,6,0,0.0,33.3,39.6,16.7,1,1,0,0,0,0,0.0,0,0.0
Justin Kowalak,165132,QB,E ILLINOIS,1,25.0,4,4,9.5,2.28,0,0,0.0,25.0,1,0,2,0.0,6,0,-1.35,0,158,64.2,59.4,59.0,,0,0,6,0,16.7,100.0,39.6,33.3,2,0,0,0,0,0,0.0,9,2.3
Noah Bodden,150881,QB,SOUTHERN U,1,75.0,4,4,18.0,3.35,0,1,20.0,75.0,3,0,1,0.0,4,0,1.73,3,297,18.1,74.8,92.1,40.2,0,0,5,0,75.0,0.0,156.3,0.0,0,0,0,0,1,0,0.0,70,17.5
Markevion Quinn,77694,QB,ALCORN ST,1,50.0,4,4,23.5,2.55,0,0,0.0,50.0,2,0,1,0.0,4,0,0.74,2,107,65.2,64.4,70.2,60.7,0,0,4,1,50.0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,34,8.5
Xander Werner,141661,TE,N ARIZONA,3,50.0,4,4,11.3,3.1,0,0,0.0,50.0,2,0,3,0.0,4,0,0.88,2,252,67.5,62.2,65.9,63.4,0,0,4,0,50.0,0.0,133.3,0.0,0,0,0,0,1,0,0.0,48,12.0
Jamal Hill,155875,WR,ROB MORRIS,4,50.0,2,4,32.5,3.3,0,0,0.0,25.0,1,0,2,0.0,4,0,0.37,1,277,71.6,59.0,60.7,,1,0,4,2,25.0,0.0,118.8,0.0,0,0,0,1,1,0,0.0,64,16.0
Carson Jones,159807,QB,FURMAN,2,100.0,4,4,-0.8,2.44,0,0,0.0,100.0,4,0,1,0.0,5,0,-1.02,0,170,65.5,66.7,64.7,61.8,0,0,5,0,0.0,0.0,79.2,0.0,0,1,0,0,0,0,0.0,2,0.5
Drew Guttieri,142377,QB,STNY BROOK,2,0.0,3,4,5.7,2.8,1,0,0.0,0.0,0,0,2,,6,0,-1.09,0,303,64.2,43.4,45.9,57.0,0,0,6,0,0.0,50.0,39.6,16.7,1,1,0,0,0,0,0.0,0,0.0
Simon Burkett,88629,QB,E WASHGTON,1,50.0,4,4,13.0,2.93,0,0,0.0,50.0,2,0,0,0.0,4,0,-0.61,1,161,15.4,39.5,50.1,50.5,0,1,4,0,25.0,,25.0,0.0,0,0,0,0,0,1,25.0,20,5.0
Justin Allen,105560,QB,ELON,1,100.0,4,4,12.0,3.06,0,0,0.0,100.0,4,0,1,0.0,5,0,0.75,3,162,65.5,65.1,74.3,58.1,0,0,5,1,80.0,100.0,118.8,20.0,1,0,0,0,0,0,0.0,65,16.3
Joe Owens,141732,QB,ALABAMA ST,2,50.0,4,4,8.5,2.84,0,0,0.0,50.0,2,0,3,0.0,5,0,0.16,1,105,66.8,51.7,46.0,61.0,0,0,5,0,40.0,0.0,56.3,0.0,0,1,0,0,0,1,20.0,8,2.0
Cade Rice,148224,QB,WOFFORD,1,25.0,4,4,6.8,3.55,0,0,0.0,25.0,1,0,3,0.0,6,0,-0.24,1,350,65.9,43.8,35.1,63.4,0,0,7,0,33.3,33.3,39.6,16.7,1,1,0,0,0,1,14.3,5,1.3
Rudy Voss,138320,QB,S DAK ST,2,33.3,3,3,7.7,2.27,0,0,0.0,33.3,1,0,1,0.0,3,0,-1.02,0,292,67.8,49.1,39.9,62.7,0,0,4,0,0.0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,3,1.0
Ben Mays,91722,QB,CORNELL,2,100.0,1,3,4.0,3.84,0,0,0.0,33.3,1,0,3,0.0,5,0,-1.09,0,147,66.8,55.4,54.3,59.5,0,0,5,0,20.0,33.3,42.4,20.0,1,1,0,2,0,0,0.0,6,2.0
J'Bore Gibbs,91400,QB,IDAHO,1,33.3,3,3,14.0,3.26,0,0,0.0,0.0,0,0,3,100.0,5,1,-1.38,0,185,63.8,35.5,46.7,56.2,0,0,5,1,0.0,33.3,39.6,20.0,1,1,0,0,0,0,0.0,0,0.0
Kyle Wickersham,148418,QB,RICHMOND,2,100.0,3,3,6.7,2.93,0,0,0.0,100.0,3,0,2,0.0,4,0,0.22,2,276,72.8,64.6,65.5,60.4,0,0,4,0,50.0,50.0,156.3,25.0,1,0,0,0,1,0,0.0,36,12.0
Ben Harris,144624,QB,N ALABAMA,2,66.7,3,3,13.3,2.13,0,0,0.0,33.3,1,0,1,50.0,3,1,0.33,1,389,68.8,70.2,55.2,72.0,0,0,4,0,33.3,0.0,81.9,0.0,0,0,0,0,1,0,0.0,6,2.0
Logan Gonzalez,159065,QB,PORTLAND,1,33.3,3,3,15.7,2.47,0,0,0.0,33.3,1,0,2,0.0,3,0,-1.41,1,269,64.8,48.6,47.8,60.0,0,1,3,0,33.3,0.0,5.6,0.0,0,0,0,0,0,1,33.3,11,3.7
Tyson Oliver,160036,QB,TXAMEA,1,33.3,3,3,7.3,1.53,0,0,0.0,33.3,1,0,2,0.0,3,0,-0.3,0,1139,67.8,59.0,45.4,68.1,0,0,4,0,33.3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,7,2.3
Willie Miller,104799,WR,TENN TECH,4,100.0,3,3,15.3,3.1,0,1,25.0,100.0,3,1,0,0.0,3,0,2.05,2,309,75.2,71.1,90.1,59.8,0,0,4,4,66.7,,118.8,0.0,0,0,0,0,0,0,0.0,101,33.7
Neyland Jean,149105,QB,AUSTINPEAY,1,100.0,3,3,0.0,1.17,0,0,0.0,100.0,3,0,0,0.0,3,0,0.97,1,116,63.3,61.9,61.4,,0,0,4,0,100.0,,95.8,0.0,0,0,0,0,0,0,0.0,21,7.0
Cole Copeland,63563,QB,CHATTNOOGA,3,50.0,2,3,10.5,3.85,0,0,0.0,33.3,1,0,4,0.0,4,0,-0.55,1,137,63.8,84.2,79.0,64.9,0,0,5,0,25.0,0.0,50.7,0.0,0,1,0,1,0,0,0.0,15,5.0
Max Hurleman,143017,HB,COLGATE,3,33.3,3,3,23.7,3.17,0,0,0.0,33.3,1,0,0,0.0,3,0,0.04,1,142,69.6,64.1,50.9,68.8,0,0,3,0,33.3,,54.9,0.0,0,0,0,0,0,0,0.0,18,6.0
Alec Lewis,103927,QB,N COLORADO,3,66.7,3,3,-4.3,1.07,0,0,0.0,66.7,2,0,0,0.0,3,0,-1.56,0,253,11.6,27.6,62.7,44.0,0,0,3,1,0.0,,70.1,0.0,0,0,0,0,0,0,0.0,8,2.7
Grant Sergent,108937,QB,SAN DIEGO,4,100.0,3,3,11.3,2.13,0,0,0.0,100.0,3,0,0,0.0,3,0,2.63,3,283,63.8,53.6,53.1,,0,0,5,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,50,16.7
Gage Larvadain,150169,WR,SE LA,3,50.0,2,2,14.0,3.7,0,0,0.0,0.0,0,0,0,100.0,2,1,-2.5,0,294,80.0,75.7,54.3,63.9,0,1,3,3,0.0,,0.0,0.0,0,0,0,0,0,1,33.3,0,0.0
Mitch Roberts,63729,WR,MONTANA,2,100.0,1,2,37.0,3.5,0,0,0.0,50.0,1,0,1,0.0,2,0,1.29,1,232,74.4,69.8,55.5,58.2,1,0,2,1,50.0,0.0,135.4,0.0,0,0,0,0,1,0,0.0,28,14.0
Sean Coyne,63708,WR,NEW HAMP,2,0.0,1,2,22.0,3.95,0,0,0.0,0.0,0,1,1,,2,0,-0.77,0,240,76.3,65.8,48.4,63.9,0,0,2,3,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Joey Baughman,78460,QB,ELON,1,50.0,2,2,2.5,2.88,0,0,0.0,50.0,1,0,2,0.0,4,0,-0.56,1,162,66.6,50.5,52.1,56.4,0,0,4,0,50.0,50.0,64.6,25.0,1,1,0,0,0,0,0.0,10,5.0
Ephraim Floyd,168347,WR,GARD-WEBB,3,0.0,2,2,31.5,4.77,0,0,0.0,0.0,0,0,3,,3,0,-2.23,0,171,71.2,53.5,26.6,,0,1,3,1,0.0,33.3,0.0,33.3,1,0,0,0,0,1,33.3,0,0.0
Hayden Hatten,102500,WR,IDAHO,3,100.0,2,2,3.5,3.25,0,0,0.0,50.0,1,0,0,50.0,2,1,0.9,1,185,38.7,91.8,62.3,,0,0,3,0,50.0,,95.8,0.0,0,0,0,0,0,0,0.0,30,15.0
Jadon Janke,78938,WR,S DAK ST,2,50.0,2,2,8.0,3.75,0,0,0.0,50.0,1,0,0,0.0,2,0,0.89,1,292,69.4,78.3,51.8,63.4,0,0,2,4,50.0,,77.1,0.0,0,0,0,0,0,0,0.0,16,8.0
Peyton Mansell,82135,S,ABILENE CH,2,,0,2,,2.0,1,0,0.0,0.0,0,0,1,,2,0,-1.53,0,100,68.8,73.8,55.2,72.3,0,0,2,0,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Blake Short,122117,QB,STF AUSTIN,1,100.0,2,2,6.0,2.05,0,0,0.0,100.0,2,0,0,0.0,2,0,1.33,2,301,61.8,74.3,73.7,,0,0,2,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,37,18.5
Bryce Robinson,108962,QB,AUSTINPEAY,1,0.0,2,2,21.5,6.25,0,0,0.0,0.0,0,0,1,,2,0,-0.59,0,116,61.8,48.1,46.6,,0,0,2,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Te'Sean Smoot,163976,QB,JVILLE ST,1,50.0,2,2,15.0,3.1,0,0,0.0,50.0,1,0,1,0.0,3,0,-0.29,0,196,68.8,56.1,49.6,61.0,0,0,3,0,33.3,100.0,60.4,33.3,1,0,0,0,0,0,0.0,8,4.0
Joey Carino,142211,QB,ALBANY,1,0.0,2,2,13.5,2.87,0,0,0.0,0.0,0,0,2,,3,0,-0.96,0,106,74.5,49.9,39.0,57.9,0,0,3,0,0.0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Gerard Bullock Jr.,164014,QB,AUSTINPEAY,1,50.0,2,2,4.5,3.53,0,0,0.0,50.0,1,0,0,0.0,3,0,0.2,1,116,62.7,50.8,56.2,57.0,0,0,3,0,66.7,,77.1,0.0,0,1,0,0,0,0,0.0,16,8.0
Ty Holden,104974,WR,PRVIEW A&M,2,50.0,2,2,41.0,3.0,0,1,50.0,50.0,1,0,0,0.0,2,0,1.78,1,270,70.2,65.1,83.1,59.6,0,0,2,0,50.0,,95.8,0.0,0,0,0,0,0,0,0.0,56,28.0
Jarett Hunter,138434,HB,HOWARD,3,100.0,2,2,-1.0,2.57,0,0,0.0,50.0,1,0,1,50.0,3,1,0.54,1,184,88.4,84.3,80.7,82.7,0,0,3,1,33.3,0.0,95.8,0.0,0,1,0,0,1,0,0.0,4,2.0
Tyler Hughes,159218,QB,WM & MARY,1,100.0,2,2,20.0,4.25,0,0,0.0,100.0,2,0,0,0.0,2,0,3.78,2,348,67.6,47.0,53.8,58.4,0,0,2,1,100.0,,158.3,0.0,0,0,0,0,1,1,50.0,62,31.0
Jack Burgess,164475,P,WEBER ST,2,50.0,2,2,2.5,3.6,0,0,0.0,0.0,0,0,0,100.0,2,1,-1.64,0,342,20.3,37.6,30.0,46.9,0,0,3,2,0.0,,39.6,0.0,0,0,0,0,0,1,33.3,0,0.0
Bryce Corriston,139140,QB,WOFFORD,1,0.0,2,2,11.5,1.9,0,0,0.0,0.0,0,0,0,,2,0,-0.25,0,350,61.8,22.8,23.3,,0,1,2,0,0.0,,0.0,0.0,0,0,0,0,0,2,100.0,0,0.0
Jalen Mason,109253,WR,STETSON,2,100.0,2,2,19.5,3.9,0,1,50.0,100.0,2,0,0,0.0,2,0,0.87,1,302,73.7,59.7,88.3,,0,0,2,0,50.0,,118.8,0.0,0,0,0,0,0,0,0.0,43,21.5
Garrett Oakey,89496,WR,COLGATE,2,100.0,2,2,16.5,3.15,0,0,0.0,50.0,1,0,1,50.0,2,1,0.78,1,142,75.1,70.6,87.8,59.9,0,0,2,1,50.0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,34,17.0
Travis Mumphry,154683,QB,MS VLY ST,1,0.0,2,2,14.0,4.47,0,0,0.0,0.0,0,0,3,,3,0,-1.35,0,228,62.7,50.7,53.8,57.8,0,0,3,0,0.0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Marco Siderman,143060,QB,TARLETON,2,100.0,2,2,11.0,2.25,0,0,0.0,50.0,1,0,0,50.0,2,1,1.28,1,401,66.2,81.6,77.5,64.8,0,0,2,0,50.0,,135.4,0.0,0,0,0,0,1,0,0.0,47,23.5
Vance Jefferson,149629,WR,SAN DIEGO,3,100.0,2,2,18.5,4.77,0,0,0.0,100.0,2,0,2,0.0,3,0,1.88,2,283,73.9,79.0,85.3,54.2,0,0,3,1,66.7,50.0,158.3,33.3,1,0,0,0,2,0,0.0,39,19.5
Evan Nelson,142436,QB,DUQUESNE,1,50.0,2,2,4.5,1.55,0,0,0.0,50.0,1,0,0,0.0,2,0,-1.0,0,155,61.8,56.3,55.4,,0,0,2,0,0.0,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
Chris Faddoul,60270,K,FL A&M,2,100.0,2,2,9.5,1.7,0,0,0.0,100.0,2,0,0,0.0,2,0,3.77,2,164,61.8,72.9,84.7,,0,0,2,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,34,17.0
Oscar Gordon,169538,QB,TEXAS STHN,1,0.0,1,2,2.0,2.45,0,0,0.0,0.0,0,0,1,,2,0,-1.22,0,313,61.8,59.3,58.9,,1,0,2,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Xavier Smith,102585,WR,FL A&M,2,50.0,2,2,2.5,4.3,0,0,0.0,50.0,1,1,1,0.0,3,0,-0.68,1,164,79.3,86.3,34.7,58.5,0,1,3,1,33.3,100.0,93.8,33.3,1,0,0,0,1,1,33.3,24,12.0
Carter Peevy,129563,QB,MERCER,1,50.0,2,2,7.5,3.55,0,0,0.0,0.0,0,0,1,100.0,2,1,-3.53,0,219,68.3,70.5,53.6,72.4,0,1,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Quest Powell,150467,QB,NC CENT,1,100.0,2,2,22.0,2.55,0,1,50.0,100.0,2,0,1,0.0,2,0,2.89,2,247,68.7,91.2,92.4,61.3,0,0,2,0,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,35,17.5
Elijah Dotson,57394,HB,N COLORADO,2,100.0,2,2,-3.0,1.05,0,0,0.0,100.0,2,0,0,0.0,2,0,-0.57,0,253,71.6,64.2,62.6,67.5,0,0,2,2,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Frankie Savino,147992,QB,MONMOUTH,1,100.0,2,2,0.0,1.0,0,0,0.0,100.0,2,0,0,0.0,2,0,0.75,2,231,64.4,70.5,62.6,62.7,0,0,2,0,100.0,,110.4,0.0,0,0,0,0,0,0,0.0,21,10.5
Kylin James,150195,HB,CENT ARK,4,100.0,2,2,30.5,3.35,0,0,0.0,100.0,2,0,0,0.0,2,0,5.84,2,132,38.7,71.1,83.9,73.4,0,0,4,1,100.0,,158.3,0.0,0,0,0,0,2,0,0.0,129,64.5
Isaiah Wilson,102575,WR,E TENN ST,2,100.0,2,2,10.0,3.35,0,1,50.0,100.0,2,0,0,0.0,2,0,1.0,1,157,71.9,62.0,89.1,,0,0,2,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,43,21.5
Marshall Skoloff,149727,QB,STETSON,1,0.0,2,2,30.5,2.97,0,0,0.0,0.0,0,0,1,,3,0,0.29,1,302,62.7,66.5,58.0,64.1,0,0,3,0,33.3,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Zavier Scott,55123,WR,MAINE,2,50.0,2,2,4.0,1.85,0,0,0.0,50.0,1,0,0,0.0,2,0,-0.57,0,212,81.2,70.2,48.2,91.8,0,0,2,2,0.0,,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0
Beau Kelly,52154,WR,PORTLAND,4,0.0,1,2,50.0,3.67,1,0,0.0,0.0,0,0,1,,3,0,-0.69,0,269,80.7,75.7,63.5,58.2,0,0,4,0,33.3,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
CJ Jordan,141562,QB,IDAHO,2,100.0,2,2,1.0,2.15,0,0,0.0,100.0,2,0,1,0.0,2,0,0.57,1,185,68.7,71.7,80.7,58.4,0,0,2,0,50.0,0.0,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5
Nyqua Lett,160257,QB,ALABAMA ST,1,50.0,2,2,18.0,3.36,0,0,0.0,50.0,1,0,1,0.0,5,0,-1.04,1,105,66.8,46.8,45.3,56.8,0,1,5,0,40.0,100.0,56.3,20.0,1,2,0,0,0,1,20.0,45,22.5
