player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jackson Kilburg,200696,QB,COLGATE,1,90.0,10,10,8.0,2.85,0,0,0.0,90.0,9,0,1,0.0,13,0,0.5,6,142,66.2,69.8,75.2,53.1,0,1,14,0,61.5,100.0,101.7,7.7,1,2,0,0,2,1,7.1,84,8.4
Jake Curry,185583,QB,S ILLINOIS,4,66.7,9,10,8.1,2.44,1,1,10.0,40.0,4,0,3,33.3,12,2,-0.61,2,295,69.9,69.5,72.9,58.4,0,0,12,0,25.0,0.0,47.9,0.0,0,2,0,0,0,0,0.0,30,3.0
Carson Jones,159807,QB,FURMAN,4,66.7,9,10,8.6,2.42,1,0,0.0,50.0,5,0,4,16.7,10,1,-0.44,2,170,66.5,69.0,68.2,60.0,0,0,10,0,20.0,0.0,58.8,0.0,0,0,0,0,0,0,0.0,36,3.6
Jackson Byrd,200791,QB,E TENN ST,3,77.8,9,10,16.6,2.34,0,3,30.0,70.0,7,0,3,0.0,11,0,1.12,5,157,72.5,91.9,92.0,72.0,1,0,11,0,45.5,33.3,152.1,9.1,1,0,0,0,3,1,9.1,142,14.2
Lathan Boone,191494,QB,N ARIZONA,3,66.7,9,10,3.2,2.56,1,0,0.0,60.0,6,0,2,0.0,12,0,-0.68,4,252,26.4,66.9,58.5,67.3,0,1,13,0,33.3,100.0,32.9,16.7,2,0,0,0,0,0,0.0,49,4.9
Jace Wilson,149892,QB,TENN TECH,5,70.0,10,10,16.3,3.33,0,0,0.0,60.0,6,0,3,14.3,11,1,1.24,5,309,25.6,60.2,72.8,50.4,0,0,11,1,63.6,0.0,143.8,0.0,0,1,0,0,2,0,0.0,203,20.3
Parker Lancaster,191803,QB,NORFOLK,1,55.6,9,9,15.7,2.71,0,2,22.2,44.4,4,0,7,20.0,14,1,-0.74,2,244,66.4,69.2,71.9,57.0,0,0,15,0,28.6,57.1,120.6,28.6,4,1,0,0,1,0,0.0,96,10.7
Patrick Grusser,197638,QB,MARIST,4,50.0,8,9,9.8,3.83,0,0,0.0,44.4,4,1,7,0.0,12,0,0.04,2,213,70.5,43.4,44.9,55.9,0,0,13,1,41.7,14.3,97.5,8.3,1,2,0,1,1,2,15.4,46,5.1
David Parsons,192170,QB,MOREHEAD,2,66.7,9,9,15.8,2.89,0,0,0.0,55.6,5,0,3,16.7,10,1,0.22,3,234,65.4,58.1,57.8,,0,0,10,0,40.0,33.3,120.1,10.0,1,0,0,0,1,1,10.0,75,8.3
Andre Washington,165436,QB,ALCORN ST,6,62.5,8,9,12.9,2.64,0,0,0.0,44.4,4,0,4,20.0,11,1,-1.71,1,107,71.6,59.1,48.3,66.0,0,0,13,0,9.1,25.0,51.6,9.1,1,1,0,1,0,0,0.0,0,0.0
Will Currid,192701,QB,BROWN,3,75.0,8,8,6.6,2.69,0,0,0.0,75.0,6,0,3,0.0,9,0,-0.02,2,123,66.8,70.2,73.2,57.0,0,0,12,0,33.3,0.0,82.3,0.0,0,1,0,0,0,0,0.0,34,4.3
Jake Tripptree,193097,QB,NEWHVN,3,75.0,8,8,0.0,1.73,0,0,0.0,75.0,6,0,0,0.0,9,0,-0.84,1,1013,67.4,56.4,56.9,56.8,0,0,9,0,22.2,,116.7,0.0,0,1,0,0,1,0,0.0,14,1.8
Devin Sherwood,156368,QB,YNGTOWN ST,1,100.0,8,8,2.9,2.76,0,0,0.0,100.0,8,0,2,0.0,10,0,0.17,5,353,67.5,66.8,75.2,58.5,0,0,10,1,40.0,0.0,91.1,0.0,0,2,0,0,0,0,0.0,47,5.9
JP Pickles,183996,QB,MERCER,3,62.5,8,8,9.1,2.65,0,0,0.0,62.5,5,0,2,0.0,10,0,0.53,5,219,77.8,51.9,41.8,58.5,0,1,10,0,60.0,0.0,44.8,0.0,0,1,0,0,0,1,10.0,58,7.3
Caleb McCreary,190693,QB,TENN STATE,3,50.0,8,8,17.4,3.52,0,1,12.5,50.0,4,0,8,0.0,12,0,-0.84,3,308,69.3,72.2,79.1,56.3,0,2,12,0,33.3,37.5,35.9,25.0,3,1,0,0,0,0,0.0,61,7.6
Joshua Jones,177098,QB,NC CENT,6,85.7,7,7,5.9,2.23,0,0,0.0,71.4,5,0,1,16.7,8,1,-0.4,2,247,46.1,83.2,77.4,72.7,0,0,8,0,25.0,100.0,83.0,12.5,1,0,0,0,0,0,0.0,36,5.1
Marshall Howe,158696,QB,YALE,3,28.6,7,7,11.0,2.5,0,0,0.0,28.6,2,0,0,0.0,8,0,-0.73,1,352,66.3,35.3,31.1,60.1,0,1,9,0,37.5,,1.2,0.0,0,1,0,0,0,2,22.2,23,3.3
Rocco Koch,186165,QB,IDAHO,3,16.7,6,7,13.2,3.41,0,0,0.0,14.3,1,0,2,0.0,9,0,-0.04,2,185,26.1,67.5,38.8,71.0,0,0,9,0,33.3,0.0,91.7,0.0,0,2,0,1,1,1,11.1,42,6.0
Bryson Broadway,202536,QB,STF AUSTIN,2,85.7,7,7,2.0,2.39,0,0,0.0,71.4,5,0,0,16.7,7,1,0.4,2,301,65.9,68.1,67.6,60.0,0,0,7,0,57.1,,125.0,0.0,0,0,0,0,1,0,0.0,40,5.7
Xavier Washington,160514,QB,DRAKE,2,71.4,7,7,9.1,3.1,0,1,14.3,57.1,4,0,4,20.0,8,1,0.27,3,153,67.1,53.0,43.6,62.8,0,0,8,0,50.0,25.0,138.1,12.5,1,0,0,0,2,2,25.0,82,11.7
Amyne Darensburg,209698,QB,GRAMBLING,3,66.7,6,7,12.2,3.4,0,0,0.0,42.9,3,0,8,25.0,14,1,-0.52,1,177,68.7,51.2,44.5,59.6,0,1,14,0,7.1,12.5,10.7,7.1,1,6,1,0,0,1,7.1,12,1.7
JT Kitna,202540,QB,STF AUSTIN,3,66.7,6,6,8.5,1.68,0,1,14.3,66.7,4,0,1,0.0,6,0,0.56,2,301,67.1,72.8,74.5,61.0,0,0,7,0,33.3,0.0,125.0,0.0,0,0,0,0,1,0,0.0,40,6.7
West Smith,173914,QB,PRINCETON,1,50.0,6,6,6.7,2.45,0,0,0.0,50.0,3,0,1,0.0,6,0,0.12,2,272,64.2,53.7,52.9,,0,0,6,0,33.3,0.0,60.4,0.0,0,0,0,0,0,1,16.7,24,4.0
Brett Griffis,157527,QB,CENT CT ST,2,60.0,5,6,5.0,2.45,0,0,0.0,33.3,2,0,1,33.3,8,1,-0.78,1,133,73.4,67.1,44.5,72.9,0,0,9,0,37.5,100.0,42.4,12.5,1,1,0,1,0,0,0.0,17,2.8
Alex Brown,159714,WR,BUCKNELL,1,16.7,6,6,14.3,2.7,0,0,0.0,16.7,1,0,2,0.0,7,0,-0.58,1,125,65.7,56.7,42.3,64.3,0,0,7,0,28.6,0.0,39.6,0.0,0,1,0,0,0,0,0.0,10,1.7
Brady Ford,200820,QB,E ILLINOIS,1,66.7,6,6,18.8,2.7,0,1,16.7,66.7,4,0,1,0.0,6,0,0.11,1,158,64.2,73.5,74.1,,0,1,6,0,50.0,0.0,55.6,0.0,0,0,0,0,0,1,16.7,54,9.0
Luke Flowers,192495,QB,MONTANA,3,83.3,6,6,-0.5,1.72,0,0,0.0,83.3,5,0,3,0.0,6,0,1.21,3,232,68.0,67.5,65.8,60.8,0,0,6,0,66.7,0.0,111.8,0.0,0,0,0,0,0,0,0.0,65,10.8
Javion Martin,189270,QB,NC CENT,2,20.0,5,6,16.0,3.13,0,0,0.0,16.7,1,0,3,0.0,6,0,-0.8,1,247,70.1,54.9,39.8,74.2,0,0,6,1,16.7,0.0,39.6,0.0,0,0,0,1,0,0,0.0,12,2.0
Jason Penza,185670,QB,LAFAYETTE,7,100.0,5,5,2.8,2.0,0,0,0.0,100.0,5,0,2,0.0,7,0,-0.43,3,203,79.2,72.2,75.5,68.0,0,0,8,0,42.9,100.0,100.8,28.6,2,0,0,0,0,0,0.0,41,8.2
Aidan Semo,162719,QB,ALBANY,2,60.0,5,5,16.4,2.27,0,0,0.0,60.0,3,0,1,0.0,6,0,-0.15,2,106,48.2,66.8,42.5,71.0,0,0,9,0,33.3,100.0,143.8,16.7,1,0,0,0,1,1,11.1,66,13.2
Zach Pirtle,177926,QB,VA MILT IN,1,40.0,5,5,12.4,2.97,0,0,0.0,20.0,1,0,0,50.0,6,1,-0.62,1,336,65.7,54.1,45.7,65.4,0,0,6,0,16.7,,39.6,0.0,0,1,0,0,0,0,0.0,1,0.2
Gavin Lochow,177638,WR,DAYTON,5,33.3,3,5,25.0,4.2,0,0,0.0,20.0,1,1,2,0.0,5,0,0.11,1,150,71.7,76.9,55.8,62.8,0,1,6,2,20.0,0.0,42.9,0.0,0,0,0,2,1,1,16.7,19,3.8
James Hayes,186082,QB,ALABAMA ST,1,80.0,5,5,8.0,2.24,0,0,0.0,80.0,4,0,1,0.0,5,0,0.5,3,105,63.8,74.2,73.9,,0,0,5,0,80.0,0.0,95.0,0.0,0,0,0,0,0,0,0.0,34,6.8
Terrell Russell Jr.,203468,QB,HOWARD,2,50.0,4,4,14.3,2.72,0,1,25.0,50.0,2,0,0,0.0,5,0,0.66,1,184,63.8,74.5,68.0,64.3,0,0,5,0,40.0,,134.4,0.0,0,1,0,0,1,0,0.0,49,12.3
Cooper Tankersley,177897,QB,CITADEL,1,100.0,3,4,4.7,3.02,1,0,0.0,75.0,3,0,1,0.0,6,0,-0.92,0,139,69.0,47.5,57.7,48.8,0,0,7,0,33.3,100.0,81.3,16.7,1,1,0,0,0,0,0.0,16,4.0
Malik Kemp,206384,QB,MS VLY ST,2,0.0,3,4,26.7,3.97,0,0,0.0,0.0,0,0,4,,6,0,-1.13,0,228,76.5,45.6,40.0,56.1,0,0,7,1,0.0,50.0,39.6,33.3,2,0,0,1,0,0,0.0,0,0.0
Daniel Sobkowicz,148032,WR,ILL STATE,5,66.7,3,4,6.7,3.68,1,1,25.0,50.0,2,0,2,0.0,5,0,0.81,3,188,76.2,84.3,82.3,56.4,0,0,5,3,60.0,0.0,113.5,0.0,0,1,0,0,1,0,0.0,29,7.3
Josh Fillion,164583,WR,NEW HAMP,4,25.0,4,4,21.8,3.35,0,0,0.0,25.0,1,0,0,0.0,4,0,0.6,1,240,31.2,55.2,65.4,,0,0,4,2,25.0,,40.6,0.0,0,0,0,0,0,0,0.0,13,3.3
Ashley Tucker Jr.,73973,QB,ALAB A&M,2,50.0,4,4,6.8,3.7,0,0,0.0,0.0,0,0,2,100.0,6,2,-1.49,1,104,65.7,29.0,28.1,53.3,0,1,6,0,33.3,0.0,0.0,0.0,0,2,0,0,0,2,33.3,0,0.0
Treynor Cleeland,201915,QB,UC DAVIS,2,66.7,3,4,18.3,3.25,0,0,0.0,50.0,2,0,4,0.0,4,0,-0.33,1,322,63.3,62.9,62.5,,0,0,4,0,25.0,0.0,70.8,0.0,0,0,0,1,0,0,0.0,26,6.5
Tanner Murray,158824,QB,SE LA,1,75.0,4,4,12.3,1.98,0,0,0.0,75.0,3,0,1,0.0,4,0,-0.08,1,294,74.5,71.6,67.4,65.7,0,0,4,0,25.0,0.0,94.8,0.0,0,0,0,0,0,0,0.0,29,7.3
Michael Wortham,170696,WR,MONTANA,3,75.0,4,4,17.3,3.23,0,0,0.0,75.0,3,0,2,0.0,4,0,1.06,2,232,54.7,91.7,78.8,77.9,0,0,4,1,50.0,0.0,156.3,0.0,0,0,0,0,1,0,0.0,50,12.5
Winston Watkins,185303,QB,TOWSON,4,100.0,4,4,15.8,2.1,0,1,25.0,75.0,3,0,0,25.0,5,1,1.93,4,317,45.0,73.8,80.7,65.3,0,0,5,0,80.0,,156.3,0.0,0,1,0,0,3,0,0.0,103,25.8
Jy Walls,209866,QB,NC A&T,1,66.7,3,4,3.7,2.72,1,0,0.0,50.0,2,0,3,0.0,5,0,0.51,1,246,66.8,48.7,37.3,62.8,0,0,5,0,40.0,33.3,58.3,20.0,1,0,0,0,0,1,20.0,14,3.5
Luke Pennington,200773,QB,DAYTON,1,66.7,3,3,16.0,2.3,0,0,0.0,66.7,2,0,0,0.0,3,0,-1.15,2,150,62.7,48.7,48.2,,0,1,3,0,66.7,,63.9,0.0,0,0,0,0,0,1,33.3,33,11.0
Bryce Bailey,121794,WR,TENN MARTN,3,66.7,3,3,17.7,3.23,0,1,33.3,66.7,2,0,1,0.0,3,0,-0.16,2,310,45.4,62.4,61.3,64.5,0,1,3,1,66.7,0.0,109.7,0.0,0,0,0,0,1,1,33.3,54,18.0
Michael Briscoe,142810,WR,CAL POLY,3,33.3,3,3,19.7,3.57,0,0,0.0,33.3,1,0,1,0.0,3,0,-1.23,1,129,74.8,73.5,44.1,55.9,0,1,3,1,33.3,0.0,42.4,0.0,0,0,0,0,1,1,33.3,1,0.3
Quayde Hawkins,147245,QB,ABILENE CH,2,100.0,3,3,9.0,3.86,0,0,0.0,100.0,3,0,1,0.0,5,0,0.5,2,100,64.2,72.2,85.0,52.0,0,0,6,0,40.0,0.0,156.3,0.0,0,2,0,0,1,0,0.0,36,12.0
Bryson Dickerson,160006,TE,W GEORGIA,3,66.7,3,3,16.0,3.33,0,0,0.0,66.7,2,0,0,0.0,3,0,0.3,2,1177,70.5,56.7,52.8,,0,1,3,2,66.7,,109.7,0.0,0,0,0,0,1,1,33.3,40,13.3
Luke Woodson,160519,HB,DRAKE,3,33.3,3,3,22.3,3.07,0,0,0.0,33.3,1,0,3,0.0,3,0,-0.74,0,153,84.4,72.9,50.7,77.1,0,0,3,0,0.0,0.0,47.9,0.0,0,0,0,0,0,0,0.0,13,4.3
Raeden Oliver,162912,QB,MORGAN ST,1,66.7,3,3,2.3,1.97,0,0,0.0,66.7,2,0,1,0.0,3,0,0.42,1,235,64.8,55.6,56.8,57.7,0,0,3,0,100.0,0.0,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3
Chance Wilson,170708,QB,MONTANA ST,2,66.7,3,3,0.0,2.27,0,0,0.0,66.7,2,0,1,0.0,3,0,0.48,1,233,68.8,91.6,56.0,88.6,0,0,3,0,66.7,0.0,88.2,0.0,0,0,0,0,0,0,0.0,22,7.3
Shawn Brown,178102,QB,STHLSK,1,33.3,3,3,13.7,3.38,0,0,0.0,0.0,0,0,3,100.0,6,1,0.03,2,1470,68.0,69.9,58.6,68.4,0,0,6,0,33.3,0.0,39.6,0.0,0,3,0,0,0,0,0.0,0,0.0
Karson Siqueiros-Lasky,185377,QB,PENN,1,100.0,2,3,5.5,1.43,0,0,0.0,66.7,2,0,1,0.0,3,0,0.23,1,267,62.7,70.2,69.8,,0,0,3,0,33.3,0.0,77.1,0.0,0,0,1,0,0,0,0.0,14,4.7
Brenton Toles III,189017,QB,HAMPTON,1,66.7,3,3,9.3,2.5,0,0,0.0,66.7,2,0,0,0.0,3,0,-1.26,1,178,64.8,41.2,42.1,58.0,0,1,3,0,33.3,,47.2,0.0,0,0,0,0,0,1,33.3,21,7.0
Marcus Brown,189117,QB,VALPO,4,0.0,3,3,24.3,4.24,0,0,0.0,0.0,0,0,5,,8,0,-0.74,1,332,30.0,36.5,29.6,51.5,0,0,10,0,12.5,20.0,39.6,12.5,1,4,0,0,0,0,0.0,0,0.0
Jack Sulik,191977,QB,N DAKOTA,2,66.7,3,3,0.0,1.97,0,0,0.0,66.7,2,0,0,0.0,3,0,-0.53,1,249,66.4,56.9,56.0,59.6,0,0,3,0,33.3,,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3
Matt Machalik,192072,QB,LEHIGH,3,100.0,3,3,-2.0,2.2,0,0,0.0,100.0,3,0,0,0.0,4,0,0.86,2,205,79.8,68.2,63.8,65.6,0,0,4,0,75.0,,88.9,0.0,0,1,0,0,0,0,0.0,16,5.3
JoJo Crump,192226,QB,VA MILT IN,1,0.0,2,3,14.5,2.53,1,0,0.0,0.0,0,0,0,,3,0,-1.18,0,336,66.4,46.1,51.4,53.9,0,0,3,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Lucas Powell,192330,QB,LAMAR,2,100.0,2,3,-0.5,2.43,0,0,0.0,66.7,2,0,1,0.0,3,0,-0.57,0,204,67.8,72.1,58.9,70.3,1,0,4,0,33.3,0.0,81.3,0.0,0,0,0,0,0,0,0.0,17,5.7
Pops Battle,192799,QB,LNDNWD,4,33.3,3,3,13.0,3.63,0,0,0.0,33.3,1,0,4,0.0,8,0,-0.87,1,949,68.2,34.5,28.6,58.5,0,1,8,0,25.0,50.0,2.8,25.0,2,3,0,0,0,1,12.5,9,3.0
Max Holtzclaw,193407,QB,PRESBYTERN,3,33.3,3,3,19.3,2.37,0,0,0.0,33.3,1,0,0,0.0,3,0,-1.06,0,271,72.2,61.0,51.4,64.8,0,0,4,0,0.0,,42.4,0.0,0,0,0,0,0,0,0.0,5,1.7
Deven Sisler,201812,QB,STHLSK,1,33.3,3,3,10.0,2.92,0,0,0.0,33.3,1,0,3,0.0,6,0,0.66,2,1470,64.6,35.3,37.3,56.2,0,0,7,0,50.0,66.7,42.4,33.3,2,1,0,0,0,0,0.0,8,2.7
Benjamin Newman,203577,QB,WAGNER,1,100.0,3,3,4.0,1.78,0,0,0.0,66.7,2,0,0,33.3,4,1,-1.7,0,338,13.0,42.4,58.3,48.7,0,0,4,0,0.0,,70.1,0.0,0,0,0,0,0,0,0.0,3,1.0
Noah Trigueros,193381,QB,DARTMOUTH,1,100.0,2,2,6.0,2.1,0,0,0.0,50.0,1,0,0,50.0,2,1,-1.46,0,148,61.8,73.4,72.9,,0,0,2,0,0.0,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
Xander Eschelman,202652,QB,COLUMBIA,3,50.0,2,2,3.0,2.6,0,0,0.0,50.0,1,0,5,0.0,5,0,-0.81,0,145,27.0,53.2,49.2,58.6,0,0,5,0,20.0,60.0,66.7,60.0,3,0,0,0,0,0,0.0,11,5.5
Sam Milligan,171964,WR,BUCKNELL,1,100.0,2,2,5.0,2.67,0,0,0.0,100.0,2,0,1,0.0,3,0,0.29,1,125,26.7,86.6,73.1,65.7,0,0,3,1,33.3,100.0,108.3,33.3,1,0,0,0,0,0,0.0,20,10.0
Xavier Rice,178207,QB,DUQUESNE,1,50.0,2,2,2.5,1.75,0,0,0.0,50.0,1,0,0,0.0,2,0,-1.13,0,155,61.8,55.6,54.5,,0,0,2,0,0.0,,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0
Mekhi Norris,196453,WR,MS VLY ST,2,100.0,2,2,23.0,3.35,0,0,0.0,100.0,2,0,0,0.0,2,0,3.16,2,228,38.1,60.6,89.7,68.9,0,0,2,3,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,77,38.5
Fresh Walters,157978,WR,YNGTOWN ST,2,100.0,1,2,-2.0,2.6,0,0,0.0,50.0,1,0,0,0.0,2,0,1.19,1,353,68.5,49.2,58.9,57.7,0,0,2,0,50.0,,135.4,0.0,0,0,0,1,1,0,0.0,50,25.0
Nate Rembert,196456,WR,JACKSON ST,1,0.0,1,2,36.0,3.35,0,0,0.0,0.0,0,0,1,,2,0,-0.6,0,194,54.5,85.7,55.5,77.9,0,0,2,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Shane Lee,191945,HB,NICHOLLS,2,50.0,2,2,21.0,3.25,0,0,0.0,50.0,1,0,0,0.0,2,0,0.94,1,243,75.0,80.0,62.7,79.5,0,0,2,0,50.0,,133.3,0.0,0,0,0,0,1,0,0.0,24,12.0
Jaden Gibson,170132,WR,SAMFORD,2,50.0,2,2,7.0,2.5,0,0,0.0,50.0,1,0,0,0.0,2,0,0.59,1,282,31.2,64.4,69.8,,0,0,2,0,50.0,,93.8,0.0,0,0,0,0,0,0,0.0,24,12.0
James Tyre,177965,WR,W CAROLINA,2,50.0,2,2,30.5,3.9,0,0,0.0,50.0,1,0,0,0.0,2,0,2.26,1,344,83.2,76.5,65.8,,0,0,2,2,50.0,,135.4,0.0,0,0,0,0,1,0,0.0,61,30.5
Jace Clark,171491,LS,S ILLINOIS,2,100.0,1,2,-4.0,2.5,0,0,0.0,50.0,1,0,0,0.0,2,0,-0.57,1,295,10.6,31.0,58.3,60.0,0,0,2,0,50.0,,95.8,0.0,0,0,0,1,1,0,0.0,4,2.0
James Paige,178466,HB,TARLETON,1,50.0,2,2,17.5,2.45,0,0,0.0,50.0,1,0,1,0.0,2,0,1.04,1,401,87.3,84.6,64.7,80.9,0,0,2,0,50.0,0.0,95.8,0.0,0,0,0,0,1,0,0.0,4,2.0
Sean Brown,123871,QB,TOWSON,1,50.0,2,2,3.0,1.95,0,0,0.0,50.0,1,0,0,0.0,2,0,1.21,1,317,61.8,24.6,25.0,,0,0,2,0,50.0,,95.8,0.0,0,0,0,0,0,1,50.0,28,14.0
Eddie Kasper,164785,WR,ILL STATE,2,100.0,2,2,31.5,4.9,0,1,50.0,100.0,2,0,1,0.0,2,0,2.22,2,188,84.4,61.2,76.6,,0,0,2,0,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,68,34.0
JaShawn Todd,206183,WR,STTHOM,3,50.0,2,2,0.0,4.63,0,0,0.0,50.0,1,0,2,0.0,3,0,-0.09,1,1129,83.7,73.7,54.6,59.6,0,0,3,2,33.3,0.0,93.8,0.0,0,1,0,0,0,0,0.0,24,12.0
Achilles Ringo,200469,QB,ALCORN ST,1,50.0,2,2,18.5,2.4,0,0,0.0,50.0,1,0,0,0.0,2,0,-1.06,0,107,64.4,67.6,75.6,60.0,0,0,2,1,0.0,,64.6,0.0,0,0,0,0,0,0,0.0,10,5.0
Marqeese Dietz,155299,WR,STNY BROOK,2,50.0,2,2,26.5,3.55,0,0,0.0,50.0,1,0,1,0.0,2,0,0.09,1,303,84.5,64.2,65.6,68.2,0,0,2,3,50.0,0.0,85.4,0.0,0,0,0,0,0,0,0.0,20,10.0
Norman Taylor,206398,HB,MS VLY ST,2,50.0,2,2,16.5,2.5,0,0,0.0,0.0,0,0,0,100.0,2,1,-0.8,0,228,84.6,68.0,68.4,69.8,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cooper Willman,138032,WR,E ILLINOIS,2,0.0,2,2,23.0,3.3,0,0,0.0,0.0,0,0,0,,2,0,-0.67,0,158,83.4,62.5,38.6,58.7,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Asher Weiner,189205,QB,PRINCETON,1,100.0,2,2,-1.5,1.75,0,0,0.0,100.0,2,0,1,0.0,2,0,-0.37,1,272,75.4,50.6,62.7,69.2,0,0,2,1,50.0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0
John Dunmore,101705,WR,TOWSON,2,50.0,2,2,29.5,3.9,0,0,0.0,50.0,1,0,0,0.0,2,0,0.92,1,317,83.1,68.8,65.8,76.1,0,0,2,2,50.0,,135.4,0.0,0,0,0,0,1,0,0.0,33,16.5
Tyler Nelson,173797,QB,PRVIEW A&M,1,50.0,2,2,18.0,2.05,0,1,50.0,50.0,1,0,0,0.0,2,0,-0.42,1,270,19.5,55.6,89.7,44.2,0,0,2,0,50.0,,70.8,0.0,0,0,0,0,0,0,0.0,13,6.5
T.C. Molk,202029,QB,W ILLINOIS,1,50.0,2,2,8.5,1.9,0,0,0.0,0.0,0,0,1,100.0,2,1,-3.17,0,345,61.8,33.2,31.9,,0,1,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Ty Watkins,173774,QB,N ALABAMA,2,50.0,2,2,9.0,2.25,0,0,0.0,50.0,1,0,0,0.0,2,0,0.56,1,389,72.9,56.0,56.6,58.5,0,0,2,0,50.0,,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5
Bryce LaFollette,174792,P,TOWSON,2,100.0,2,2,4.5,2.05,0,0,0.0,100.0,2,0,0,0.0,2,0,0.79,1,317,64.4,72.6,71.9,60.0,0,0,2,0,50.0,,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5
JK Carter,148041,WR,MURRAY ST,3,100.0,2,2,11.5,4.65,0,0,0.0,100.0,2,0,1,0.0,2,0,2.21,2,236,72.2,65.8,82.4,,0,0,3,2,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,56,28.0
Jeremy Decaro,193001,WR,MARIST,2,100.0,2,2,19.0,2.65,0,0,0.0,100.0,2,0,0,0.0,2,0,1.94,1,213,81.6,63.0,76.9,56.1,0,0,2,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,36,18.0
Jared Echols,185142,QB,CHARLES SO,2,100.0,2,2,10.0,3.18,0,0,0.0,100.0,2,0,2,0.0,4,0,-0.2,1,135,63.8,57.8,62.6,57.0,0,0,5,0,25.0,50.0,116.7,25.0,1,1,0,0,0,0,0.0,24,12.0
Daniel Lipovski,173612,QB,LAFAYETTE,2,50.0,2,2,17.5,2.0,0,1,50.0,50.0,1,0,0,0.0,2,0,1.1,1,203,12.5,57.7,80.4,44.7,0,0,2,0,50.0,,135.4,0.0,0,0,0,0,1,0,0.0,26,13.0
Logan Gonzalez,159065,QB,IDAHO ST,1,100.0,2,2,-1.5,1.95,0,0,0.0,50.0,1,0,0,50.0,2,1,-0.76,0,186,64.8,72.0,63.9,63.4,0,0,3,0,0.0,,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0
Myles Lopez,202549,QB,STF AUSTIN,1,50.0,2,2,14.5,1.7,0,0,0.0,50.0,1,0,0,0.0,2,0,-2.53,0,301,61.8,54.2,53.6,,0,0,2,0,0.0,,56.3,0.0,0,0,0,0,0,0,0.0,-4,-2.0
Cash McCollum,183478,QB,WEBER ST,1,50.0,2,2,12.5,2.75,0,0,0.0,0.0,0,0,0,100.0,2,1,-1.71,0,342,61.8,54.2,53.4,,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Landon Holcomb,193304,QB,ARKAPB,1,100.0,2,2,9.5,1.8,0,0,0.0,100.0,2,0,0,0.0,2,0,0.66,1,112,61.8,74.8,74.3,,0,0,2,0,100.0,,116.7,0.0,0,0,0,0,0,0,0.0,24,12.0
Eric Horn,172840,QB,ALABAMA ST,1,0.0,1,1,10.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,-2.15,0,105,63.7,32.5,35.6,58.2,0,1,1,0,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Bryce Goulet,191623,WR,MERRIMACK,1,0.0,1,1,33.0,1.3,0,0,0.0,0.0,0,0,0,,1,0,-0.83,0,385,80.1,47.9,50.1,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
JD Sherrod,172365,QB,SE MO ST,1,0.0,1,1,6.0,3.7,0,0,0.0,0.0,0,0,1,,1,0,-1.62,0,293,9.6,27.8,53.7,50.2,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Elliott Janish,172353,P,SCAR STATE,1,100.0,1,1,5.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,4.39,1,290,5.8,54.9,74.3,60.0,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0
Derrick Gurley,191705,QB,WM & MARY,1,,0,1,,1.1,1,0,0.0,0.0,0,0,0,,1,0,-0.68,0,348,62.4,57.9,60.0,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
