player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Darian Oxendine,105009,WR,FL A&M,7,2,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,164,0,0,70.6,73.2,74.8,,,74.0,61.1,55.0,6,0,44,6,12,16,0,0,7,8,0,7,5,2.5,3.5,3.67,2
Coleman Owen,104969,WR,N ARIZONA,11,2,0,0,0.0,0,0,-3,5,7,0,2,15.6,0,0,252,0,0,81.1,72.5,66.1,,,72.7,57.5,67.5,2,1,707,43,356,250,0,0,70,45,0,-3,2,1.0,-1.5,1.99,0
Jacob Hennie,104949,WR,MAINE,11,2,0,0,0.0,0,0,-2,3,1,0,2,6.3,0,0,212,0,0,58.8,57.3,85.4,,,55.3,60.8,65.3,7,0,163,14,170,212,0,0,23,16,0,-2,2,1.0,-1.0,0.96,0
John Jones,104853,HB,TENN TECH,1,2,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,309,0,0,65.5,55.1,66.2,,,,56.4,,2,0,0,0,0,2,0,0,0,2,0,2,3,1.5,1.0,,2
Jacob Huhn,104834,HB,RICHMOND,1,2,0,0,0.0,0,0,5,0,0,0,1,0.0,0,0,276,0,0,65.5,52.9,65.7,,,,55.4,,7,0,0,0,0,2,0,0,0,2,0,5,1,0.5,2.5,,2
Derrick Wiley,109242,HB,ST FRANCIS,2,2,1,0,0.0,0,0,18,0,0,1,13,325.0,1,1,299,0,2,65.5,75.0,67.6,,,,70.5,59.9,12,0,0,0,0,4,0,0,0,2,0,18,13,6.5,9.0,,0
Jalen Mason,109253,WR,STETSON,9,2,1,1,86.4,19,0,22,4,2,1,8,50.0,1,1,302,0,0,76.5,58.5,45.9,,,58.7,63.1,55.8,19,1,205,22,212,91,0,0,44,24,0,22,8,4.0,11.0,0.97,0
Doug Haugh,109257,HB,VALPO,7,2,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,332,0,0,65.5,55.6,72.0,,86.1,57.8,57.2,54.1,3,0,0,0,5,8,0,0,0,2,0,2,3,1.5,1.0,0.0,2
Donovan Pickett,109528,HB,PRESBYTERN,2,2,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,271,0,2,65.5,52.7,64.5,,,,54.7,,3,0,0,0,0,2,0,0,0,2,0,3,2,1.0,1.5,,0
Rayjuon Pringle,109583,WR,VILLANOVA,13,2,0,0,0.0,0,0,17,6,4,0,2,9.1,1,1,334,0,0,75.4,77.2,88.5,,,76.8,63.5,66.1,14,0,853,42,306,295,0,0,81,44,0,17,2,1.0,8.5,2.79,0
Dorrian Moultrie,109601,WR,GEORGETOWN,7,2,0,0,0.0,0,0,3,0,2,0,3,27.3,0,1,172,0,2,71.4,59.9,82.1,,,59.1,63.0,58.8,5,0,90,9,103,69,0,0,17,11,0,3,3,1.5,1.5,0.87,0
Jalen Burbage,109610,WR,LEHIGH,10,2,0,0,0.0,0,0,5,1,3,0,0,0.0,0,0,205,0,2,74.7,65.8,85.1,,63.3,66.8,56.0,56.3,3,0,187,19,143,146,0,0,31,21,0,5,0,0.0,2.5,1.31,0
Cody Chrest,109726,WR,SM HOUSTON,12,2,0,0,0.0,0,0,0,3,6,0,,11.1,1,0,281,0,0,80.3,74.9,70.4,,,75.8,62.1,58.2,12,1,705,54,390,301,15,2,87,54,0,15,13,6.5,7.5,1.81,0
DeVonte Adams,109784,WR,MOREHEAD,11,2,0,0,0.0,0,1,-4,3,6,0,2,11.5,0,0,234,0,1,74.5,65.9,85.7,,,65.6,59.7,62.7,0,1,552,50,347,144,0,0,86,52,0,-4,2,1.0,-2.0,1.59,0
Ian Holder,109790,WR,MOREHEAD,7,2,1,0,,0,0,0,2,0,1,3,18.8,0,0,234,0,0,79.8,53.4,81.1,60.6,,54.5,57.5,46.9,1,0,65,6,96,35,0,0,16,8,0,0,3,1.5,0.0,0.68,0
Kahtero Summers,109829,WR,ST FRANCIS,11,2,0,0,0.0,0,2,10,5,6,0,5,32.6,1,1,299,0,0,73.9,75.6,8.9,,,76.7,58.9,71.6,10,5,679,44,305,299,0,0,79,46,0,10,5,2.5,5.0,2.23,0
EJ Caldwell,155370,HB,PRINCETON,2,2,2,1,90.7,39,0,43,0,0,2,42,2.1e3,1,2,272,0,0,65.5,80.9,69.1,,,,75.8,60.0,39,0,0,0,0,4,0,0,0,2,0,43,42,21.0,21.5,,2
Jeremiah Lorick,104095,WR,WAGNER,7,2,2,0,0.0,0,0,7,0,2,2,6,63.2,0,0,338,0,0,70.8,65.0,35.2,,,67.2,63.3,49.5,5,2,203,17,117,119,0,0,22,19,0,7,6,3.0,3.5,1.74,2
Myles Kitt-Denton,121392,WR,CENT ARK,3,2,0,0,,0,0,0,0,0,0,2,0.0,0,0,132,0,1,64.8,52.8,73.7,,,56.3,57.6,59.3,1,0,0,0,4,7,0,0,1,2,0,0,2,1.0,0.0,0.0,0
Hunter Loyd,121395,QB,CENT ARK,2,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,132,1,0,23.8,44.1,73.9,51.8,,,43.4,60.0,6,0,0,0,0,13,6,1,0,1,0,4,0,0.0,2.0,,1
Nick Dionizio,103935,QB,RHODE ISLD,2,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,274,0,0,65.5,62.5,70.4,,,,60.1,60.0,-1,0,0,0,0,10,0,0,0,2,0,-3,0,0.0,-1.5,,0
Tyson Thompson,121708,WR,HOU BAPT,10,2,1,0,0.0,0,0,7,2,12,1,4,45.6,0,1,183,0,1,54.1,68.7,61.8,,,71.0,63.3,34.5,6,1,560,55,352,113,0,0,83,57,1,7,4,2.0,3.5,1.59,0
Greyson Thompson,121907,QB,JACKSON ST,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,194,1,1,62.5,58.5,65.5,,,,59.4,,0,0,0,0,0,2,0,0,0,2,0,-1,0,0.0,-0.5,,0
D'Vontae Key,122754,WR,MO STATE,9,2,0,2,100.0,33,0,33,2,0,0,3,0.0,2,2,230,0,0,68.4,64.2,79.4,,,61.3,67.4,61.0,17,0,50,4,32,30,0,0,10,6,0,33,3,1.5,16.5,1.56,0
Kacper Rutkiewicz,102612,WR,ILL STATE,9,2,0,0,0.0,0,0,11,1,6,0,4,92.3,0,0,188,1,1,31.3,60.3,81.9,,,62.5,43.6,61.7,8,0,160,11,126,42,0,0,20,13,0,11,4,2.0,5.5,1.27,0
Jake Van Dyne,122772,QB,MO STATE,3,2,0,0,0.0,0,0,14,0,0,0,4,0.0,0,0,230,1,2,67.5,66.3,73.7,58.1,,,69.3,60.0,8,0,0,0,0,19,0,0,0,2,0,14,4,2.0,7.0,,0
Juwaun Price,102576,WR,E TENN ST,9,2,1,0,0.0,0,0,3,0,0,1,12,30.0,0,0,157,0,0,71.0,61.7,39.6,,,61.7,61.1,62.5,3,1,253,18,178,91,0,0,33,20,0,3,12,6.0,1.5,1.42,0
Jayson Jones,125367,WR,JVILLE ST,10,2,0,0,0.0,0,0,1,1,2,0,0,0.0,0,0,196,0,0,75.1,58.1,0.0,27.2,,66.9,56.3,50.7,3,1,90,9,55,44,3,1,12,10,0,4,4,2.0,2.0,1.64,0
Dalyn Hill,102535,WR,ARKAPB,10,2,1,1,75.0,15,0,20,0,2,1,12,94.7,1,2,112,0,2,70.8,74.8,83.3,,67.3,72.2,71.1,73.3,15,0,323,17,151,92,0,0,27,19,0,20,12,6.0,10.0,2.14,0
Jy Tolen,132427,QB,GARD-WEBB,3,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,171,0,1,67.5,29.9,74.7,29.7,,,53.3,60.0,3,0,0,0,0,21,3,1,0,1,0,-1,2,1.0,-0.5,,0
Calvin Jones,132441,WR,W CAROLINA,11,2,0,0,0.0,0,0,13,3,10,0,2,25.0,1,0,344,4,1,18.9,61.5,44.4,,,61.8,44.9,74.2,10,2,649,38,375,214,0,0,56,40,0,13,2,1.0,6.5,1.73,0
Rece Stafford,102047,FB,ABILENE CH,5,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,1,100,0,0,67.3,61.3,77.5,,61.4,57.0,58.3,63.3,2,0,0,0,5,34,0,0,0,2,1,3,3,1.5,1.5,0.0,0
Tre Boone III,138069,HB,TENN STATE,4,2,1,0,0.0,0,0,12,0,0,1,6,150.0,1,0,308,0,0,69.3,46.9,73.1,,0.0,56.8,52.6,68.0,12,0,0,0,6,8,0,0,0,2,0,12,6,3.0,6.0,0.0,2
Zoe Roberts,138182,WR,TENN MARTN,11,2,1,0,0.0,0,1,19,2,4,1,15,129.3,1,1,310,0,0,72.6,62.7,35.3,,,64.2,61.9,55.9,12,2,235,27,223,261,0,0,40,29,0,19,15,7.5,9.5,1.05,0
Stone Norton,97988,QB,S ILLINOIS,3,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,295,0,0,67.6,63.0,73.9,61.6,,,60.1,60.0,-1,0,0,0,0,20,0,0,0,2,0,-2,0,0.0,-1.0,,0
Christian Perez,97618,QB,SE MO ST,2,2,1,0,0.0,0,0,7,0,0,1,5,125.0,0,0,293,1,0,20.1,47.2,73.0,54.0,,,48.6,60.0,6,0,0,0,0,15,0,0,0,2,0,7,5,2.5,3.5,,2
Phoenix Sproles,91436,WR,N DAK ST,15,2,0,1,88.0,22,0,25,1,4,0,2,18.2,1,1,250,0,0,71.7,59.7,86.8,,,60.3,62.2,52.9,22,0,284,20,232,316,0,0,33,22,0,25,2,1.0,12.5,1.22,0
Julio DaSilva,139101,WR,VA MILT IN,8,2,0,0,0.0,0,0,11,1,0,0,4,0.0,0,0,336,0,0,68.5,56.9,84.3,,,54.7,63.0,71.7,8,0,84,6,115,77,0,0,10,8,0,11,4,2.0,5.5,0.73,0
Justin Smith,91159,WR,NORFOLK,11,2,0,0,0.0,0,0,5,5,12,0,4,45.3,0,2,244,1,0,57.1,81.0,86.2,,,81.0,70.5,64.1,3,0,767,51,274,291,0,0,73,53,0,5,4,2.0,2.5,2.8,0
Gabe Sulser,89528,WR,MONTANA,4,2,0,0,0.0,0,0,4,0,2,0,4,36.4,0,0,232,0,1,75.4,60.1,79.5,,,61.9,54.3,53.4,2,0,73,9,60,40,0,0,14,11,0,4,4,2.0,2.0,1.22,0
Taylor Grimes,89507,WR,INCAR WORD,12,2,0,0,0.0,0,0,-2,3,12,0,0,0.0,0,1,189,0,1,76.7,79.6,71.1,73.1,,79.2,59.6,69.6,1,3,1205,91,600,216,0,0,120,93,1,-2,0,0.0,-1.0,2.01,0
Deion McShane,88742,WR,N IOWA,12,2,0,0,0.0,0,0,19,4,3,0,4,15.0,1,1,255,1,2,59.5,60.5,68.1,,,61.2,65.2,51.1,10,1,419,38,364,284,0,0,63,40,0,19,4,2.0,9.5,1.15,0
Jayden Waddell,139239,WR,DAVIDSON,11,2,1,0,0.0,0,0,7,1,0,1,10,55.6,0,0,149,0,0,70.8,71.2,10.8,,,73.4,62.5,65.2,7,2,164,17,69,221,5,1,22,18,0,12,10,5.0,6.0,2.38,0
Tavin Davis,139423,WR,MOREHEAD,8,2,1,0,0.0,0,0,7,0,0,1,8,80.0,0,1,234,0,1,68.1,51.0,0.0,,,52.2,60.9,55.7,9,1,33,3,49,20,0,0,4,5,0,7,8,4.0,3.5,0.67,0
Tommy Herion,88637,QB,NEW HAMP,3,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,240,2,0,41.2,56.5,78.2,61.3,,,36.0,60.0,0,0,0,0,0,35,0,1,0,1,0,-3,0,0.0,-1.5,,1
David Fisher,141264,WR,DIXIE,7,2,0,0,0.0,0,0,2,0,2,0,1,5.0,0,0,1285,0,2,78.7,66.1,85.3,,,66.9,61.6,47.3,5,0,276,18,193,82,0,0,37,20,0,2,1,0.5,1.0,1.43,0
Michael Moten,141291,WR,DIXIE,10,2,0,0,0.0,0,0,2,3,3,0,3,14.1,0,0,1285,0,2,73.1,62.3,25.0,60.0,,66.0,56.7,42.6,4,2,422,30,266,133,0,0,39,32,0,2,3,1.5,1.0,1.59,0
James Westry,141407,WR,ROB MORRIS,9,2,1,1,85.3,29,0,34,3,5,1,22,178.4,1,1,277,0,0,76.9,75.1,44.6,,,74.9,68.1,59.6,29,1,450,35,204,92,0,0,65,37,0,34,22,11.0,17.0,2.21,0
Efton Chism III,141521,WR,E WASHGTON,13,2,2,0,0.0,0,0,9,1,15,2,15,219.8,0,0,161,0,0,87.6,81.5,85.7,,61.1,83.0,65.1,54.1,5,0,735,56,332,145,0,0,66,58,0,9,15,7.5,4.5,2.21,0
Marcellus Johnson,87529,WR,LAMAR,11,2,0,1,90.5,67,0,74,8,2,0,1,5.6,1,2,204,0,0,71.2,52.5,58.7,,,50.8,71.9,56.6,67,1,165,16,193,237,0,0,36,18,1,74,1,0.5,37.0,0.85,1
Luke Hamilton,87229,TE,TOWSON,7,2,0,0,0.0,0,0,5,2,0,0,3,0.0,0,1,317,0,0,68.8,50.5,85.2,,59.1,44.5,54.5,53.9,4,0,43,6,28,160,0,0,8,8,0,5,3,1.5,2.5,1.54,1
Garris Schwarting,22169,WR,CHARLES SO,10,2,0,0,0.0,0,0,-7,9,9,0,0,0.0,0,0,135,1,0,58.7,61.4,86.8,72.2,62.6,59.7,57.3,71.7,5,0,559,49,440,202,5,1,95,50,0,-2,6,3.0,-1.0,1.27,0
Nathan Lubinsky,141841,HB,S DAKOTA,3,2,0,0,0.0,0,0,6,0,0,0,2,0.0,0,0,291,1,1,9.8,34.8,69.9,,,60.0,36.9,66.0,4,0,0,0,1,6,0,0,0,2,0,6,2,1.0,3.0,0.0,1
Eli Sawyer,141870,QB,SE LA,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,294,1,0,15.0,48.3,71.8,73.0,,,42.3,60.0,0,0,0,0,0,13,0,0,0,2,0,-1,0,0.0,-0.5,,0
Keith Davis,84110,WR,DIXIE,11,2,1,0,0.0,0,0,10,4,5,1,7,58.3,0,0,1285,0,1,80.4,60.1,86.6,,,59.6,57.6,61.9,6,0,470,34,397,207,0,0,65,36,0,10,7,3.5,5.0,1.18,0
Daniel Bender,141921,WR,W ILLINOIS,11,2,0,0,0.0,0,0,14,2,3,0,2,14.3,0,0,345,0,0,73.9,61.5,35.8,,,63.6,67.6,40.0,9,2,314,19,173,59,0,0,29,21,0,14,2,1.0,7.0,1.82,0
Joshua Szott,84106,WR,COLGATE,11,2,2,0,0.0,0,0,15,1,1,2,13,108.3,1,1,142,0,1,70.8,59.0,49.8,,,59.0,60.6,60.2,13,1,169,16,184,142,0,0,28,18,0,15,13,6.5,7.5,0.92,0
Kenneth Womack,142085,WR,SACR HEART,11,2,0,0,0.0,0,0,3,0,2,0,4,12.1,0,0,280,0,2,72.8,68.9,43.1,,,70.1,60.8,61.2,4,2,373,31,247,310,0,0,39,33,0,3,4,2.0,1.5,1.51,0
Robert Rivers,83713,HB,ALABAMA ST,1,2,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,105,0,0,65.5,58.0,67.1,,,,58.6,60.0,2,0,0,0,0,3,0,0,0,2,0,1,3,1.5,0.5,,2
Jose Lopez-Quinones,142218,HB,ALBANY,3,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,106,0,1,66.3,57.5,72.0,,74.0,59.4,56.9,58.9,2,0,1,1,5,5,0,0,1,3,0,2,1,0.5,1.0,0.2,0
Jonah Fitzgerald,83535,QB,NORFOLK,4,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,244,0,0,64.8,51.9,74.3,50.6,,,56.7,60.0,3,0,0,0,0,30,3,1,0,1,0,2,1,0.5,1.0,,0
Timothy Mccloyn II,21934,FB,ILL STATE,10,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,2,188,0,0,65.5,57.1,81.4,,77.1,55.9,60.5,55.8,2,0,0,0,3,105,0,0,0,2,0,4,3,1.5,2.0,0.0,0
Hunter Raquet,82117,QB,JVILLE ST,1,2,1,0,0.0,0,0,-6,0,0,1,0,0.0,0,0,196,1,0,63.7,57.9,69.5,56.6,,,60.0,60.0,-1,0,0,0,0,7,0,0,0,2,0,-6,0,0.0,-3.0,,0
Evan Nelson,142436,QB,DUQUESNE,3,2,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,155,0,0,69.3,55.6,78.1,54.9,,,56.9,60.0,3,1,0,0,0,56,3,1,0,1,0,-3,0,0.0,-1.5,,0
Malik Thomas,142448,HB,DUQUESNE,1,2,0,0,0.0,0,0,5,0,0,0,5,0.0,0,0,155,0,0,65.5,56.3,67.4,,71.5,,56.8,,4,0,0,0,0,2,0,0,0,2,0,5,5,2.5,2.5,,2
Jelani Mason,142528,WR,MERRIMACK,8,2,0,0,0.0,0,0,-8,0,1,0,0,0.0,0,0,385,0,0,68.2,59.9,83.1,,,60.1,57.5,59.5,-2,0,84,8,110,42,0,0,12,10,0,-8,0,0.0,-4.0,0.76,0
Cole Peterson,142560,P,MERRIMACK,3,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,385,1,0,65.5,61.5,73.2,,,,60.1,,0,0,0,0,0,3,0,0,0,2,0,0,0,0.0,0.0,,0
Kiaran Turner,142565,WR,PRESBYTERN,11,2,1,0,0.0,0,0,9,9,8,1,5,39.5,0,0,271,1,1,42.8,56.9,49.6,61.1,,58.7,42.9,49.7,8,3,589,55,473,145,0,0,106,57,0,9,5,2.5,4.5,1.25,0
Matthew Rivera,142571,WR,PRESBYTERN,11,2,0,0,0.0,0,0,-6,5,8,0,8,46.4,0,0,271,0,0,76.4,60.4,72.8,,,60.1,63.1,58.8,6,1,764,67,594,164,0,0,103,69,0,-6,8,4.0,-3.0,1.29,0
TJ Jones,142584,TE,PRESBYTERN,3,2,0,0,0.0,0,0,7,0,0,0,9,0.0,0,1,271,0,1,66.7,63.4,69.3,,70.0,58.9,63.4,59.4,6,0,0,0,1,5,0,0,0,2,1,7,9,4.5,3.5,0.0,1
Brian Jenkins Jr.,78875,WR,ALAB A&M,4,2,0,0,0.0,0,0,16,3,5,0,3,44.1,1,1,104,0,0,76.4,75.5,82.7,,,73.1,69.9,73.4,10,0,221,15,89,33,0,0,21,17,0,16,3,1.5,8.0,2.48,0
Mykell Randall,155796,HB,SOUTHERN U,1,2,0,0,0.0,0,0,8,0,0,0,4,0.0,0,1,297,0,2,67.3,66.6,70.1,,,56.7,66.7,,6,0,0,0,4,3,0,0,0,2,0,8,4,2.0,4.0,0.0,0
Collin Malone,142728,HB,ALAB A&M,1,2,0,0,0.0,0,0,14,0,0,0,6,0.0,1,1,104,0,1,65.5,64.6,66.4,,,,63.3,,10,0,0,0,0,2,0,0,0,2,0,14,6,3.0,7.0,,1
Ruben Anderson,143013,P,BUCKNELL,4,2,0,0,0.0,0,0,-5,0,0,0,1,0.0,0,0,125,1,1,11.1,45.7,75.2,60.5,61.9,,49.3,,0,0,0,0,0,2,0,0,0,2,0,-5,1,0.5,-2.5,,0
Will Alexander,78476,QB,ELON,1,2,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,0,162,0,0,65.5,60.9,65.5,,,,60.1,,-2,0,0,0,0,2,0,0,0,2,0,-7,0,0.0,-3.5,,0
Gunnor Faulk,78470,QB,UC DAVIS,3,2,0,0,0.0,0,0,4,0,0,0,1,0.0,0,1,322,0,1,67.3,65.9,66.6,,,,63.3,,3,0,0,0,0,3,0,0,0,2,0,4,1,0.5,2.0,,0
Daniel Simpson,143139,P,LEHIGH,2,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,205,1,0,62.5,58.6,73.6,,,,60.0,,0,0,0,0,0,2,0,0,0,2,0,0,0,0.0,0.0,,0
Jacory Rankin,143304,WR,MS VLY ST,11,2,0,0,0.0,0,0,5,4,9,0,1,21.4,0,0,228,1,0,27.2,74.7,89.9,,,76.1,62.6,54.3,5,0,680,41,269,292,2,1,68,42,0,7,5,2.5,3.5,2.53,0
Trevor Robinson,143347,WR,ALABAMA ST,3,2,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,105,0,0,69.4,45.4,0.0,60.0,,,57.8,60.0,-1,1,0,0,0,7,0,0,0,2,0,-3,1,0.5,-1.5,,2
John Sciarretti,76361,FB,DAYTON,5,2,0,0,0.0,0,0,-1,0,2,0,1,11.1,0,1,150,0,1,68.8,68.2,80.8,,75.5,90.2,53.8,50.9,2,1,55,7,20,63,0,0,7,9,0,-1,1,0.5,-0.5,2.75,1
Charles Brown,147647,WR,MONTANA ST,4,2,0,0,0.0,0,0,4,0,0,0,4,0.0,0,1,233,0,2,66.9,57.5,76.6,,,59.2,61.4,45.8,5,0,16,2,19,29,0,0,4,4,0,4,4,2.0,2.0,0.84,0
Max Pierce,147730,TE,N COLORADO,10,2,0,0,0.0,0,0,4,1,0,0,2,0.0,0,0,253,0,2,67.8,48.1,0.1,,62.2,44.6,61.3,59.4,4,3,16,4,71,153,0,0,7,6,0,4,2,1.0,2.0,0.23,0
Devin Bale,147755,P,N COLORADO,3,2,0,0,0.0,0,0,-20,0,0,0,1,0.0,0,0,253,1,0,62.5,44.3,75.6,,,,44.9,60.0,-8,0,0,0,0,3,0,0,0,2,0,-20,1,0.5,-10.0,,0
C.J. Henry,155870,QB,DELWARE ST,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,152,0,0,66.2,73.6,71.2,73.1,,,60.1,60.0,0,0,0,0,0,12,0,0,0,2,0,-2,0,0.0,-1.0,,0
Yaro Duvalko,147782,QB,SACRAMENTO,2,2,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,279,0,0,65.5,61.9,69.5,,,,60.1,60.0,-2,1,0,0,0,6,0,0,0,2,0,-5,0,0.0,-2.5,,0
Ryan DeLuca,64301,WR,FURMAN,11,2,1,0,0.0,0,0,9,2,1,1,3,15.8,0,1,170,1,1,72.4,58.2,86.6,60.4,,56.6,63.2,61.9,7,0,224,17,236,249,0,0,35,19,1,9,3,1.5,4.5,0.95,1
Dontaze Costly,63742,WR,NICHOLLS,11,2,0,0,0.0,0,0,4,2,3,0,3,19.6,0,0,243,0,0,71.7,58.2,88.7,,,57.6,56.1,62.4,2,0,287,21,279,228,0,0,41,23,0,4,3,1.5,2.0,1.03,0
Tyrin Ralph,63705,WR,ARKAPB,5,2,1,0,0.0,0,0,-2,1,2,1,4,35.3,0,0,112,0,2,52.5,57.8,83.4,,,57.0,56.3,66.7,0,0,154,15,167,96,0,0,26,17,0,-2,4,2.0,-1.0,0.92,0
Trey Feeney,148125,QB,N DAKOTA,1,2,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,249,1,1,13.8,27.8,69.8,44.9,,,37.8,60.0,1,0,0,0,0,6,0,0,0,2,0,1,0,0.0,0.5,,1
Gene Coleman II,63670,WR,DELAWARE,10,2,1,0,0.0,0,0,7,2,7,1,1,14.3,0,0,151,1,0,36.5,64.7,85.4,,,67.2,35.8,57.5,5,1,376,26,269,266,0,0,47,28,0,7,1,0.5,3.5,1.4,0
Thyrick Pitts,63659,WR,DELAWARE,9,2,0,0,,0,0,0,3,7,0,3,24.4,0,0,151,1,0,42.6,75.6,87.1,60.0,,75.2,63.2,66.8,5,0,645,41,242,229,0,0,73,43,0,0,3,1.5,0.0,2.67,1
Michael Berarducci,148555,P,DUQUESNE,2,2,0,1,126.7,19,0,15,0,0,0,13,0.0,1,1,155,0,0,65.5,60.9,73.6,,,,60.6,,19,0,0,0,0,2,0,0,0,2,0,15,13,6.5,7.5,,0
Judd Cockett,61671,WR,SO UTAH,4,2,0,0,0.0,0,0,8,2,3,0,3,26.5,0,1,298,1,0,39.3,54.6,81.4,72.6,,52.5,60.8,59.3,7,0,135,15,67,54,0,0,22,17,1,8,3,1.5,4.0,2.01,0
Drew Powell,148776,HB,CORNELL,3,2,0,0,,0,0,0,0,0,0,4,0.0,0,0,147,0,1,65.5,52.6,70.6,,,,54.7,60.0,1,0,0,0,0,5,0,0,0,2,0,0,4,2.0,0.0,,1
Quan Hampton,61343,WR,N IOWA,8,2,0,0,0.0,0,0,-6,1,4,0,-1,-4.9,0,0,255,0,0,82.4,76.8,83.1,,,75.3,56.4,85.5,-2,0,435,39,201,92,0,0,60,41,0,-6,-1,-0.5,-3.0,2.16,2
Jace Henry,148818,QB,DARTMOUTH,4,2,1,0,0.0,0,0,2,0,0,1,8,200.0,0,0,148,0,0,65.5,41.7,0.0,,,57.0,55.9,57.3,2,1,0,0,1,5,0,0,0,2,0,2,8,4.0,1.0,0.0,1
LeCharles Pringle,12613,WR,ALCORN ST,11,2,0,1,81.0,17,0,21,3,8,0,19,168.9,1,1,107,1,2,46.1,74.2,84.9,,,74.6,61.0,61.8,17,0,680,43,332,275,0,0,70,45,1,21,19,9.5,10.5,2.05,0
Joey Richmond,148824,HB,DARTMOUTH,2,2,0,0,0.0,0,0,11,0,0,0,16,0.0,1,1,148,0,1,66.3,64.1,71.6,,,60.5,63.5,60.0,14,0,4,1,4,4,0,0,1,3,0,11,16,8.0,5.5,1.0,1
Julien Stokes,148953,HB,PENN,8,2,2,0,0.0,0,0,13,1,4,2,6,200.0,0,2,267,0,2,68.8,71.7,0.0,,,68.7,75.6,81.4,8,2,93,7,63,29,0,0,19,9,1,13,6,3.0,6.5,1.48,0
Kobe Ross,61281,WR,GRAMBLING,11,2,1,0,0.0,0,0,-3,3,2,1,5,28.8,0,0,177,0,2,30.1,54.7,62.4,,,55.3,55.6,53.7,1,1,247,24,293,229,0,0,52,26,0,-3,5,2.5,-1.5,0.84,0
Mekhi Ajose-Williamson,149384,HB,LAFAYETTE,1,2,0,0,0.0,0,0,8,0,0,0,2,0.0,0,0,203,0,0,65.5,62.2,66.3,,,,61.8,60.0,5,0,0,0,0,3,0,0,0,2,0,8,2,1.0,4.0,,2
Blake Hartman,149391,HB,LEHIGH,1,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,205,0,0,65.5,55.7,66.9,,,59.8,56.8,,3,0,0,0,1,2,0,0,0,2,0,5,3,1.5,2.5,0.0,2
Sam Valor,149472,FB,DAVIDSON,1,2,1,2,100.0,68,0,68,0,0,1,55,1375.0,2,2,149,0,1,67.3,74.3,70.7,,66.7,,72.0,59.1,50,0,0,0,0,6,0,0,0,2,0,68,55,27.5,34.0,,1
Conor Bruce,60354,QB,CAL POLY,3,2,0,1,68.6,24,0,35,0,0,0,6,0.0,2,2,129,1,0,35.6,60.1,76.1,56.8,,,67.8,60.0,24,0,0,0,0,14,0,0,0,2,0,35,6,3.0,17.5,,2
Nas Reynolds,149552,HB,DRAKE,2,2,2,1,85.0,17,0,20,0,0,2,9,450.0,1,0,153,0,1,67.6,52.0,0.0,,,57.1,60.8,,17,1,0,0,4,2,0,0,2,2,0,20,9,4.5,10.0,0.0,1
DJ Arnson,60297,P,N ARIZONA,3,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,252,0,0,65.5,48.8,77.0,,,,58.4,60.0,0,0,0,0,0,4,0,0,0,2,0,-2,0,0.0,-1.0,,0
Marshall Skoloff,149727,QB,STETSON,1,2,0,1,81.1,60,0,74,0,0,0,5,0.0,2,2,302,0,0,66.6,69.2,71.0,56.8,,,69.0,60.0,60,0,0,0,0,8,0,0,0,2,0,74,5,2.5,37.0,,2
