player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Chris Gundy,163167,WR,VALPO,11,2,0,0,0.0,0,0,4,1,1,0,5,17.9,0,0,332,0,0,73.9,63.6,81.3,58.9,,64.3,58.3,56.1,5,0,195,12,93,39,0,0,22,14,0,4,5,2.5,2.0,2.1,1
Courtland Simmons,173768,HB,AUSTINPEAY,1,2,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,116,0,2,65.5,63.1,66.3,,,60.0,62.5,,5,0,0,0,1,2,0,0,0,2,0,7,5,2.5,3.5,0.0,0
Garrett Esposito,138407,QB,ELON,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,162,0,0,65.5,61.3,67.4,,,,60.1,60.0,-1,0,0,0,0,4,0,0,0,2,0,-2,0,0.0,-1.0,,0
Jariyah Sawyer,160481,WR,COLGATE,8,2,0,0,0.0,0,0,8,1,0,0,2,0.0,0,0,142,0,0,72.1,45.8,0.0,,,48.7,55.8,59.6,5,1,11,2,23,33,0,0,4,4,0,8,2,1.0,4.0,0.48,0
Alex Haight,164666,WR,PENN,10,2,0,0,0.0,0,0,5,4,2,0,2,4.5,0,0,267,0,0,73.7,62.5,58.6,,,62.3,61.1,63.2,6,1,442,42,333,137,0,0,65,44,0,5,2,1.0,2.5,1.33,0
Jackson Berry,147830,QB,SO UTAH,5,2,1,0,,0,0,0,0,0,1,6,150.0,0,0,298,1,1,63.7,55.2,71.4,59.9,,,57.7,60.0,5,0,0,0,0,13,0,0,0,2,0,0,6,3.0,0.0,,0
Aaron Bickerton,160521,P,HOWARD,2,2,0,0,0.0,0,0,-21,0,0,0,2,0.0,0,0,184,1,0,6.4,44.8,73.6,,,,56.3,,0,0,0,0,0,2,0,0,0,2,0,-21,2,1.0,-10.5,,0
Kenai Grier,173786,HB,KENNESAW,1,2,2,1,65.4,17,0,26,0,0,2,27,1350.0,1,1,200,0,2,65.5,75.5,0.0,,,,77.6,59.8,17,1,0,0,0,4,0,0,0,2,1,26,27,13.5,13.0,,0
Christian Richmond,102566,WR,CENT ARK,10,2,0,1,88.2,15,0,17,3,4,0,3,17.1,1,1,132,0,0,76.4,62.2,58.8,,,63.0,60.8,53.7,15,2,349,33,287,162,0,0,49,35,0,17,3,1.5,8.5,1.22,0
Jalen Coker,143068,WR,HOLY CROSS,11,2,1,0,0.0,0,0,1,2,11,1,3,60.0,0,0,181,0,0,81.1,89.8,0.0,,,90.6,54.5,63.3,2,5,1035,59,295,215,2,1,89,60,0,3,5,2.5,1.5,3.51,0
Harrison Tuck,178043,P,ALABAMA ST,4,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,105,2,0,9.8,35.1,73.3,,,,56.3,60.0,0,1,0,0,0,4,0,0,0,2,0,0,0,0.0,0.0,,0
Zain Zinicola,147712,WR,N COLORADO,8,2,0,0,0.0,0,0,5,3,1,0,4,12.5,0,0,253,0,0,70.6,60.2,82.3,,,60.9,58.0,52.3,3,0,124,14,108,62,0,0,27,16,0,5,4,2.0,2.5,1.15,1
Gus Theisen,165327,HB,STTHOM,1,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,1129,0,1,65.5,57.0,67.1,,69.6,,57.5,,1,0,0,0,0,2,0,0,0,2,0,-4,0,0.0,-2.0,,1
Josh Eboboko,109127,HB,YALE,1,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,352,1,2,9.8,33.7,69.3,,,57.0,36.8,59.9,3,0,0,0,3,4,0,0,0,2,0,0,0,0.0,0.0,0.0,0
Ty Yocum,168361,TE,MERRIMACK,11,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,2,385,0,1,65.5,59.7,61.0,,49.4,45.3,70.4,62.0,1,3,0,0,26,282,0,0,0,2,1,2,2,1.0,1.0,0.0,1
Robert McMinn,150805,WR,ALABAMA ST,8,2,0,0,0.0,0,0,16,1,0,0,9,0.0,0,1,105,0,0,62.0,57.7,76.3,,,54.0,67.9,60.8,9,0,23,7,20,9,0,0,8,9,0,16,9,4.5,8.0,1.15,0
Mason Imbt,159485,G,ST FRANCIS,9,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,2,299,0,0,68.2,73.5,26.8,,76.3,60.1,75.7,70.4,1,3,22,2,20,133,0,0,4,4,2,2,1,0.5,1.0,1.1,0
Kylan Dupre,160834,K,NICHOLLS,2,2,0,0,0.0,0,0,-14,0,0,0,0,0.0,0,0,243,1,0,6.4,44.8,73.6,,,,56.3,,0,0,0,0,0,2,0,0,0,2,0,-14,0,0.0,-7.0,,0
Enzo Arjona,159147,QB,MONMOUTH,4,2,0,0,0.0,0,0,-8,0,0,0,1,0.0,0,0,231,2,0,9.4,55.3,75.1,74.5,,,36.1,60.4,-3,0,0,0,0,27,0,0,0,2,0,-8,1,0.5,-4.0,,2
Parker Fetterman,141382,WR,ROB MORRIS,4,2,0,0,0.0,0,0,6,0,0,0,1,0.0,0,0,277,0,0,67.4,50.2,0.0,,,53.8,63.2,32.7,6,1,15,3,47,17,0,0,4,5,0,6,1,0.5,3.0,0.32,1
Martin Laham,147428,WR,LEHIGH,6,2,0,0,0.0,0,0,6,1,0,0,1,0.0,0,0,205,0,2,69.1,56.6,33.3,60.4,,55.9,61.0,66.9,9,1,95,8,147,56,0,0,21,10,0,6,1,0.5,3.0,0.65,0
Jakob Foss,148253,QB,NICHOLLS,1,2,0,0,,0,0,-1,0,0,0,1,0.0,0,0,243,0,0,65.2,69.7,69.5,80.3,,,54.2,60.0,1,0,0,0,0,4,1,1,0,1,0,0,2,1.0,0.0,,1
Jalen Fletcher,178108,HB,STHLSK,1,2,2,0,0.0,0,1,4,0,0,2,9,300.0,0,0,1470,0,1,66.3,58.7,71.6,,0.0,60.6,63.0,60.0,5,1,5,1,6,4,0,0,1,3,0,4,9,4.5,2.0,0.83,1
Tony Williams,148256,HB,S ILLINOIS,1,2,0,0,0.0,0,0,9,0,0,0,4,0.0,0,0,295,0,1,65.5,64.2,66.0,,,,63.0,,8,0,0,0,0,2,0,0,0,2,0,9,4,2.0,4.5,,1
Tyler Green,148814,FB,DARTMOUTH,3,2,0,0,0.0,0,0,11,0,0,0,5,0.0,0,0,148,0,1,65.5,62.7,70.2,,,,61.9,59.8,8,0,0,0,0,9,0,0,0,2,0,11,5,2.5,5.5,,1
Naran Buntin,145782,WR,N IOWA,10,2,1,0,0.0,0,0,-3,1,0,1,1,4.2,0,0,255,1,1,26.7,65.1,0.0,,,71.1,38.2,68.4,0,1,137,10,56,48,0,0,13,12,0,-3,1,0.5,-1.5,2.45,0
Jaylen Bonelli,171689,WR,WAGNER,11,2,0,0,0.0,0,0,7,6,2,0,5,11.9,0,0,338,0,1,74.5,77.5,41.1,,,78.4,63.4,64.5,5,2,627,40,273,258,0,0,67,42,0,7,5,2.5,3.5,2.3,0
Joey Richmond,148824,FB,DARTMOUTH,2,2,0,0,0.0,0,0,-5,0,0,0,1,0.0,0,0,148,0,1,65.5,58.2,68.3,,,,58.6,60.0,0,0,0,0,0,4,0,0,0,2,0,-5,1,0.5,-2.5,,1
Khiyon Wafer,123684,WR,STF AUSTIN,7,2,0,0,0.0,0,0,6,0,2,0,4,28.6,0,0,301,0,1,71.8,61.7,81.9,,,60.7,63.4,62.2,9,0,193,12,120,87,0,0,24,14,0,6,4,2.0,3.0,1.61,0
"Ruben Lee, II",174276,QB,NORFOLK,2,2,0,0,0.0,0,0,6,0,0,0,2,0.0,0,0,244,1,0,67.8,53.1,70.7,48.4,,,61.8,60.0,6,0,0,0,0,7,0,0,0,2,0,6,2,1.0,3.0,,2
Samuel Baddoo,148662,WR,BROWN,10,2,0,1,283.3,17,0,6,0,0,0,0,0.0,1,1,123,0,0,70.1,62.4,80.9,,71.1,62.1,64.0,57.2,17,0,110,13,99,75,0,0,20,15,0,6,0,0.0,3.0,1.11,0
Kohner Cullimore,161386,LB,SO UTAH,2,2,0,0,0.0,0,0,26,0,0,0,11,0.0,2,2,298,0,1,65.5,68.4,60.0,,,,67.2,,13,4,0,0,0,2,0,0,0,2,0,26,11,5.5,13.0,,0
Deuce McMillan,161425,WR,HOUCHR,10,2,1,0,0.0,0,0,5,2,3,1,11,100.0,0,0,183,1,1,27.3,69.3,83.5,,62.1,68.9,63.2,58.8,6,0,259,20,119,73,0,0,35,22,0,5,11,5.5,2.5,2.18,0
Matt Cavallaro,123412,QB,IDAHO ST,2,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,186,0,0,66.2,70.5,71.8,63.8,,,70.0,60.0,7,0,0,0,0,3,12,2,0,0,0,12,0,0.0,6.0,,0
Ty McCullouch,71780,WR,MONTANA ST,8,2,0,0,0.0,0,0,-10,0,4,0,4,29.6,0,0,233,1,0,41.3,77.5,19.6,,,80.8,49.8,65.5,7,2,473,25,151,197,0,0,33,27,0,-10,4,2.0,-5.0,3.13,1
Ben Harris,144624,QB,N ALABAMA,1,2,0,0,0.0,0,0,13,0,0,0,6,0.0,0,1,389,1,1,17.1,30.6,71.2,27.9,,,62.5,60.0,8,1,0,0,0,7,0,0,0,2,0,13,6,3.0,6.5,,1
Josiah Azure,174408,FB,N DAK ST,1,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,250,0,1,65.5,54.0,68.9,,,,55.6,60.0,3,0,0,0,0,3,0,0,0,2,0,2,2,1.0,1.0,,1
Trevin Ewing,142282,WR,MAINE,8,2,0,1,69.8,30,0,43,1,6,0,4,57.1,2,2,212,0,0,74.7,72.4,82.5,,,69.9,74.9,65.3,30,0,255,19,104,56,0,0,28,21,1,43,4,2.0,21.5,2.45,0
Torance Washington Jr.,178126,WR,STHLSK,2,2,1,0,0.0,0,0,10,0,0,1,13,108.3,1,1,1470,0,1,67.8,57.3,77.0,,,56.6,62.9,53.8,10,0,18,4,33,25,0,0,8,6,0,10,13,6.5,5.0,0.55,0
Raylen Sharpe,144255,WR,MO STATE,10,2,1,0,0.0,0,0,1,2,12,1,9,78.0,0,0,230,1,0,64.2,88.4,86.5,,,89.1,62.9,50.3,8,0,986,73,325,103,0,0,100,75,0,1,9,4.5,0.5,3.03,1
Joe Tortello,142233,QB,ALBANY,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,106,0,0,65.5,60.9,65.5,,,,60.1,,-1,0,0,0,0,2,0,0,0,2,0,-2,0,0.0,-1.0,,0
Colter May,143557,HB,WEBER ST,1,2,0,0,0.0,0,0,14,0,0,0,9,0.0,1,1,342,0,2,66.9,65.3,71.0,,,67.2,63.1,60.0,11,0,9,2,4,6,0,0,2,4,0,14,9,4.5,7.0,2.25,0
Roy Alexander,142206,WR,ALBANY,6,1,0,0,0.0,0,0,6,1,4,0,2,42.1,0,0,106,1,0,29.6,62.4,83.7,60.0,,63.8,63.1,50.9,6,0,144,18,156,61,0,0,28,19,0,12,2,2.0,12.0,0.92,1
Solomon Miller,161841,WR,BROWN,8,2,0,0,0.0,0,0,11,4,6,0,4,63.2,0,0,123,0,1,70.8,70.5,82.5,,,70.3,61.2,59.4,8,0,286,17,107,57,0,0,24,19,0,11,4,2.0,5.5,2.67,0
Giancarlo Woods,142801,WR,CAL POLY,10,2,0,0,,0,0,0,3,9,0,4,34.6,0,0,129,0,0,74.1,67.7,85.8,37.5,61.1,69.1,57.6,55.3,2,0,499,50,312,144,0,0,78,52,0,0,4,2.0,0.0,1.6,0
Nick Meehan,169511,HB,INCAR WORD,1,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,189,0,0,67.3,58.9,66.1,,,,59.2,,1,0,0,0,0,3,0,0,0,2,1,2,2,1.0,1.0,,2
Ha'Keem Monroe,161881,WR,CITADEL,10,2,0,0,0.0,0,0,-2,1,0,0,2,0.0,0,0,139,1,0,27.5,59.1,82.2,,,61.8,45.6,59.9,0,0,127,9,76,64,0,0,15,11,0,-2,2,1.0,-1.0,1.67,0
Deshun Britten,138037,WR,MURRAY ST,6,2,0,0,0.0,0,0,14,0,0,0,3,0.0,1,1,236,0,1,66.3,56.1,77.9,,,54.9,63.1,55.7,13,0,16,1,31,21,0,0,5,3,0,14,3,1.5,7.0,0.52,1
Connor Kennedy,143110,WR,LEHIGH,11,2,0,0,0.0,0,1,5,6,7,0,3,22.8,0,1,205,0,1,74.0,65.0,22.1,,63.1,67.5,51.4,53.3,4,5,461,44,342,220,0,0,81,46,0,5,3,1.5,2.5,1.35,0
Michael Lindauer,101049,QB,S ILLINOIS,1,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,295,0,0,65.5,61.5,68.1,,,,60.1,60.0,0,0,0,0,0,5,0,0,0,2,0,0,0,0.0,0.0,,0
Juice Majors,171822,WR,TENN STATE,11,2,0,0,,0,0,0,1,4,0,0,0.0,0,1,308,0,0,71.2,60.6,86.0,,,59.8,,62.9,2,0,147,14,230,199,0,0,32,16,1,0,0,0.0,0.0,0.64,1
Kaden Cobb,156897,QB,HOWARD,3,2,1,0,0.0,0,0,9,0,0,1,8,200.0,1,1,184,0,0,3.9,25.4,69.9,26.0,,,54.8,60.0,11,0,0,0,0,7,0,0,0,2,0,9,8,4.0,4.5,,0
Marlon Cook Jr.,171835,WR,TENN MARTN,11,2,2,0,0.0,0,0,10,4,8,2,15,357.1,0,1,310,1,1,27.2,65.0,84.2,,64.5,63.6,68.3,60.9,6,0,198,19,134,93,0,0,33,21,1,10,15,7.5,5.0,1.48,0
Aydan Corrales,182291,P,SAN DIEGO,1,2,0,0,0.0,0,0,-28,0,0,0,0,0.0,0,0,283,1,0,9.8,45.0,73.6,,,,42.3,,-14,0,0,0,0,2,0,0,0,2,0,-28,0,0.0,-14.0,,0
Isaiah Scott,164006,WR,ALABAMA ST,11,2,0,0,0.0,0,0,5,2,2,0,2,21.1,0,0,105,1,0,26.5,57.2,44.6,42.0,,59.4,57.3,56.3,5,1,240,18,193,73,2,1,27,19,0,7,3,1.5,3.5,1.24,0
Rocco Cillino,142965,HB,RHODE ISLD,1,2,0,0,0.0,0,0,11,0,0,0,4,0.0,0,1,274,0,0,65.5,75.2,66.0,,,,71.0,,6,0,0,0,0,2,0,0,0,2,0,11,4,2.0,5.5,,2
Kyndel Dean,61337,WR,FURMAN,12,2,1,0,0.0,0,0,-12,8,5,1,-11,-126.9,0,1,170,0,0,71.8,57.3,88.1,,,55.6,60.8,70.3,6,0,314,24,214,140,0,0,43,26,1,-12,-11,-5.5,-6.0,1.47,0
Luke Wooten,149438,WR,BUTLER,11,2,0,0,0.0,0,0,13,2,4,0,4,20.0,0,1,127,0,1,73.5,67.2,85.3,,,65.6,70.1,66.0,9,1,370,38,238,121,0,0,59,40,0,13,4,2.0,6.5,1.55,0
Marcayll Jones,121771,WR,ABILENE CH,8,2,0,0,,0,0,0,4,0,0,2,0.0,0,0,100,0,0,73.2,48.8,0.8,,,51.1,56.1,50.8,0,1,77,4,64,47,0,0,16,6,0,0,2,1.0,0.0,1.2,0
Vinny Rugai,172010,HB,FORDHAM,1,2,0,0,0.0,0,0,5,0,0,0,4,0.0,0,0,168,0,2,65.5,55.0,66.0,,,,56.3,,4,0,0,0,0,2,0,0,0,2,0,5,4,2.0,2.5,,0
Aboraa Kwarteng,162309,WR,SACR HEART,11,2,1,0,0.0,0,0,16,6,6,1,4,31.8,0,0,280,0,1,74.4,67.1,67.8,,,68.0,63.1,55.9,9,1,418,42,288,303,0,0,70,44,0,16,4,2.0,8.0,1.45,0
Jack Bosman,108923,P,YALE,1,1,0,0,0.0,0,0,-38,0,0,0,0,0.0,0,0,352,0,0,62.5,60.0,70.3,,,,60.0,,-38,0,0,0,0,1,0,0,0,1,0,-38,0,0.0,-38.0,,0
Jeremiah Colclough,171698,WR,WAGNER,10,1,0,0,0.0,0,0,-5,0,1,0,0,0.0,0,0,338,0,1,67.4,53.7,79.7,,,53.1,59.6,60.9,-5,1,16,6,70,56,0,0,9,7,0,-5,0,0.0,-5.0,0.23,0
Will Lynch,159474,P,LIUSHAR,2,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,1298,0,0,62.5,58.1,69.8,,,,60.0,,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0,0.0,,0
Justin Shorter,149419,WR,HOLY CROSS,11,1,0,0,,0,0,0,3,3,0,0,0.0,0,0,181,0,1,75.1,68.7,56.2,,,69.0,59.7,62.9,0,1,453,35,262,157,0,0,58,36,0,0,0,0.0,0.0,1.73,0
Kwesi Kyei-Fordjour,149437,HB,BUTLER,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,127,0,1,62.5,57.1,63.8,,,,58.2,,1,0,0,0,0,1,0,0,0,1,0,1,1,1.0,1.0,,0
George Triplett,106587,P,PORTLAND,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,269,1,0,,60.0,60.0,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Patrick Turner,171777,K,LNDNWD,1,1,0,0,,0,1,0,0,0,0,0,0.0,0,0,949,0,0,62.5,60.0,70.3,,,,60.0,,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Tyreke Brown,106326,ED,SACR HEART,1,1,1,1,100.0,15,1,15,0,0,1,6,600.0,1,1,280,0,0,62.5,60.0,60.0,,,,60.0,,15,1,0,0,0,1,0,0,0,1,0,15,6,6.0,15.0,,0
Greg Menne,171803,QB,SE MO ST,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,293,0,0,64.2,63.0,70.4,67.1,,,57.3,60.0,4,0,0,0,0,4,4,1,0,0,0,4,0,0.0,4.0,,0
Richard Bailey,105767,WR,SCAR STATE,10,1,0,1,100.0,16,0,16,0,0,0,4,0.0,1,1,290,0,0,84.1,62.0,80.7,,,60.8,63.2,61.5,16,0,73,8,86,119,0,0,16,9,0,16,4,4.0,16.0,0.85,0
Kenneth Patteron,178654,QB,PRVIEW A&M,3,1,1,0,0.0,0,0,13,0,0,1,5,500.0,1,1,270,0,0,63.7,32.4,70.1,28.7,,,63.0,60.0,13,0,0,0,0,8,0,0,0,1,0,13,5,5.0,13.0,,1
Jalil Garvin-Mingo,183022,HB,FURMAN,1,1,0,0,,0,0,0,0,0,0,2,0.0,0,0,170,0,0,62.5,55.7,66.2,,,59.8,57.8,,0,0,0,0,1,1,0,0,0,1,0,0,2,2.0,0.0,0.0,1
Anthony DiLascio,171953,HB,BUCKNELL,1,1,0,0,0.0,0,0,5,0,0,0,4,0.0,0,0,125,0,0,62.5,57.1,63.5,,,,58.2,,5,0,0,0,0,1,0,0,0,1,0,5,4,4.0,5.0,,1
Ryan Kost,78448,P,DELAWARE,2,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,151,0,0,62.5,60.5,73.6,,,,60.0,60.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0,0.0,,0
Jalen Bethany,105741,WR,LNDNWD,9,1,0,0,0.0,0,0,7,2,0,0,3,0.0,0,0,949,0,0,68.6,55.2,84.7,,,54.5,,61.4,7,0,72,9,123,83,0,0,22,10,0,7,3,3.0,7.0,0.59,0
Henry Dolan,149469,WR,DAVIDSON,4,1,0,0,0.0,0,0,6,0,0,0,5,0.0,0,0,149,0,0,62.5,67.0,76.3,,,57.0,63.2,65.9,6,0,0,0,2,15,0,0,0,1,0,6,5,5.0,6.0,0.0,0
Sean Lehane,105296,K,NEW HAMP,2,1,0,1,100.0,18,0,18,0,0,0,2,0.0,1,1,240,0,0,62.5,62.6,73.6,,,55.3,62.7,,18,0,0,0,1,1,0,0,0,1,0,18,2,2.0,18.0,0.0,0
Chris Hill,105248,DI,MERCER,2,1,0,1,100.0,24,0,24,0,0,0,5,0.0,1,1,219,0,0,62.5,72.4,60.0,,,,68.0,60.0,24,0,0,0,0,2,0,0,0,1,0,24,5,5.0,24.0,,0
Harry Traum,159407,P,INDIANA ST,2,1,0,0,0.0,0,0,-16,0,0,0,0,0.0,0,0,191,0,0,63.7,57.3,73.6,55.0,,,60.0,,-16,0,0,0,0,1,0,0,0,1,0,-16,0,0.0,-16.0,,0
Ja'seem Reed,149619,WR,SAN DIEGO,10,1,0,1,100.0,15,0,15,1,5,0,3,26.3,1,1,283,0,0,74.7,76.0,48.2,,62.1,76.9,63.2,62.8,15,3,801,56,348,279,0,0,88,57,0,15,3,3.0,15.0,2.3,0
Hasan Black,105239,LB,CITADEL,1,1,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,139,0,0,62.5,56.2,60.0,,,,57.7,,-2,0,0,0,0,1,0,0,0,1,0,-2,1,1.0,-2.0,,0
Danny Baker,172125,S,DAYTON,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,150,1,0,,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Darian Oxendine,105009,WR,FL A&M,12,1,0,0,0.0,0,0,1,2,3,0,3,150.0,0,0,164,0,0,69.1,55.8,13.6,,,56.6,59.5,61.5,1,1,61,5,67,65,0,0,13,6,0,1,3,3.0,1.0,0.91,0
Jacob WIldermuth,149796,WR,STTHOM,8,1,1,0,0.0,0,0,-2,1,2,1,3,42.9,0,0,1129,0,0,71.6,67.9,84.3,,,70.2,59.6,47.2,-2,0,188,20,114,117,0,0,34,21,0,-2,3,3.0,-2.0,1.65,1
Kody Arnold,172673,P,MERCER,1,1,1,0,0.0,0,0,-4,0,0,1,8,800.0,0,0,219,1,0,,60.0,70.3,,,,60.0,,-4,0,0,0,0,1,0,0,0,1,0,-4,8,8.0,-4.0,,0
Hendrix Johnson,104963,WR,N ARIZONA,11,1,1,0,0.0,0,0,6,1,3,1,9,100.0,0,0,252,0,0,73.7,66.7,47.3,,,65.2,63.2,73.7,6,2,392,35,289,322,0,0,50,36,0,6,9,9.0,6.0,1.36,0
Scooter Risper,172686,WR,MERCER,13,1,1,0,0.0,0,0,-3,0,1,1,2,57.1,0,0,219,0,1,69.0,56.6,82.3,,,55.1,58.6,64.3,-3,0,29,6,82,124,0,0,10,7,0,-3,2,2.0,-3.0,0.35,0
Quinn Caballero,104915,WR,E TENN ST,8,1,0,0,0.0,0,0,-2,1,0,0,0,0.0,0,0,157,0,0,66.5,48.1,82.7,,,46.6,57.7,66.5,-2,0,24,4,93,89,0,0,8,5,0,-2,0,0.0,-2.0,0.26,1
Iaan Cousin,104816,WR,SAMFORD,11,1,1,0,0.0,0,0,-2,2,4,1,1,26.3,0,0,282,0,0,70.6,65.2,86.5,,,65.1,59.5,60.8,-2,0,212,18,135,76,0,0,30,19,0,-2,1,1.0,-2.0,1.57,0
Ryan Coll,104688,G,RICHMOND,13,1,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,0,276,0,0,,57.6,72.6,,66.8,60.0,,53.5,-1,3,0,0,1,354,0,0,0,1,0,-1,1,1.0,-1.0,0.0,0
Ty Arrington,104060,WR,N COLORADO,11,1,1,0,0.0,0,0,-2,4,1,1,2,26.7,0,0,253,0,0,71.0,55.5,85.2,,63.9,56.1,59.6,49.8,-2,1,139,14,179,163,0,0,33,15,0,-2,2,2.0,-2.0,0.78,0
Tay Lanier,78216,WR,N ARIZONA,9,1,0,0,0.0,0,0,4,0,1,0,0,0.0,0,1,252,0,0,66.5,49.3,0.0,,,51.5,63.2,51.8,4,2,26,4,50,53,0,0,11,5,1,4,0,0.0,4.0,0.52,0
Tremayne Talbert,104058,WR,NORFOLK,11,1,0,0,0.0,0,0,-4,2,0,0,0,0.0,0,0,244,0,0,80.6,59.6,43.6,,,60.3,,55.1,-4,2,173,17,173,112,0,0,32,18,0,-4,0,0.0,-4.0,1.0,0
Grif Wurtz,149797,S,STTHOM,2,1,0,1,100.0,22,0,22,0,0,0,3,0.0,1,1,1129,0,0,73.5,61.2,60.0,60.0,,,61.8,,22,1,0,0,0,2,0,0,0,1,0,22,3,3.0,22.0,,0
Chris Corbo,159302,TE,DARTMOUTH,10,1,0,1,100.0,26,0,26,0,2,0,3,60.0,1,1,148,0,0,69.4,60.7,83.9,,65.5,60.7,62.7,51.2,26,1,81,9,90,62,0,0,12,10,0,26,3,3.0,26.0,0.9,0
Kwincy Hall,78121,WR,MORGAN ST,4,1,0,0,0.0,0,0,12,0,0,0,0,0.0,1,0,235,1,0,51.7,46.8,73.6,,,57.1,48.3,59.8,12,0,3,2,9,11,0,0,2,3,0,12,0,0.0,12.0,0.33,0
DeJuan Lacy,178849,HB,MS VLY ST,1,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,228,0,0,62.5,58.9,64.5,,,60.0,59.6,,-2,0,0,0,1,1,0,0,0,1,0,-2,0,0.0,-2.0,0.0,1
Chase Lanckriet,103728,TE,LNDNWD,10,1,0,0,0.0,0,0,-9,2,0,0,0,0.0,0,0,949,1,0,70.6,65.8,85.9,,51.8,65.8,60.0,61.7,-9,0,285,20,228,197,0,0,31,21,0,-9,0,0.0,-9.0,1.25,0
Garret Fairman,103645,ED,ROB MORRIS,2,1,0,1,100.0,33,0,33,0,0,0,2,0.0,1,1,277,0,0,62.5,72.4,60.0,,,,68.0,60.0,33,2,0,0,0,2,0,0,0,1,0,33,2,2.0,33.0,,0
Doryn Smith,159275,WR,CORNELL,10,1,0,0,0.0,0,0,1,5,6,0,0,0.0,0,0,147,0,0,73.0,59.7,64.7,,,59.9,56.8,59.9,1,1,400,38,353,209,0,0,57,39,0,1,0,0.0,1.0,1.13,0
Jacob Sharp,103564,WR,WEBER ST,10,1,0,0,0.0,0,0,-4,5,4,0,0,0.0,0,0,342,0,0,71.6,62.2,56.3,,61.1,65.1,57.6,43.5,-4,1,376,26,191,191,0,0,51,27,0,-4,0,0.0,-4.0,1.97,0
Travis West,103551,S,PORTLAND,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,1,269,0,0,66.2,75.2,63.9,,,,63.4,,7,0,0,0,0,1,0,0,0,1,0,7,2,2.0,7.0,,1
Orion Olivas,155517,QB,HOUCHR,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,183,0,0,62.5,60.8,69.1,,,,60.0,60.0,-1,0,0,0,0,6,0,0,0,1,0,-1,0,0.0,-1.0,,0
Kobe Chambers,178860,WR,MS VLY ST,8,1,0,0,0.0,0,0,7,2,4,0,0,0.0,0,0,228,0,0,70.6,61.3,81.1,,,61.7,63.2,48.6,7,0,127,15,105,73,0,0,20,16,0,7,0,0.0,7.0,1.21,0
Jaden Barnes,173738,WR,AUSTINPEAY,10,1,0,0,0.0,0,0,3,1,7,0,1,43.8,0,0,116,0,0,76.8,69.7,81.0,,,68.6,,69.8,3,0,197,15,75,57,0,0,23,16,0,3,1,1.0,3.0,2.63,0
MJ Singleton,173769,WR,AUSTINPEAY,12,1,0,0,0.0,0,0,1,1,5,0,2,47.6,0,0,116,0,0,70.2,55.1,23.4,,64.0,62.1,,30.5,1,1,200,20,116,57,0,0,28,21,0,1,2,2.0,1.0,1.72,0
Rishon Holmes,159211,WR,TOWSON,1,1,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,317,0,0,62.5,53.3,63.4,,,,57.9,,3,0,0,0,0,1,0,0,0,1,0,3,1,1.0,3.0,,0
