player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Bo Kelly,158923,QB,CAL POLY,2,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,129,1,1,27.0,39.3,75.7,47.6,,,36.2,60.7,3,0,0,0,0,17,3,1,0,1,0,3,0,0.0,1.5,,0
Kenji Lewis,167016,WR,ARKAPB,7,2,0,0,,0,0,0,2,3,0,3,34.6,0,0,112,0,2,70.6,60.7,84.3,,,61.5,56.4,54.4,0,0,155,11,137,103,0,0,19,13,0,0,3,1.5,0.0,1.13,0
Jalon Spencer,108969,QB,ST FRANCIS,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,299,0,0,65.5,61.1,66.6,,,,60.1,60.0,-1,0,0,0,0,3,0,0,0,2,0,-2,0,0.0,-1.0,,0
Michael Walsh,108947,QB,BROWN,3,2,0,0,0.0,0,0,-18,0,0,0,9,0.0,0,0,123,1,0,21.6,53.8,72.9,63.8,,,46.4,60.0,0,0,0,0,0,5,0,0,0,2,0,-18,9,4.5,-9.0,,1
Steve Jenkins,101350,WR,SO UTAH,7,2,0,1,90.9,20,0,22,2,0,0,1,0.0,1,1,298,0,0,71.0,69.2,84.2,,,67.6,72.7,61.4,20,2,313,18,159,94,0,0,27,20,0,22,1,0.5,11.0,1.97,1
Devin Curry,151707,WR,DELWARE ST,11,2,1,0,0.0,0,0,-5,3,3,1,2,13.8,0,0,152,0,0,73.1,59.9,87.2,,,58.1,63.2,66.0,7,1,331,27,254,271,0,0,47,29,0,-5,2,1.0,-2.5,1.3,0
Judd Cockett,61671,WR,SAMFORD,11,2,2,0,0.0,0,0,20,0,5,2,15,138.2,1,2,282,0,0,81.0,62.5,84.4,,65.1,63.4,70.2,47.0,12,1,399,36,325,179,0,0,52,38,0,20,15,7.5,10.0,1.23,1
Sheldon Layman,101054,QB,AUSTINPEAY,3,2,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,116,0,1,67.9,48.1,74.9,47.3,,,57.1,60.0,7,1,0,0,0,20,7,1,0,1,0,8,3,1.5,4.0,,0
Benjamin Lennon,100565,P,BETH COOK,2,2,0,0,0.0,0,0,-15,0,0,0,0,0.0,0,0,119,1,0,9.8,45.9,73.6,,,,56.9,,0,0,0,0,0,2,0,0,0,2,0,-15,0,0.0,-7.5,,0
Ja'seem Reed,149619,WR,SAN DIEGO,9,2,0,2,100.0,42,0,42,3,1,0,7,11.3,2,2,283,0,1,72.4,61.8,84.7,,,62.3,68.0,43.5,27,0,342,29,194,88,0,0,48,31,0,42,7,3.5,21.0,1.76,0
DJ Williams,138061,QB,MURRAY ST,1,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,1,1,236,0,1,68.1,63.2,75.2,60.1,,,64.9,60.0,11,1,0,0,0,19,11,1,0,1,0,8,2,1.0,4.0,,0
Al'vonte Woodard,99531,WR,SM HOUSTON,8,2,0,0,0.0,0,0,12,5,0,0,5,0.0,1,1,281,0,1,70.7,59.7,85.8,,65.9,59.5,60.7,56.6,12,0,215,16,178,148,0,0,37,18,0,12,5,2.5,6.0,1.21,1
Cole Dow,108930,QB,DAYTON,4,2,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,150,0,2,66.2,50.5,71.7,52.9,,59.7,56.2,60.0,3,0,0,0,1,12,0,0,0,2,0,1,0,0.0,0.5,0.0,0
Griffin Wiegel,149432,QB,HOLY CROSS,2,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,181,0,0,65.5,62.4,70.1,,,,60.1,60.0,-1,0,0,0,0,10,0,0,0,2,0,-3,0,0.0,-1.5,,0
Ryan VanSchelven,108929,QB,DAYTON,2,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,150,0,0,65.5,60.9,65.5,,,,60.1,,-1,0,0,0,0,2,0,0,0,2,0,-3,0,0.0,-1.5,,0
Dontae Owens,149343,WR,GEORGETOWN,1,2,0,0,0.0,0,0,17,0,0,0,2,0.0,0,0,172,0,2,65.5,75.7,65.3,,,,68.9,,9,0,0,0,0,2,0,0,0,2,0,17,2,1.0,8.5,,0
Jason Pierce,108910,P,CHATTNOOGA,2,2,1,0,0.0,0,0,-5,0,0,1,3,75.0,0,0,137,1,1,62.5,54.6,73.6,,,,56.6,,0,0,0,0,0,2,0,0,0,2,0,-5,3,1.5,-2.5,,0
James Collins,142245,WR,DELAWARE,11,2,1,0,0.0,0,0,-5,2,3,1,10,181.8,0,0,151,1,0,22.4,57.7,81.9,85.3,,56.3,47.2,66.1,0,0,92,9,93,64,0,0,14,11,0,-5,10,5.0,-2.5,0.99,0
Keith Ridley,98228,QB,BRYANT,1,2,0,0,0.0,0,0,-5,0,0,0,1,0.0,0,0,124,0,1,65.5,58.9,65.5,,,,59.4,,-2,0,0,0,0,2,0,0,0,2,0,-5,1,0.5,-2.5,,0
Cooper Willman,138032,WR,E ILLINOIS,11,2,0,1,73.9,17,0,23,2,1,0,14,41.2,1,1,158,0,1,82.8,56.1,86.5,88.7,61.0,53.5,68.3,52.4,17,1,182,15,224,216,0,0,24,17,0,23,14,7.0,11.5,0.81,0
Jamal Glaspie,97402,WR,N ARIZONA,7,2,0,0,0.0,0,0,4,4,2,0,1,2.6,0,0,252,0,0,73.4,64.1,86.7,,65.1,63.8,56.1,62.3,3,1,436,37,291,167,0,0,65,39,0,4,1,0.5,2.0,1.5,0
Jacob Cisneros,148956,HB,PENN,1,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,267,0,1,66.7,51.0,67.9,,,60.0,53.0,60.0,3,0,0,0,1,3,0,0,0,2,0,3,3,1.5,1.5,0.0,1
Tyler Adams,148905,WR,BUTLER,11,2,0,0,0.0,0,0,11,4,2,0,6,14.6,0,1,127,0,0,73.4,74.9,85.8,,,76.0,60.7,49.6,8,0,689,39,234,129,0,0,67,41,0,11,6,3.0,5.5,2.94,0
Michael Carner,91830,WR,SAN DIEGO,10,2,1,0,0.0,0,0,-2,5,2,1,5,17.9,0,0,283,0,0,73.9,69.4,62.4,,63.6,71.3,56.1,51.3,5,3,602,40,320,172,0,0,76,42,0,-2,5,2.5,-1.0,1.88,0
Sam Phillips,149833,WR,CHATTNOOGA,11,2,0,0,0.0,0,0,4,2,8,0,5,43.5,0,0,137,0,1,74.2,73.1,86.3,,,73.8,54.1,61.4,4,1,661,44,293,249,0,0,66,46,0,4,5,2.5,2.0,2.26,0
Dylan Djete,159994,WR,WOFFORD,11,2,0,0,0.0,0,0,9,0,5,0,-1,-8.6,1,1,350,0,1,72.2,69.1,86.3,,60.9,68.2,63.2,65.8,13,0,431,27,229,184,0,0,42,29,1,9,-1,-0.5,4.5,1.88,0
Tevita Moimoi,148823,HB,DARTMOUTH,6,2,0,0,0.0,0,0,2,1,0,0,4,0.0,0,0,148,0,0,66.3,48.4,70.9,,72.6,30.9,56.5,54.1,3,0,4,1,8,5,0,0,2,3,0,2,4,2.0,1.0,0.5,2
Xander Werner,141661,TE,N ARIZONA,4,2,1,0,0.0,0,0,4,0,0,1,8,100.0,0,0,252,0,1,67.5,62.2,79.2,65.9,38.1,59.9,63.4,59.8,4,0,17,2,34,24,0,0,2,4,0,4,8,4.0,2.0,0.5,1
Matt Shearer,51915,QB,E KENTUCKY,1,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,159,0,0,65.5,61.9,69.1,,,,60.1,60.0,-1,0,0,0,0,7,0,0,0,2,0,-3,0,0.0,-1.5,,0
Rett Files,91405,QB,N ALABAMA,2,2,0,0,0.0,0,0,-19,0,0,0,0,0.0,0,0,389,1,0,21.0,56.7,72.5,64.2,,,58.2,60.0,-4,0,0,0,0,9,0,0,0,2,0,-19,0,0.0,-9.5,,0
Luke Hedrick,149891,QB,FURMAN,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,170,0,0,65.5,61.7,68.6,,,,60.1,60.0,-1,0,0,0,0,6,0,0,0,2,0,-2,0,0.0,-1.0,,0
Xzavier Ford,154611,HB,HOUCHR,2,2,0,0,,0,0,0,0,0,0,2,0.0,0,0,183,0,0,65.5,50.6,67.4,,,60.0,56.2,,1,1,0,0,1,2,0,0,1,2,0,0,2,1.0,0.0,0.0,2
Darius Cooper,136866,WR,TARLETON,11,2,1,0,0.0,0,0,-1,3,8,1,6,48.2,0,0,401,2,1,48.4,81.7,51.6,,,83.4,61.2,61.1,4,3,1062,54,385,327,0,0,104,56,0,-1,6,3.0,-0.5,2.76,0
D.J. Rias,146573,WR,SAMFORD,13,2,0,0,0.0,0,0,14,0,11,0,4,42.3,1,1,282,2,0,27.4,66.8,65.1,,64.5,66.6,59.0,66.2,14,2,569,50,412,208,0,0,64,52,0,14,4,2.0,7.0,1.38,0
Jerry Garcia Jr.,148425,WR,RICHMOND,8,2,0,0,0.0,0,0,15,0,1,0,2,11.1,1,1,276,0,0,68.8,74.1,79.7,,,73.6,62.7,61.6,14,0,118,7,39,39,0,0,7,9,1,15,2,1.0,7.5,3.03,0
John Collins,149948,HB,SAMFORD,1,2,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,282,0,2,65.5,54.4,64.5,,,,55.9,,1,0,0,0,0,2,0,0,0,2,0,1,3,1.5,0.5,,0
Mitchell Dixon,142159,QB,UC DAVIS,4,2,0,0,0.0,0,0,7,0,0,0,1,0.0,0,0,322,0,0,67.1,65.0,72.8,64.2,,,61.1,60.0,7,0,0,0,0,9,3,1,0,1,0,10,9,4.5,5.0,,1
Dante Walker,148300,HB,YNGTOWN ST,3,2,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,353,0,0,65.5,53.6,69.5,,,60.0,55.0,59.5,4,0,0,0,1,6,0,0,0,2,0,7,2,1.0,3.5,0.0,2
Cade Rice,148224,QB,WOFFORD,1,2,1,0,0.0,0,0,-7,0,0,0,0,0.0,0,1,350,1,0,65.9,43.8,72.0,35.1,,,63.4,60.0,9,0,0,0,0,11,9,1,0,1,0,2,0,0.0,1.0,,0
Nathan De Bruin,108877,CB,DRAKE,1,1,0,1,100.0,25,0,25,0,0,0,2,0.0,1,1,153,0,0,62.5,64.7,70.3,,,,62.7,,25,0,0,0,0,1,0,0,0,1,0,25,2,2.0,25.0,,0
Hunter Brozio,108410,FB,N DAK ST,15,1,0,0,0.0,0,0,-1,1,2,0,1,40.0,0,0,250,0,0,67.0,67.4,32.4,,32.1,68.1,59.0,70.7,-1,3,41,4,39,325,0,0,7,5,0,-1,1,1.0,-1.0,1.05,1
Wyatt McMahon,108181,TE,MARIST,11,1,0,0,,0,0,0,1,0,0,0,0.0,0,0,213,1,0,14.2,47.2,62.5,,54.0,49.3,53.3,53.7,0,1,42,4,112,184,0,0,6,5,0,0,0,0.0,0.0,0.38,0
Kemari Averett,60941,TE,BETH COOK,11,1,0,0,,0,0,0,3,6,0,0,0.0,0,0,119,0,0,73.5,64.0,39.6,,54.3,65.9,58.9,59.4,0,4,454,41,373,197,0,0,68,42,0,0,0,0.0,0.0,1.22,0
Marco Olivas,108134,LB,LAFAYETTE,2,1,0,0,,0,1,0,0,0,0,2,0.0,0,0,203,0,0,62.5,57.1,60.0,,,,59.3,60.0,0,3,0,0,0,2,0,0,0,1,0,0,2,2.0,0.0,,0
Clifford Funderburk,160046,ED,TXAMEA,3,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,1139,0,0,62.5,51.9,60.0,,60.5,59.1,57.7,60.0,1,2,0,0,1,2,0,0,0,1,0,1,1,1.0,1.0,0.0,0
Dylan Classi,106603,WR,PRINCETON,10,1,0,0,0.0,0,0,5,5,4,0,2,12.9,0,0,272,1,1,52.3,82.4,63.8,60.0,63.1,82.5,63.4,66.9,5,1,928,61,328,182,0,0,83,62,0,5,2,2.0,5.0,2.83,0
Erik Surratt,105756,WR,CENT CT ST,11,1,0,0,0.0,0,0,11,0,6,0,6,80.0,1,1,133,0,0,73.9,74.4,66.5,,,75.1,63.2,59.6,11,1,565,44,307,278,0,0,68,45,0,11,6,6.0,11.0,1.84,0
Mike Irwin,60512,QB,PORTLAND,3,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,269,0,0,66.7,54.3,0.0,56.7,,,64.3,60.0,6,2,0,0,0,12,6,1,0,0,0,6,0,0.0,6.0,,0
Jadakis Bonds,105743,WR,HAMPTON,11,1,0,0,0.0,0,0,1,8,6,0,3,34.6,0,0,178,0,0,74.2,79.0,46.1,,,79.3,57.5,72.9,1,2,863,51,334,274,0,0,97,52,0,1,3,3.0,1.0,2.58,0
Chandler Brayboy,105721,WR,ELON,12,1,2,0,0.0,0,0,7,4,5,2,16,386.2,0,0,162,0,0,75.8,68.6,26.8,,,68.9,67.3,54.0,7,3,475,28,237,150,0,0,40,29,0,7,16,16.0,7.0,2.0,1
Justin Allen,105560,QB,ELON,4,1,0,0,0.0,0,0,-1,0,0,0,3,0.0,0,0,162,0,1,65.5,65.1,0.0,74.3,,,58.1,60.0,-1,1,0,0,0,14,0,0,0,1,0,-1,3,3.0,-1.0,,0
Roman Wahrheit,105527,T,TOWSON,11,1,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,317,0,1,62.5,48.0,42.6,,43.3,49.4,58.1,54.7,4,2,0,0,10,187,0,0,0,1,0,4,1,1.0,4.0,0.0,0
Sean Lehane,105296,P,NEW HAMP,1,1,0,0,,0,0,0,0,0,0,18,0.0,0,0,240,0,0,62.5,60.4,73.6,,,,60.0,60.0,0,0,0,0,0,2,0,0,0,1,0,0,18,18.0,0.0,,0
Chris Hill,105248,DI,MERCER,1,1,0,0,0.0,0,0,7,0,0,0,0,0.0,0,1,219,0,0,62.5,63.7,60.0,,,,62.2,,7,2,0,0,0,1,0,0,0,1,0,7,0,0.0,7.0,,1
Phillip Thomas,104997,WR,SOUTHERN U,2,1,1,0,0.0,0,0,4,0,0,1,8,800.0,0,0,297,0,0,62.5,68.1,68.6,,,60.0,63.4,59.4,4,0,0,0,1,7,0,0,0,1,0,4,8,8.0,4.0,0.0,0
Carter Bell,104995,WR,S DAKOTA,11,1,0,0,0.0,0,0,6,3,4,0,4,69.6,0,0,291,0,0,83.3,62.5,51.5,,,62.7,,61.4,6,1,239,22,214,156,0,0,50,23,0,6,4,4.0,6.0,1.12,0
Dariyon Weeden,160231,G,FL A&M,9,1,0,0,,0,1,0,0,0,0,0,0.0,0,0,164,2,0,11.1,42.5,67.4,,33.3,,60.0,47.7,0,1,0,0,0,141,0,0,0,1,0,0,0,0.0,0.0,,0
Colbey Washington,104975,WR,PRVIEW A&M,8,1,0,0,0.0,0,0,5,1,0,0,0,0.0,0,0,270,1,0,22.4,52.5,36.7,,,52.6,57.7,61.7,5,1,102,12,125,122,0,0,17,13,0,5,0,0.0,5.0,0.82,0
Nick Bruce,160299,P,SM HOUSTON,1,1,0,0,0.0,0,0,-6,0,0,0,3,0.0,0,0,281,0,0,62.5,56.2,70.3,,,,57.7,,-6,0,0,0,0,1,0,0,0,1,0,-6,3,3.0,-6.0,,0
Lasalle Rose,160322,WR,ALBANY,3,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,106,0,0,17.0,54.9,79.2,,,55.2,,60.0,3,0,2,1,14,2,0,0,1,2,0,3,3,3.0,3.0,0.14,0
Ty Holden,104974,WR,PRVIEW A&M,11,1,0,0,0.0,0,0,4,1,3,0,0,0.0,0,0,270,0,1,70.2,65.1,84.0,83.1,,63.8,59.6,58.0,4,0,188,15,158,179,0,0,25,16,0,4,0,0.0,4.0,1.19,0
Deandre Williams,57252,HB,SAMFORD,1,1,0,0,0.0,0,0,5,0,0,0,1,0.0,0,0,282,0,0,62.5,66.7,62.7,,,,63.5,,5,0,0,0,0,1,0,0,0,1,0,5,1,1.0,5.0,,1
Mason Pierce,104954,WR,MCNEESE,11,1,0,0,0.0,0,0,3,6,19,0,2,92.7,0,0,217,0,1,81.4,68.5,39.1,48.2,62.1,69.5,59.4,65.5,3,2,512,40,285,254,0,0,84,41,0,3,2,2.0,3.0,1.8,0
Julian Glantz,160438,HB,VILLANOVA,1,1,1,0,0.0,0,0,9,0,0,1,4,400.0,0,0,334,0,0,62.5,65.8,62.7,,,,63.5,,9,0,0,0,0,1,0,0,0,1,0,9,4,4.0,9.0,,1
Luke Bynum,104939,WR,FURMAN,4,1,0,0,0.0,0,0,-8,0,0,0,-3,0.0,0,0,170,1,0,11.1,24.0,71.7,,,59.6,60.0,61.3,-8,0,0,0,1,14,0,0,0,1,0,-8,-3,-3.0,-8.0,0.0,0
Isaiah Gibbs,104844,HB,TENN MARTN,2,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,310,0,0,62.5,59.1,68.0,,,,59.7,60.0,2,0,0,0,0,3,0,0,0,1,0,2,3,3.0,2.0,,1
Jake Green,104751,T,S ILLINOIS,11,1,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,295,0,0,,57.8,89.7,,71.9,61.5,,47.5,-3,0,0,0,1,343,0,0,0,1,0,-3,1,1.0,-3.0,0.0,0
Brandon Dickerson,104500,P,W CAROLINA,2,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,344,0,0,62.5,60.2,69.8,,63.8,,60.0,,1,0,0,0,0,1,0,0,0,1,0,1,1,1.0,1.0,,0
Bryce Bevins,104125,WR,ROB MORRIS,9,1,0,0,,0,0,0,3,1,0,2,10.0,0,0,277,0,0,70.6,57.5,86.1,,,56.8,58.9,62.4,0,0,176,19,227,159,0,0,29,20,0,0,2,2.0,0.0,0.78,0
Ife Adeyi,104107,WR,SM HOUSTON,4,1,0,0,0.0,0,0,-6,0,0,0,1,0.0,0,0,281,0,0,69.2,57.0,84.8,,,56.7,57.7,61.0,-6,0,124,12,138,108,0,0,27,13,0,-6,1,1.0,-6.0,0.9,0
K.J. Franklin,104007,WR,NICHOLLS,11,1,0,0,0.0,0,0,5,4,6,0,1,12.5,0,0,243,1,0,45.6,59.5,85.8,,,60.0,63.5,49.1,5,0,409,47,326,246,0,0,79,48,0,5,1,1.0,5.0,1.25,0
Cole Wallace,160574,HB,MOREHEAD,1,1,1,0,0.0,0,0,-1,0,0,1,-1,-100.0,0,0,234,0,1,62.5,49.0,0.0,,72.7,57.5,57.3,,-1,1,0,0,4,1,0,0,0,1,0,-1,-1,-1.0,-1.0,0.0,0
Alec Lewis,103927,QB,N COLORADO,5,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,253,1,1,11.6,27.6,0.0,62.7,,,44.0,60.0,0,1,0,0,0,5,0,0,0,1,0,0,0,0.0,0.0,,0
Quaydarius Davis,160757,WR,JACKSON ST,10,1,0,0,0.0,0,0,3,0,4,0,1,33.3,0,1,194,0,0,69.0,69.6,79.6,,,68.6,63.3,63.3,3,0,63,11,44,33,0,0,13,12,0,3,1,1.0,3.0,1.43,1
Willie Gaines,160761,WR,JACKSON ST,13,1,0,0,0.0,0,0,3,4,5,0,1,17.2,0,0,194,1,0,62.1,67.1,42.1,,,68.4,,51.5,3,1,450,28,179,97,0,0,42,29,0,3,1,1.0,3.0,2.51,0
Davey Schaum-Bartocci,103915,P,RHODE ISLD,1,1,0,0,0.0,0,0,-15,0,0,0,0,0.0,0,0,274,1,0,,60.0,70.3,,,,60.0,,-15,0,0,0,0,1,0,0,0,1,0,-15,0,0.0,-15.0,,0
Travis Hunter,160766,CB,JACKSON ST,7,1,1,0,0.0,0,0,-10,1,5,1,-1,-33.3,0,0,194,1,0,26.5,85.8,0.0,,,85.8,57.7,77.7,-10,1,187,17,60,21,0,0,22,18,0,-10,-1,-1.0,-10.0,3.12,0
Kylan Dupre,160834,K,NICHOLLS,2,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,243,1,0,9.8,41.0,69.8,,,,58.2,,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0,0.0,,0
Efren Jasso,168466,P,PRVIEW A&M,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,270,1,0,11.5,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Cameron Washington,57022,DI,W ILLINOIS,2,1,0,0,0.0,0,0,-2,0,0,0,2,0.0,0,0,345,0,0,62.5,60.0,60.0,,60.5,,60.0,,-2,2,0,0,0,1,0,0,0,1,0,-2,2,2.0,-2.0,,0
Stone Snyder,103813,LB,VA MILT IN,1,1,1,0,0.0,0,0,3,0,0,1,5,500.0,0,1,336,0,0,62.5,65.4,63.6,,,,62.4,,3,0,0,0,0,1,0,0,0,1,0,3,5,5.0,3.0,,1
Trevis Graham,102925,WR,N COLORADO,11,1,0,0,,0,0,0,4,14,0,0,0.0,0,0,253,1,0,38.3,57.3,34.0,73.5,62.6,57.7,48.3,62.8,0,4,464,36,449,258,0,0,64,37,0,0,0,0.0,0.0,1.03,0
Jalen Kelsey,102556,WR,CAMPBELL,9,1,0,0,0.0,0,0,5,4,4,0,0,0.0,0,0,131,0,0,72.8,62.0,30.6,,,62.7,60.0,59.1,5,3,324,30,259,160,0,0,52,31,0,5,0,0.0,5.0,1.25,0
Jacob Brown,161403,FB,HOUCHR,2,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,183,0,0,62.5,50.7,69.6,,,,59.9,49.1,1,0,0,0,0,3,0,0,0,1,0,1,2,2.0,1.0,,0
Moises Aracena,102402,HB,COLGATE,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,142,0,1,62.5,57.7,66.1,,,,59.5,60.0,0,0,0,0,0,3,0,0,0,1,0,0,1,1.0,0.0,,0
Alex Rosso,102353,QB,COLGATE,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,142,0,0,62.5,56.6,63.6,,,,58.4,,-1,0,0,0,0,1,0,0,0,1,0,-1,0,0.0,-1.0,,1
Karl Reynolds,161429,WR,HOUCHR,8,1,0,0,0.0,0,0,-4,3,9,0,0,0.0,0,0,183,0,0,72.3,60.0,63.9,,66.8,60.5,,52.3,-4,1,440,31,308,161,0,0,64,32,0,-4,0,0.0,-4.0,1.43,0
Dylan Earney,102349,QB,CAMPBELL,2,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,131,0,0,64.6,35.8,72.2,36.9,,,56.3,60.0,1,0,0,0,0,12,1,1,0,0,0,1,0,0.0,1.0,,0
Patrick Haughney,102040,K,HOLY CROSS,1,1,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,181,1,0,,60.0,60.0,,,,60.0,,-5,0,0,0,0,1,0,0,0,1,0,-5,0,0.0,-5.0,,0
Chandler Caughron,102028,K,CENT ARK,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,132,1,0,,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Chris Coleman,55906,WR,CAL POLY,11,1,0,0,,0,0,0,9,16,0,0,0.0,0,0,129,1,0,57.6,75.1,66.2,60.6,60.5,76.0,57.5,57.5,0,1,940,60,418,179,0,0,106,61,0,0,0,0.0,0.0,2.25,1
Bryce Miller,101125,WR,S ILLINOIS,9,1,0,0,0.0,0,0,8,0,3,0,3,23.7,0,1,295,1,1,46.1,69.2,84.0,,,70.4,63.3,43.7,8,0,384,37,207,99,0,0,46,38,0,8,3,3.0,8.0,1.86,0
Christian Hilton,161874,WR,CITADEL,10,1,0,0,,0,0,0,2,1,0,1,6.3,0,0,139,0,0,69.9,65.2,89.0,,65.4,67.8,60.0,54.7,0,0,284,15,147,386,0,0,29,16,0,0,1,1.0,0.0,1.93,0
Ha'Keem Monroe,161881,WR,CITADEL,1,1,0,1,100.0,47,0,47,0,0,0,0,0.0,1,1,139,0,0,62.5,92.5,67.3,,,,66.6,60.0,47,0,0,0,0,2,0,0,0,1,1,47,0,0.0,47.0,,0
Ty James,99232,WR,MERCER,11,1,0,0,0.0,0,0,13,5,12,0,3,67.9,1,1,219,0,0,74.2,92.2,86.8,,71.1,92.4,63.0,59.7,13,2,1105,52,249,207,0,0,85,53,0,13,3,3.0,13.0,4.44,0
Emmanuel Logan-Greene,55409,WR,SE LA,5,1,1,1,100.0,26,0,26,2,1,1,5,125.0,1,1,294,0,0,69.4,68.5,79.5,,,63.5,69.4,71.7,26,0,64,7,39,37,0,0,9,8,1,26,5,5.0,26.0,1.64,0
J.R. Tran-Reno,98563,TE,SAMFORD,13,1,0,0,0.0,0,0,11,1,0,0,3,0.0,1,1,282,0,0,69.8,47.5,87.0,,63.9,51.0,63.2,42.4,11,2,92,9,143,150,0,0,15,10,0,11,3,3.0,11.0,0.64,0
Kennique Bonner-Steward,98013,QB,RHODE ISLD,4,1,0,0,,0,0,0,0,0,0,3,0.0,0,0,274,0,1,62.5,55.3,70.4,,,,57.3,60.0,0,0,0,0,0,10,0,0,0,1,0,0,3,3.0,0.0,,0
Cortez Hall,91454,WR,N ALABAMA,10,1,0,0,0.0,0,0,2,3,1,0,3,23.1,0,0,389,0,0,69.2,57.1,55.7,,,56.4,59.5,63.6,2,1,166,12,196,192,0,0,26,13,0,2,3,3.0,2.0,0.85,1
Bryce De Maille,91432,TE,DELAWARE,12,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,1,151,0,1,69.5,56.4,60.0,,67.0,54.8,63.4,58.2,3,2,88,12,182,113,0,0,22,13,0,3,3,3.0,3.0,0.48,0
Kevin McGuire,162316,WR,SACR HEART,8,1,1,0,0.0,0,0,8,0,1,1,0,0.0,0,0,280,0,0,70.0,57.4,0.0,,,63.3,,37.2,8,1,38,6,41,48,0,0,10,7,0,8,0,0.0,8.0,0.93,0
Samuel Gbatu Jr.,162378,WR,UC DAVIS,2,1,1,0,0.0,0,0,1,0,0,1,3,300.0,0,0,322,0,0,62.5,27.6,0.0,,,40.6,59.0,60.0,1,1,0,0,2,3,0,0,2,1,0,1,3,3.0,1.0,0.0,0
Darian Leon-Guerrero,162381,HB,UC DAVIS,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,322,0,1,62.5,59.9,65.2,,,,60.0,60.0,4,0,0,0,0,2,0,0,0,1,0,4,2,2.0,4.0,,0
J'Bore Gibbs,91400,QB,IDAHO,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,185,0,0,63.8,35.5,0.0,46.7,,,56.2,60.0,8,1,0,0,0,2,8,1,0,0,0,8,15,15.0,8.0,,0
Johnny Buchanan,91339,LB,DELAWARE,2,1,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,151,0,0,62.5,59.1,62.9,,,,59.6,60.0,3,1,0,0,0,2,0,0,0,1,0,3,1,1.0,3.0,,1
Danuel Oscar,89445,HB,CHARLES SO,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,135,0,0,66.7,59.5,69.2,,73.7,59.4,59.6,60.0,2,0,4,1,3,3,0,0,2,2,0,2,2,2.0,2.0,1.33,1
Ed Lee,55306,WR,RHODE ISLD,11,1,0,0,,0,0,0,4,6,0,1,10.7,0,0,274,1,0,63.0,77.4,66.3,,,77.9,59.6,64.8,0,1,904,55,340,262,0,0,89,56,0,0,1,1.0,0.0,2.66,1
Matthew Phillips,89102,P,TENN STATE,1,1,0,0,0.0,0,0,-5,0,0,0,4,0.0,0,0,308,1,0,11.1,60.0,70.3,,,,60.0,,-5,0,0,0,0,1,0,0,0,1,0,-5,4,4.0,-5.0,,0
