player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jaden Pete,192455,QB,TARLETON,2,22.2,9,10,11.7,2.47,1,0,0.0,10.0,1,0,4,50.0,13,1,-1.62,0,401,69.4,28.8,27.8,55.3,0,1,14,0,0.0,75.0,0.0,23.1,3,0,0,0,0,2,14.3,4,0.4
Dustin Fletcher,130553,QB,CITADEL,4,62.5,8,10,11.1,2.66,0,0,0.0,50.0,5,0,6,0.0,11,0,-0.99,3,139,43.6,64.7,70.3,59.5,2,0,11,0,27.3,16.7,61.7,9.1,1,0,0,0,0,0,0.0,43,4.3
Warner Bush,149585,QB,PRESBYTERN,4,62.5,8,9,9.0,2.43,0,0,0.0,44.4,4,0,2,20.0,9,1,-0.49,2,271,70.5,46.6,42.8,57.9,0,0,10,1,22.2,0.0,98.8,0.0,0,0,0,1,1,0,0.0,49,5.4
Keegan Patterson,158465,QB,INDIANA ST,2,88.9,9,9,1.3,2.2,0,0,0.0,66.7,6,0,4,25.0,11,2,-1.17,0,191,74.8,62.9,59.7,61.8,0,0,11,0,0.0,50.0,70.1,18.2,2,0,0,0,0,0,0.0,12,1.3
Cole Clarke,165040,TE,STHLSK,1,62.5,8,9,7.4,3.41,0,0,0.0,33.3,3,0,7,40.0,13,2,-1.26,0,1470,32.4,43.0,57.6,40.0,0,1,14,0,0.0,57.1,2.8,30.8,4,0,0,1,0,0,0.0,-4,-0.4
Jack Stevens,185814,QB,WAGNER,3,87.5,8,9,9.0,2.44,1,0,0.0,66.7,6,0,5,14.3,13,1,0.03,4,338,69.4,70.4,62.9,69.4,0,0,14,0,38.5,60.0,89.1,23.1,3,1,0,0,0,0,0.0,68,7.6
Tyler Kubat,171769,QB,LNDNWD,3,71.4,7,8,9.3,2.82,1,1,11.1,62.5,5,0,4,0.0,11,0,0.62,3,949,67.7,64.5,66.3,57.2,0,0,12,0,27.3,50.0,145.8,18.2,2,1,0,0,1,1,8.3,115,14.4
Cameron Hergott,164247,QB,E KENTUCKY,4,42.9,7,8,6.9,4.24,0,0,0.0,37.5,3,0,7,0.0,11,0,-0.1,3,159,75.1,71.1,55.5,71.4,1,0,13,0,36.4,0.0,45.8,0.0,0,3,0,0,0,0,0.0,12,1.5
Jaique Hart,196882,QB,SCAR STATE,2,87.5,8,8,1.0,1.97,0,0,0.0,75.0,6,0,2,14.3,9,1,0.41,3,290,68.3,57.8,61.6,55.2,0,0,9,1,55.6,0.0,94.8,0.0,0,1,0,0,0,0,0.0,58,7.3
Christian Arceneaux,160826,QB,NICHOLLS,3,62.5,8,8,11.0,2.77,0,1,11.1,50.0,4,0,5,20.0,9,1,-0.62,2,243,66.5,57.4,56.4,59.5,0,0,10,0,33.3,20.0,78.1,11.1,1,0,0,0,0,0,0.0,66,8.3
Mason Garcia,123811,QB,AUSTINPEAY,1,71.4,7,8,5.7,3.07,0,0,0.0,37.5,3,0,8,40.0,12,2,-0.69,1,116,67.7,60.3,57.6,62.2,0,0,12,0,25.0,37.5,45.8,25.0,3,1,0,1,0,0,0.0,19,2.4
Woods Ray,171183,QB,DARTMOUTH,2,50.0,6,8,6.5,2.36,0,0,0.0,25.0,2,0,2,33.3,8,1,-0.9,0,148,65.4,51.9,50.5,,1,0,10,0,12.5,0.0,39.6,0.0,0,0,0,1,0,0,0.0,12,1.5
Chris Stephenson,178446,QB,STETSON,1,42.9,7,7,11.1,2.33,0,0,0.0,28.6,2,0,2,33.3,8,1,-0.58,1,302,64.9,43.7,36.2,64.1,0,1,8,0,37.5,0.0,0.0,0.0,0,1,0,0,0,1,12.5,18,2.6
Landon Hochstein,172104,QB,BUTLER,2,85.7,7,7,2.7,1.84,0,0,0.0,85.7,6,0,0,0.0,7,0,-0.11,2,127,73.1,51.7,37.2,66.8,0,1,7,1,28.6,,56.8,0.0,0,0,0,0,0,1,14.3,50,7.1
Zach Osborne,160474,QB,COLGATE,4,71.4,7,7,-1.1,1.57,0,0,0.0,71.4,5,0,0,0.0,7,0,-1.23,0,142,76.6,61.9,53.1,59.9,0,1,7,0,28.6,,34.5,0.0,0,0,0,0,0,0,0.0,7,1.0
Ashten Snelsire,159175,QB,RICHMOND,2,100.0,7,7,6.4,1.76,0,0,0.0,100.0,7,0,2,0.0,8,0,0.46,4,276,67.2,83.5,81.2,65.0,0,0,8,0,50.0,50.0,97.6,12.5,1,0,0,0,0,0,0.0,52,7.4
Michael Wortham,170696,QB,E WASHGTON,6,100.0,7,7,4.3,3.14,0,0,0.0,100.0,7,0,1,0.0,9,0,0.12,4,161,28.0,78.5,80.1,71.4,0,0,9,0,44.4,100.0,158.3,11.1,1,1,0,0,2,0,0.0,88,12.6
Braden Streeter,185330,QB,DELAWARE,1,85.7,7,7,9.1,2.59,0,1,14.3,85.7,6,0,1,0.0,8,0,0.27,2,151,67.2,60.9,68.1,53.5,0,0,8,0,50.0,0.0,139.6,0.0,0,1,0,0,1,0,0.0,56,8.0
Marshall Howe,158696,QB,YALE,1,42.9,7,7,8.7,2.09,0,0,0.0,28.6,2,0,0,33.3,7,1,-0.62,1,352,16.4,32.3,31.1,59.6,0,1,7,0,14.3,,0.0,0.0,0,0,0,0,0,2,28.6,9,1.3
Roderick Hartsfield,178492,QB,ALCORN ST,3,28.6,7,7,5.6,1.91,0,1,14.3,28.6,2,0,1,0.0,7,0,-1.23,1,107,69.7,38.6,29.4,61.0,0,1,7,0,14.3,0.0,4.2,0.0,0,0,0,0,0,2,28.6,28,4.0
Jordan Yates,97416,WR,TENN TECH,5,66.7,6,7,10.7,3.64,0,0,0.0,57.1,4,0,7,0.0,9,0,0.38,4,309,28.3,54.8,60.3,57.8,0,0,9,0,55.6,0.0,91.4,0.0,0,2,0,1,0,0,0.0,70,10.0
Gavin Lochow,177638,WR,DAYTON,6,50.0,6,6,17.0,3.37,0,0,0.0,50.0,3,1,1,0.0,7,0,0.47,3,150,28.9,61.6,65.0,62.6,0,0,7,1,42.9,0.0,130.6,0.0,0,1,0,0,1,0,0.0,68,11.3
Grant Harper,142158,QB,UC DAVIS,3,83.3,6,6,5.0,2.96,0,0,0.0,83.3,5,0,2,0.0,9,0,0.45,3,322,69.1,67.1,65.6,62.0,0,0,10,0,77.8,50.0,146.5,11.1,1,2,0,0,1,0,0.0,58,9.7
Andrew Body,155202,QB,ALABAMA ST,1,66.7,6,6,1.8,2.59,0,0,0.0,66.7,4,0,5,0.0,12,0,0.23,4,105,72.6,81.5,60.5,79.9,0,0,12,1,33.3,20.0,76.4,8.3,1,5,0,0,0,0,0.0,27,4.5
Jordan Reed,159013,QB,MONTANA ST,2,66.7,6,6,4.0,2.24,0,0,0.0,33.3,2,0,1,50.0,7,2,-1.94,0,233,15.0,40.8,37.0,,0,0,7,0,14.3,100.0,42.4,14.3,1,0,0,0,0,1,14.3,8,1.3
Alex Gevaudan,186621,QB,MERCYHURST,2,60.0,5,6,12.4,2.72,0,0,0.0,50.0,3,0,2,0.0,6,0,1.0,2,977,64.2,67.3,66.8,,0,0,6,0,50.0,0.0,135.4,0.0,0,0,0,1,2,0,0.0,80,13.3
Tanner Murray,158824,QB,SE LA,3,40.0,5,6,13.4,2.8,0,0,0.0,33.3,2,0,3,0.0,7,0,-0.08,3,294,32.6,46.0,40.6,55.4,0,0,8,0,28.6,0.0,59.7,0.0,0,1,0,1,0,1,12.5,43,7.2
Lan Larison,142157,HB,UC DAVIS,4,66.7,6,6,8.5,2.18,0,0,0.0,66.7,4,1,1,0.0,6,0,-1.57,1,322,71.9,84.6,55.4,80.2,0,1,6,2,33.3,0.0,41.0,0.0,0,0,0,0,0,0,0.0,33,5.5
Jason Penza,185670,QB,LAFAYETTE,3,66.7,6,6,2.3,2.53,0,0,0.0,66.7,4,0,1,0.0,6,0,-0.04,1,203,47.6,78.0,46.7,75.8,0,0,6,0,66.7,0.0,70.1,0.0,0,0,0,0,0,1,16.7,17,2.8
Ashton Frye,163951,QB,GRAMBLING,3,50.0,6,6,9.3,2.93,0,0,0.0,50.0,3,0,6,0.0,10,0,-0.83,1,177,68.4,46.7,44.8,57.6,0,0,10,0,10.0,50.0,56.3,30.0,3,1,0,0,0,0,0.0,8,1.3
Aleks Sitkowski,197815,QB,COLGATE,2,83.3,6,6,-1.3,1.5,0,0,0.0,83.3,5,0,0,0.0,6,0,-1.1,1,142,42.4,78.3,59.9,73.2,0,0,6,0,33.3,,82.6,0.0,0,0,0,0,0,0,0.0,23,3.8
Quest Powell,150467,QB,NC CENT,4,60.0,5,5,18.0,2.5,0,1,14.3,40.0,2,0,0,33.3,6,1,0.09,2,247,73.5,83.4,54.0,84.4,0,0,8,0,33.3,,113.3,0.0,0,1,0,0,1,1,12.5,46,9.2
Ricky Ortega,142401,QB,CENT CT ST,4,50.0,4,5,10.3,2.92,0,0,0.0,40.0,2,0,2,0.0,6,0,-1.82,2,133,76.6,60.3,34.0,65.6,0,1,7,2,33.3,50.0,39.2,16.7,1,0,0,1,0,1,14.3,52,10.4
Hank Gibbs,128414,QB,N COLORADO,3,60.0,5,5,9.2,2.06,0,0,0.0,40.0,2,0,1,33.3,5,1,-1.26,1,253,76.2,79.9,52.3,78.6,0,0,7,0,20.0,0.0,47.9,0.0,0,0,0,0,0,0,0.0,12,2.4
Casey Bullock,185958,QB,DAVIDSON,1,40.0,5,5,8.8,1.7,0,0,0.0,20.0,1,0,0,50.0,5,1,-0.67,0,149,63.8,48.1,45.5,,0,0,5,0,20.0,,39.6,0.0,0,0,0,0,0,0,0.0,6,1.2
Brock Bagozzi,149648,QB,MO STATE,3,100.0,5,5,0.0,1.95,0,0,0.0,80.0,4,0,2,20.0,7,1,-1.08,1,230,68.9,63.2,60.4,61.3,0,0,7,0,28.6,100.0,91.7,28.6,2,0,0,0,0,0,0.0,30,6.0
Jordan Barton,86281,QB,SACRAMENTO,2,50.0,4,5,7.0,2.73,1,0,0.0,40.0,2,0,1,0.0,6,0,-0.89,0,279,68.0,60.3,42.3,72.6,0,0,6,0,16.7,100.0,47.9,16.7,1,0,0,0,0,0,0.0,11,2.2
Jefferson Boaz,122822,QB,W CAROLINA,1,66.7,3,5,2.7,2.92,0,0,0.0,40.0,2,0,3,0.0,5,0,-0.23,2,344,70.4,62.8,53.5,65.1,0,0,5,0,40.0,0.0,55.4,0.0,0,0,0,2,0,0,0.0,24,4.8
Jerry Kaminski,177155,QB,N DAKOTA,2,80.0,5,5,7.2,3.15,0,0,0.0,80.0,4,0,1,0.0,6,0,-0.08,1,249,68.1,65.2,67.8,57.2,0,0,7,0,33.3,0.0,90.0,0.0,0,1,0,0,0,0,0.0,28,5.6
Nevan Cremascoli,158044,QB,S DAKOTA,4,80.0,5,5,18.2,3.02,0,0,0.0,40.0,2,0,3,50.0,6,2,1.3,2,291,43.4,85.5,74.3,75.3,0,1,6,0,50.0,0.0,87.5,0.0,0,1,0,0,2,1,16.7,104,20.8
Jake Johnson,155873,QB,AUSTINPEAY,2,50.0,4,5,8.3,1.93,1,0,0.0,40.0,2,0,1,0.0,6,0,-1.5,1,116,69.7,41.4,29.2,64.7,0,1,6,0,33.3,100.0,18.3,16.7,1,0,0,0,0,1,16.7,27,5.4
Tray Mauney,172053,QB,LAFAYETTE,3,40.0,5,5,16.6,3.19,0,1,20.0,40.0,2,0,3,0.0,8,0,-0.51,1,203,21.3,50.6,50.7,55.4,0,1,8,0,12.5,0.0,35.0,0.0,0,3,0,0,0,1,12.5,47,9.4
Liam Poronsky,188956,QB,DAYTON,1,100.0,4,4,2.0,2.14,0,0,0.0,100.0,4,0,1,0.0,5,0,0.46,2,150,65.5,77.9,83.1,57.9,0,0,5,0,80.0,100.0,92.7,20.0,1,0,0,0,0,0,0.0,25,6.3
Max Blanc,164894,QB,YNGTOWN ST,2,75.0,4,4,2.3,2.2,0,0,0.0,75.0,3,0,1,0.0,4,0,-1.46,1,353,67.8,46.9,42.1,60.8,0,1,4,0,25.0,0.0,37.5,0.0,0,0,0,0,0,1,25.0,10,2.5
Frankie Savino,147992,QB,MONMOUTH,3,75.0,4,4,10.3,1.53,0,0,0.0,75.0,3,0,0,0.0,4,0,0.2,1,231,19.2,51.3,62.9,45.6,0,0,5,0,50.0,,117.7,0.0,0,0,0,0,1,0,0.0,13,3.3
Luke Baker,185073,QB,SACRAMENTO,2,25.0,4,4,9.0,2.33,0,0,0.0,25.0,1,0,1,0.0,4,0,-2.15,0,279,67.8,33.4,27.2,64.6,0,1,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,25.0,-2,-0.5
Shawn Charles,104965,WR,ROB MORRIS,4,50.0,4,4,23.5,4.53,0,1,25.0,50.0,2,0,4,0.0,4,0,0.12,1,277,46.5,72.9,67.8,54.5,0,1,4,1,50.0,0.0,76.0,0.0,0,0,0,0,1,1,25.0,31,7.8
David Parsons,192170,QB,MOREHEAD,1,100.0,3,4,-1.7,1.74,1,0,0.0,75.0,3,0,1,0.0,5,0,-0.22,1,234,67.0,70.0,55.9,71.5,0,0,6,0,20.0,100.0,116.7,20.0,1,0,0,0,1,0,0.0,8,2.0
Hollis Mathis,104797,WR,WM & MARY,5,100.0,4,4,3.3,2.88,0,0,0.0,100.0,4,0,0,0.0,5,0,1.45,3,348,77.6,76.8,71.6,66.6,0,0,5,2,60.0,,158.3,0.0,0,1,0,0,2,0,0.0,54,13.5
Savan Briggs,177037,QB,HOWARD,1,25.0,4,4,17.0,2.18,0,0,0.0,25.0,1,0,2,0.0,6,0,-1.42,0,184,65.7,40.9,32.3,63.2,0,1,6,0,0.0,100.0,0.0,33.3,2,0,0,0,0,1,16.7,0,0.0
Junior Bergen,147642,WR,MONTANA,5,0.0,4,4,16.5,3.9,0,0,0.0,0.0,0,0,0,,4,0,-0.71,0,232,66.7,70.2,50.3,59.7,0,0,5,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Karson Siqueiros-Lasky,185377,QB,PENN,1,0.0,2,4,11.5,4.74,0,0,0.0,0.0,0,0,3,,5,0,-0.93,0,267,19.9,37.1,37.8,59.1,1,0,5,0,0.0,33.3,39.6,20.0,1,0,0,1,0,0,0.0,0,0.0
Cruz Herrera,185399,QB,SACR HEART,1,66.7,3,4,3.3,2.06,1,0,0.0,50.0,2,0,2,0.0,5,0,-0.26,0,280,70.4,67.7,61.0,65.1,0,0,5,0,20.0,0.0,56.3,0.0,0,1,0,0,0,0,0.0,6,1.5
Tevin Carter,157995,QB,TENN STATE,4,100.0,2,4,3.5,2.13,1,0,0.0,50.0,2,0,1,0.0,4,0,-0.73,1,308,43.5,74.7,72.7,67.6,1,0,4,1,25.0,0.0,58.3,0.0,0,0,0,0,0,0,0.0,14,3.5
Eric McGehee,186292,QB,CENT ARK,1,75.0,4,4,18.3,4.73,0,0,0.0,75.0,3,0,1,0.0,4,0,-1.09,1,132,69.7,60.5,37.5,74.0,0,1,4,0,50.0,0.0,77.1,0.0,0,0,0,0,0,1,25.0,59,14.8
Peyton Cosover,172042,QB,LAFAYETTE,1,33.3,3,3,6.0,2.0,0,0,0.0,33.3,1,0,1,0.0,3,0,-1.34,0,203,17.9,44.3,52.1,51.1,0,0,3,0,0.0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,1,0.3
Jamar Graham,186050,QB,ALAB A&M,1,33.3,3,3,10.0,2.47,0,0,0.0,33.3,1,0,0,0.0,3,0,-2.04,0,104,62.7,26.9,26.9,,0,1,3,0,33.3,,2.8,0.0,0,0,0,0,0,1,33.3,6,2.0
Dijon Jennings,156891,QB,WEBER ST,2,66.7,3,3,8.3,1.47,0,0,0.0,66.7,2,0,0,0.0,3,0,-0.04,0,342,68.8,57.5,60.1,57.2,0,0,3,0,33.3,,72.9,0.0,0,0,0,0,0,0,0.0,11,3.7
Tanner Zolnosky,192962,QB,W ILLINOIS,1,100.0,3,3,11.7,2.07,0,1,33.3,100.0,3,0,0,0.0,3,0,2.33,2,345,66.4,92.3,92.1,65.6,0,0,3,0,66.7,,158.3,0.0,0,0,0,0,1,0,0.0,51,17.0
Xavier Rice,178207,QB,DUQUESNE,2,0.0,3,3,22.0,2.33,0,0,0.0,0.0,0,0,0,,3,0,-0.91,0,155,62.7,30.1,29.2,,0,0,3,0,0.0,,39.6,0.0,0,0,0,0,0,1,33.3,0,0.0
Dez Thomas II,177368,QB,GEORGETOWN,1,66.7,3,3,8.3,3.17,0,0,0.0,66.7,2,0,2,0.0,3,0,0.66,1,172,66.4,55.2,59.6,56.1,0,0,3,0,66.7,0.0,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3
Jeff Yurk,148340,P,ELON,3,66.7,3,3,4.3,2.3,0,0,0.0,66.7,2,0,0,0.0,3,0,-0.53,1,162,64.8,64.1,64.3,60.0,0,0,3,0,33.3,,81.3,0.0,0,0,0,0,0,0,0.0,17,5.7
Richie Lankford,158356,QB,W GEORGIA,2,66.7,3,3,15.3,2.88,0,0,0.0,66.7,2,0,0,0.0,4,0,0.77,2,1177,66.6,65.2,62.6,61.9,0,0,4,0,50.0,,81.3,0.0,0,1,0,0,0,0,0.0,17,5.7
Matt Machalik,192072,QB,LEHIGH,3,33.3,3,3,13.7,2.3,0,0,0.0,33.3,1,0,1,0.0,3,0,-2.78,0,205,80.7,78.4,28.6,78.6,0,1,3,0,0.0,0.0,2.8,0.0,0,0,0,0,0,1,33.3,0,0.0
Quincy Craig,159061,HB,PORTLAND,3,33.3,3,3,25.7,3.17,0,0,0.0,33.3,1,0,2,0.0,3,0,-1.69,1,269,88.9,74.0,54.9,78.1,0,1,3,2,33.3,0.0,29.2,0.0,0,0,0,0,0,0,0.0,28,9.3
Dalton McElyea,150682,QB,STF AUSTIN,3,66.7,3,3,12.7,1.8,0,1,25.0,66.7,2,0,0,0.0,3,0,1.31,2,301,71.7,81.1,88.3,62.5,0,0,4,0,66.7,,145.8,0.0,0,0,0,0,2,0,0.0,35,11.7
Jordan Pachot,164809,QB,SO UTAH,2,100.0,1,3,2.0,3.15,1,0,0.0,33.3,1,0,5,0.0,6,0,-0.82,0,298,64.2,52.4,51.2,,0,0,6,1,0.0,60.0,42.4,50.0,3,0,0,1,0,0,0.0,8,2.7
Steven Johnson,157980,QB,E TENN ST,1,100.0,3,3,9.0,2.07,0,0,0.0,100.0,3,0,0,0.0,3,0,0.15,2,157,65.2,59.4,61.4,58.8,0,0,4,0,66.7,,112.5,0.0,0,0,0,0,0,0,0.0,33,11.0
Jalen Patrick,177746,WR,PRESBYTERN,3,100.0,2,3,18.0,3.33,0,0,0.0,66.7,2,0,1,0.0,3,0,1.14,2,271,73.2,73.5,82.5,69.9,1,0,3,0,66.7,0.0,149.3,0.0,0,0,0,0,1,0,0.0,48,16.0
Ephraim Floyd,168347,WR,E TENN ST,3,50.0,2,2,29.5,3.83,0,0,0.0,50.0,1,0,1,0.0,3,0,-1.24,1,157,74.4,63.6,53.4,79.1,0,1,3,2,33.3,100.0,56.3,33.3,1,0,0,0,0,1,33.3,36,18.0
Andre Crawley,150502,WR,MORGAN ST,4,100.0,2,2,19.0,3.95,0,0,0.0,100.0,2,0,2,0.0,4,0,0.49,2,235,75.1,71.6,80.5,77.0,0,0,4,2,50.0,100.0,158.3,50.0,2,0,0,0,2,0,0.0,30,15.0
Bennett Judy,177955,QB,W CAROLINA,1,0.0,2,2,24.0,2.85,0,0,0.0,0.0,0,0,1,,2,0,-1.11,0,344,61.8,39.9,39.9,,0,0,2,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chris Howell,171592,QB,LIUSHAR,1,50.0,2,2,6.0,2.23,0,0,0.0,50.0,1,0,1,0.0,3,0,-0.21,1,1298,70.4,63.2,55.7,64.7,0,0,4,0,33.3,100.0,60.4,33.3,1,0,0,0,0,0,0.0,8,4.0
Sam Milligan,171964,WR,BUCKNELL,2,50.0,2,2,21.0,3.1,0,0,0.0,50.0,1,0,0,0.0,2,0,1.23,1,125,71.4,77.9,65.4,,0,0,2,1,50.0,,85.4,0.0,0,0,0,0,0,0,0.0,20,10.0
Hunter Rice,149970,HB,VA MILT IN,2,50.0,2,2,0.0,1.75,0,0,0.0,50.0,1,0,0,0.0,2,0,0.47,1,336,87.2,69.5,62.6,71.3,0,0,2,0,50.0,,77.1,0.0,0,0,0,0,0,0,0.0,16,8.0
Ryan Clark,142060,HB,BRYANT,3,50.0,2,2,24.0,2.9,0,0,0.0,50.0,1,0,1,0.0,2,0,0.25,1,124,45.7,61.7,66.2,60.8,0,0,3,0,50.0,0.0,70.8,0.0,0,0,0,0,0,0,0.0,13,6.5
Carson Persing,172060,WR,LAFAYETTE,3,50.0,2,2,21.5,3.3,0,0,0.0,50.0,1,0,0,0.0,2,0,1.18,1,203,74.3,63.7,53.3,,0,0,3,1,50.0,,120.8,0.0,0,0,0,0,1,1,33.3,18,9.0
Efton Chism III,141521,WR,E WASHGTON,2,0.0,1,2,16.0,4.95,0,0,0.0,0.0,0,0,0,,2,0,-0.65,0,161,81.5,92.1,44.3,64.3,0,0,2,0,0.0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Collin Guggenheim,139460,HB,NICHOLLS,2,100.0,2,2,-2.5,1.0,0,0,0.0,100.0,2,0,0,0.0,2,0,-0.04,1,243,67.9,68.9,62.6,67.5,0,0,2,0,50.0,,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0
Elliot Huether,172157,K,STTHOM,2,0.0,1,2,12.0,4.35,1,0,0.0,0.0,0,0,1,,2,0,-1.26,0,1129,61.8,52.1,47.3,,0,0,2,1,50.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Harry Traum,159407,P,INDIANA ST,2,100.0,2,2,3.0,2.2,0,0,0.0,100.0,2,0,0,0.0,2,0,-1.44,0,191,61.8,69.5,71.9,,0,0,2,0,0.0,,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5
Nate Brackett,138983,P,E TENN ST,2,50.0,2,2,15.0,2.75,0,0,0.0,0.0,0,0,0,100.0,2,1,-2.06,0,157,61.8,60.9,61.2,,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Winston Watkins,185303,QB,TOWSON,1,50.0,2,2,13.0,1.95,0,0,0.0,50.0,1,0,0,0.0,2,0,-0.97,0,317,64.4,62.3,53.3,63.8,0,0,2,0,0.0,,56.3,0.0,0,0,0,0,0,0,0.0,0,0.0
Beckham Pellant,185467,QB,ILL STATE,2,100.0,2,2,3.5,2.8,0,0,0.0,100.0,2,0,2,0.0,4,0,-1.27,2,188,8.9,29.1,28.6,,0,0,5,0,50.0,100.0,81.3,50.0,2,0,0,0,0,1,20.0,7,3.5
Tyler Voss,157830,QB,SAN DIEGO,1,50.0,2,2,9.5,2.1,0,0,0.0,50.0,1,0,1,0.0,2,0,-1.06,0,283,61.8,58.3,57.9,,0,0,2,0,50.0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5
Kody Sparks,130385,QB,TENN MARTN,1,0.0,2,2,7.5,2.45,0,0,0.0,0.0,0,0,0,,2,0,-3.08,0,310,61.8,56.4,56.2,,0,1,2,0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Jake Thaw,129600,WR,DELAWARE,2,50.0,2,2,8.5,3.83,0,0,0.0,50.0,1,0,0,0.0,3,0,-1.67,1,151,81.9,69.0,38.9,60.5,0,1,3,1,33.3,,35.4,0.0,0,1,0,0,0,1,33.3,15,7.5
Izaha Jones,165763,WR,LAMAR,2,0.0,2,2,27.5,3.05,0,0,0.0,0.0,0,0,1,,2,0,-2.13,0,204,72.7,52.3,26.4,64.9,0,1,2,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Jon Schaffer,160013,LB,WOFFORD,2,100.0,2,2,4.0,1.1,0,0,0.0,100.0,2,0,0,0.0,2,0,3.5,2,350,65.6,71.8,75.7,62.7,0,0,2,0,100.0,,114.6,0.0,0,0,0,0,0,0,0.0,23,11.5
Gavin Hall,185847,HB,FURMAN,2,100.0,1,2,26.0,4.0,0,0,0.0,50.0,1,0,1,0.0,2,0,0.46,1,170,65.4,79.8,74.2,76.2,0,0,2,1,50.0,0.0,135.4,0.0,0,0,0,1,1,0,0.0,30,15.0
Aaron Maione,149470,WR,DAVIDSON,2,100.0,2,2,9.0,3.25,0,0,0.0,100.0,2,0,0,0.0,2,0,2.77,2,149,52.2,65.4,90.5,50.2,0,0,2,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,30,15.0
Carter James,166688,HB,MARIST,2,0.0,1,2,32.0,3.25,0,0,0.0,0.0,0,1,1,,2,0,-1.9,0,213,71.5,64.1,34.7,62.1,1,1,2,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Joey Audia,149440,WR,BUTLER,2,50.0,2,2,2.0,2.65,0,0,0.0,50.0,1,0,1,0.0,2,0,-1.21,1,127,44.8,58.8,62.1,64.1,0,0,2,2,50.0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,34,17.0
Eddie Kasper,164785,WR,ILL STATE,2,100.0,1,2,36.0,4.5,0,1,50.0,50.0,1,0,1,0.0,2,0,0.91,1,188,81.7,64.3,84.8,,0,0,2,0,50.0,0.0,135.4,0.0,0,0,0,1,1,0,0.0,30,15.0
Chad Martini,148783,WR,CORNELL,2,100.0,2,2,16.5,4.1,0,0,0.0,100.0,2,0,0,0.0,2,0,0.92,2,147,66.1,60.1,83.6,,0,0,2,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,41,20.5
Austin Kim,186635,QB,MERCYHURST,2,100.0,2,2,1.0,2.05,0,0,0.0,50.0,1,0,1,50.0,2,1,-0.84,0,977,15.8,47.0,62.1,52.0,0,0,3,0,0.0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
AJ Simpkins,159245,QB,COLUMBIA,1,100.0,2,2,31.0,4.7,0,1,50.0,100.0,2,0,0,0.0,2,0,3.0,2,145,72.4,76.8,92.8,58.2,0,0,2,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,74,37.0
Jakob Foss,148253,QB,NICHOLLS,1,100.0,2,2,6.0,2.77,0,0,0.0,100.0,2,0,1,0.0,3,0,1.58,1,243,15.8,70.9,62.0,66.4,0,0,3,0,66.7,0.0,143.8,0.0,0,1,0,0,1,1,33.3,18,9.0
Maleek Huggins,147957,WR,BETH COOK,2,0.0,2,2,28.0,3.65,0,1,50.0,0.0,0,0,0,,2,0,-0.61,0,119,45.1,70.8,72.9,57.6,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
David Rasor,176856,QB,UC DAVIS,1,100.0,2,2,0.0,2.25,0,0,0.0,100.0,2,0,1,0.0,2,0,0.75,1,322,66.2,86.7,62.6,76.2,0,0,2,0,50.0,0.0,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5
Carter Bell,104995,WR,S DAKOTA,3,50.0,2,2,23.0,4.43,0,0,0.0,50.0,1,0,1,0.0,3,0,0.34,1,291,88.2,84.5,62.7,71.1,0,0,3,0,33.3,0.0,95.8,0.0,0,1,0,0,0,0,0.0,30,15.0
Travis Theis,104837,HB,S DAKOTA,1,50.0,2,2,11.0,2.45,0,0,0.0,0.0,0,0,0,100.0,2,1,-4.11,0,291,84.5,93.8,58.0,94.4,0,1,2,0,0.0,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
